Date,Time,Latitude,Longitude
2022/03/14,10:38:12,-40.579262,-64.996948
2022/03/14,10:43:02,-40.579277,-64.996910
2022/03/14,10:58:08,-40.579250,-64.996834
2022/03/14,11:13:20,-40.579224,-64.996834
2022/03/14,11:28:40,-40.579231,-64.996826
2022/03/14,11:44:09,-40.579220,-64.996834
2022/03/14,11:59:46,-40.579243,-64.996849
2022/03/14,12:15:42,-40.579193,-64.996780
2022/03/14,12:31:54,-40.579235,-64.996857
2022/03/14,12:49:34,-40.579334,-64.996834
2022/03/14,13:05:05,-40.579250,-64.996864
2022/03/14,13:20:34,-40.579258,-64.997009
2022/03/14,13:36:17,-40.579254,-64.997200
2022/03/14,13:52:03,-40.579327,-64.997169
2022/03/14,14:08:03,-40.579185,-64.997429
2022/03/14,14:23:50,-40.579250,-64.997391
2022/03/14,14:39:45,-40.579288,-64.997314
2022/03/14,14:55:52,-40.579288,-64.997421
2022/03/14,15:12:03,-40.579308,-64.997398
2022/03/14,15:32:36,-40.579456,-64.997437
2022/03/14,15:48:24,-40.579651,-64.997368
2022/03/14,16:04:13,-40.579826,-64.997337
2022/03/14,16:20:03,-40.579967,-64.997391
2022/03/14,16:35:50,-40.580166,-64.997475
2022/03/14,16:51:58,-40.580093,-64.997475
2022/03/14,17:08:01,-40.580090,-64.997490
2022/03/14,17:29:23,-40.580086,-64.997513
2022/03/14,17:45:01,-40.580090,-64.997528
2022/03/14,18:01:34,-40.580120,-64.997551
2022/03/14,18:18:01,-40.580223,-64.997604
2022/03/14,18:34:24,-40.580326,-64.997620
2022/03/14,19:26:39,-40.580326,-64.997620
2022/03/14,20:31:32,-40.580082,-64.997513
2022/03/14,21:10:05,-40.580048,-64.997490
2022/03/14,21:25:16,-40.579994,-64.997452
2022/03/14,21:40:26,-40.580017,-64.997391
2022/03/14,21:55:46,-40.580139,-64.997536
2022/03/14,22:45:00,-40.580116,-64.997520
2022/03/14,23:34:44,-40.580086,-64.997520
2022/03/15,00:09:46,-40.580109,-64.997513
2022/03/15,00:33:37,-40.580074,-64.997505
2022/03/15,01:02:29,-40.580029,-64.997459
2022/03/15,01:47:27,-40.580059,-64.997467
2022/03/15,02:30:56,-40.580082,-64.997505
2022/03/15,03:10:05,-40.580120,-64.997490
2022/03/15,03:47:44,-40.580021,-64.997467
2022/03/15,04:18:44,-40.580109,-64.997559
2022/03/15,04:53:32,-40.580082,-64.997498
2022/03/15,05:27:19,-40.580097,-64.997520
2022/03/15,06:01:55,-40.580097,-64.997482
2022/03/15,06:30:06,-40.580105,-64.997490
2022/03/15,06:59:09,-40.580215,-64.997513
2022/03/15,07:26:27,-40.580086,-64.997467
2022/03/15,07:55:55,-40.580093,-64.997482
2022/03/15,08:10:45,-40.580074,-64.997437
2022/03/15,08:25:32,-40.580116,-64.997467
2022/03/15,08:40:23,-40.580036,-64.997482
2022/03/15,08:55:27,-40.580082,-64.997459
2022/03/15,09:10:19,-40.580093,-64.997520
2022/03/15,09:25:25,-40.580120,-64.997543
2022/03/15,09:40:58,-40.580116,-64.997536
2022/03/15,09:57:31,-40.580097,-64.997520
2022/03/15,10:15:54,-40.580086,-64.997543
2022/03/15,10:31:33,-40.580082,-64.997520
2022/03/15,10:47:22,-40.580067,-64.997543
2022/03/15,11:03:25,-40.580051,-64.997467
2022/03/15,11:19:14,-40.580055,-64.997452
2022/03/15,11:34:54,-40.580025,-64.997498
2022/03/15,11:50:33,-40.580101,-64.997498
2022/03/15,12:06:18,-40.580059,-64.997475
2022/03/15,12:22:06,-40.580074,-64.997490
2022/03/15,12:37:59,-40.580116,-64.997597
2022/03/15,12:54:18,-40.580086,-64.997467
2022/03/15,13:12:00,-40.580101,-64.997482
2022/03/15,13:41:18,-40.580231,-64.997482
2022/03/15,14:08:37,-40.580132,-64.997612
2022/03/15,14:36:26,-40.580265,-64.997581
2022/03/16,04:46:41,-40.580265,-64.997581
2022/03/16,05:02:02,-40.580090,-64.997498
2022/03/16,05:16:58,-40.580097,-64.997490
2022/03/16,05:31:51,-40.580128,-64.997498
2022/03/16,05:46:41,-40.580074,-64.997513
2022/03/16,06:01:31,-40.580116,-64.997498
2022/03/16,06:16:20,-40.580101,-64.997513
2022/03/16,06:31:08,-40.580059,-64.997490
2022/03/16,06:45:57,-40.580128,-64.997498
2022/03/16,07:00:44,-40.580025,-64.997467
2022/03/16,07:15:35,-40.580132,-64.997536
2022/03/16,07:30:51,-40.580101,-64.997490
2022/03/16,07:45:37,-40.580086,-64.997513
2022/03/16,08:00:22,-40.580090,-64.997475
2022/03/16,08:15:07,-40.580090,-64.997498
2022/03/16,08:29:59,-40.580086,-64.997482
2022/03/16,08:45:00,-40.580093,-64.997490
2022/03/16,09:00:13,-40.580097,-64.997505
2022/03/16,09:15:34,-40.580101,-64.997505
2022/03/16,09:31:10,-40.580086,-64.997536
2022/03/16,09:46:58,-40.580078,-64.997536
2022/03/16,10:03:56,-40.580082,-64.997520
2022/03/16,10:26:16,-40.580193,-64.997475
2022/03/16,10:41:58,-40.580238,-64.997490
2022/03/16,10:57:40,-40.580364,-64.997581
2022/03/16,11:13:25,-40.580437,-64.997688
2022/03/16,11:29:17,-40.580475,-64.997665
2022/03/16,11:44:55,-40.580471,-64.997696
2022/03/16,12:00:26,-40.580471,-64.997726
2022/03/16,12:15:58,-40.580551,-64.997765
2022/03/16,12:31:42,-40.580437,-64.997627
2022/03/16,12:47:32,-40.580429,-64.997635
2022/03/16,13:03:04,-40.580425,-64.997620
2022/03/16,13:18:35,-40.580425,-64.997612
2022/03/16,13:34:07,-40.580460,-64.997688
2022/03/16,13:49:41,-40.580437,-64.997665
2022/03/16,14:05:15,-40.580414,-64.997589
2022/03/16,14:20:53,-40.580456,-64.997620
2022/03/16,14:36:31,-40.580471,-64.997650
2022/03/16,14:52:11,-40.580456,-64.997597
2022/03/16,15:08:20,-40.580448,-64.997658
2022/03/16,15:24:03,-40.580456,-64.997635
2022/03/16,15:39:48,-40.580452,-64.997635
2022/03/16,15:55:35,-40.580467,-64.997643
2022/03/16,16:11:23,-40.580456,-64.997643
2022/03/16,16:27:07,-40.580494,-64.997635
2022/03/16,16:43:07,-40.580597,-64.997406
2022/03/16,16:59:06,-40.580620,-64.997368
2022/03/16,17:15:37,-40.580608,-64.997292
2022/03/17,06:12:57,-40.580658,-64.997337
2022/03/17,07:18:02,-40.580658,-64.997337
2022/03/17,07:32:43,-40.580658,-64.997314
2022/03/17,07:47:23,-40.580673,-64.997299
2022/03/17,08:02:04,-40.580673,-64.997307
2022/03/17,08:16:45,-40.580677,-64.997292
2022/03/17,08:31:30,-40.580681,-64.997292
2022/03/17,08:46:20,-40.580727,-64.997322
2022/03/17,09:01:14,-40.580685,-64.997314
2022/03/17,09:16:13,-40.580681,-64.997314
2022/03/17,09:31:23,-40.580738,-64.997375
2022/03/17,09:46:39,-40.580730,-64.997353
2022/03/17,10:02:04,-40.580696,-64.997322
2022/03/17,10:17:56,-40.580673,-64.997223
2022/03/17,10:34:19,-40.580673,-64.997238
2022/03/17,10:49:49,-40.580685,-64.997200
2022/03/17,11:05:21,-40.580639,-64.997200
2022/03/17,11:20:56,-40.580551,-64.997223
2022/03/17,11:36:34,-40.580551,-64.997215
2022/03/17,11:52:16,-40.580547,-64.997215
2022/03/17,12:08:02,-40.580559,-64.997231
2022/03/17,12:23:55,-40.580559,-64.997246
2022/03/17,12:39:54,-40.580559,-64.997231
2022/03/17,12:56:13,-40.580555,-64.997238
2022/03/17,13:12:50,-40.580563,-64.997276
2022/03/17,13:30:03,-40.580570,-64.997253
2022/03/17,13:46:07,-40.580536,-64.997284
2022/03/17,14:01:52,-40.580532,-64.997269
2022/03/17,14:17:47,-40.580536,-64.997276
2022/03/17,14:33:50,-40.580532,-64.997246
2022/03/17,14:50:01,-40.580585,-64.997200
2022/03/17,23:33:31,-40.580585,-64.997200
2022/03/18,00:05:07,-40.580685,-64.997337
2022/03/18,00:20:07,-40.580666,-64.997307
2022/03/18,00:35:28,-40.580685,-64.997337
2022/03/18,06:18:34,-40.580685,-64.997337
2022/03/18,06:51:17,-40.580719,-64.997253
2022/03/18,07:06:37,-40.580708,-64.997421
2022/03/18,07:53:29,-40.580708,-64.997345
2022/03/18,08:08:44,-40.580662,-64.997299
2022/03/18,09:04:20,-40.580681,-64.997322
2022/03/18,09:27:32,-40.580662,-64.997292
2022/03/18,09:42:24,-40.580936,-64.997635
2022/03/18,09:57:20,-40.580868,-64.997551
2022/03/18,10:12:19,-40.580860,-64.997620
2022/03/18,10:27:24,-40.580837,-64.997620
2022/03/18,10:42:32,-40.580853,-64.997635
2022/03/18,10:58:00,-40.580780,-64.997543
2022/03/18,11:14:02,-40.580685,-64.997330
2022/03/18,11:33:14,-40.580681,-64.997337
2022/03/18,11:48:42,-40.580673,-64.997353
2022/03/18,12:04:14,-40.580685,-64.997360
2022/03/18,12:19:51,-40.580734,-64.997368
2022/03/18,12:35:30,-40.580647,-64.997292
2022/03/18,12:51:29,-40.580669,-64.997353
2022/03/18,13:07:22,-40.580696,-64.997322
2022/03/18,13:23:09,-40.580647,-64.997284
2022/03/18,13:39:24,-40.580673,-64.997276
2022/03/18,14:01:53,-40.580704,-64.997154
2022/03/18,15:56:39,-40.580704,-64.997154
2022/03/18,16:13:53,-40.580654,-64.997284
2022/03/18,16:29:37,-40.580677,-64.997314
2022/03/18,17:12:13,-40.580669,-64.997314
2022/03/18,17:50:39,-40.580635,-64.997246
2022/03/18,18:43:23,-40.580643,-64.997292
2022/03/18,19:41:10,-40.580643,-64.997292
2022/03/18,19:58:53,-40.580639,-64.997154
2022/03/18,20:18:01,-40.580608,-64.997162
2022/03/18,20:33:41,-40.580643,-64.997314
2022/03/18,20:49:55,-40.580639,-64.997169
2022/03/18,21:05:31,-40.580677,-64.997284
2022/03/18,22:08:06,-40.580677,-64.997284
2022/03/18,22:50:05,-40.580704,-64.997284
2022/03/18,23:05:14,-40.580681,-64.997314
2022/03/18,23:45:30,-40.580708,-64.997421
2022/03/19,00:00:23,-40.580631,-64.997231
2022/03/19,00:15:12,-40.580662,-64.997147
2022/03/19,00:30:24,-40.580742,-64.997414
2022/03/19,04:19:30,-40.580742,-64.997414
2022/03/19,04:36:48,-40.580624,-64.997498
2022/03/19,04:52:31,-40.580734,-64.997284
2022/03/19,05:25:03,-40.580696,-64.997299
2022/03/19,06:21:47,-40.580738,-64.997330
2022/03/19,06:36:17,-40.580746,-64.997353
2022/03/19,06:50:48,-40.580753,-64.997314
2022/03/19,07:43:22,-40.580669,-64.997307
2022/03/19,08:27:26,-40.580669,-64.997307
2022/03/19,09:03:44,-40.580673,-64.997330
2022/03/19,09:18:26,-40.580685,-64.997322
2022/03/19,09:33:09,-40.580681,-64.997345
2022/03/19,09:47:53,-40.580688,-64.997330
2022/03/19,10:02:34,-40.580681,-64.997330
2022/03/19,10:17:11,-40.580669,-64.997337
2022/03/19,10:31:49,-40.580688,-64.997360
2022/03/19,10:46:32,-40.580692,-64.997337
2022/03/19,11:01:50,-40.580677,-64.997337
2022/03/19,11:16:33,-40.580688,-64.997337
2022/03/19,11:31:15,-40.580677,-64.997337
2022/03/19,11:45:59,-40.580681,-64.997330
2022/03/19,12:00:44,-40.580677,-64.997322
2022/03/19,12:15:32,-40.580681,-64.997322
2022/03/19,12:30:21,-40.580681,-64.997299
2022/03/19,12:45:12,-40.580669,-64.997314
2022/03/19,13:00:16,-40.580677,-64.997322
2022/03/19,13:15:27,-40.580692,-64.997314
2022/03/19,13:30:41,-40.580738,-64.997314
2022/03/19,13:46:23,-40.580673,-64.997398
2022/03/19,14:02:32,-40.580677,-64.997444
2022/03/19,14:18:03,-40.580666,-64.997467
2022/03/19,14:33:18,-40.580631,-64.997467
2022/03/19,14:48:29,-40.580627,-64.997475
2022/03/19,15:03:41,-40.580631,-64.997429
2022/03/19,15:18:51,-40.580650,-64.997452
2022/03/19,15:34:00,-40.580643,-64.997437
2022/03/19,15:49:04,-40.580650,-64.997437
2022/03/19,16:04:09,-40.580639,-64.997452
2022/03/19,16:19:14,-40.580673,-64.997421
2022/03/19,16:35:02,-40.580700,-64.997429
2022/03/19,16:50:28,-40.580677,-64.997421
2022/03/19,17:05:54,-40.580669,-64.997444
2022/03/19,17:21:18,-40.580658,-64.997459
2022/03/19,17:36:41,-40.580666,-64.997437
2022/03/19,17:52:02,-40.580738,-64.997452
2022/03/19,18:07:19,-40.580780,-64.997253
2022/03/19,18:22:44,-40.580627,-64.997299
2022/03/19,18:37:56,-40.580612,-64.997375
2022/03/19,18:54:40,-40.580791,-64.997314
2022/03/19,19:31:30,-40.580791,-64.997314
2022/03/19,19:54:53,-40.580627,-64.997253
2022/03/19,20:43:10,-40.580643,-64.997314
2022/03/19,21:40:12,-40.580643,-64.997314
2022/03/19,21:57:37,-40.580685,-64.997307
2022/03/20,01:40:33,-40.580685,-64.997307
2022/03/20,01:57:47,-40.580666,-64.997223
2022/03/20,02:13:07,-40.580669,-64.997154
2022/03/20,06:20:40,-40.580669,-64.997154
2022/03/20,06:40:09,-40.580780,-64.997307
2022/03/20,06:55:18,-40.580719,-64.997276
2022/03/20,07:36:12,-40.580719,-64.997276
2022/03/20,08:18:35,-40.580715,-64.997330
2022/03/20,08:55:52,-40.580696,-64.997314
2022/03/20,09:52:30,-40.580681,-64.997375
2022/03/20,10:32:20,-40.580650,-64.997253
2022/03/20,10:47:59,-40.580639,-64.997345
,,,
2022/03/03,16:30:44,-40.579193,-64.995819
2022/03/03,16:45:48,-40.579220,-64.995834
2022/03/03,17:01:32,-40.579178,-64.995811
2022/03/03,17:16:45,-40.579174,-64.995934
2022/03/03,17:32:00,-40.579159,-64.996147
2022/03/03,17:47:13,-40.579185,-64.996246
2022/03/03,18:02:27,-40.579128,-64.996384
2022/03/03,18:17:30,-40.579140,-64.996422
2022/03/03,18:32:32,-40.579205,-64.996407
2022/03/03,18:47:34,-40.579342,-64.996429
2022/03/03,19:02:48,-40.579353,-64.996376
2022/03/03,19:17:51,-40.579445,-64.996437
2022/03/03,19:32:50,-40.579338,-64.996407
2022/03/03,19:47:45,-40.579357,-64.996338
2022/03/03,20:03:20,-40.579388,-64.996391
2022/03/03,20:18:44,-40.579391,-64.996391
2022/03/03,20:34:05,-40.579384,-64.996384
2022/03/03,20:49:26,-40.579391,-64.996399
2022/03/04,06:02:02,-40.579376,-64.996391
2022/03/04,06:17:15,-40.579376,-64.996376
2022/03/04,06:32:28,-40.579399,-64.996414
2022/03/04,06:47:40,-40.579380,-64.996407
2022/03/04,07:02:58,-40.579369,-64.996407
2022/03/04,07:18:11,-40.579422,-64.996437
2022/03/04,07:33:28,-40.579361,-64.996437
2022/03/04,07:48:42,-40.579391,-64.996391
2022/03/04,08:04:09,-40.579391,-64.996437
2022/03/04,08:19:56,-40.579411,-64.996376
2022/03/04,08:35:12,-40.579380,-64.996391
2022/03/04,08:50:30,-40.579376,-64.996399
2022/03/04,09:05:55,-40.579376,-64.996391
2022/03/04,09:21:17,-40.579380,-64.996414
2022/03/04,09:36:38,-40.579365,-64.996399
2022/03/04,09:52:03,-40.579361,-64.996384
2022/03/04,10:07:35,-40.579391,-64.996391
2022/03/04,10:23:11,-40.579380,-64.996391
2022/03/04,10:39:03,-40.579376,-64.996399
2022/03/04,10:54:51,-40.579460,-64.996567
2022/03/04,11:10:56,-40.579388,-64.996384
2022/03/04,11:26:18,-40.579384,-64.996399
2022/03/04,11:41:40,-40.579384,-64.996384
2022/03/04,11:57:04,-40.579384,-64.996368
2022/03/04,12:12:32,-40.579388,-64.996368
2022/03/04,12:27:58,-40.579380,-64.996384
2022/03/04,12:43:23,-40.579380,-64.996399
2022/03/04,12:58:45,-40.579376,-64.996391
2022/03/04,13:14:03,-40.579372,-64.996368
2022/03/04,13:29:30,-40.579430,-64.996468
2022/03/04,13:44:43,-40.579391,-64.996414
2022/03/04,13:59:55,-40.579388,-64.996414
2022/03/04,14:15:20,-40.579391,-64.996414
2022/03/04,14:31:02,-40.579376,-64.996414
2022/03/04,14:46:54,-40.579350,-64.996407
2022/03/04,15:02:45,-40.579250,-64.996208
2022/03/04,15:17:57,-40.579201,-64.996246
2022/03/04,15:33:13,-40.579144,-64.996284
2022/03/04,15:48:28,-40.579102,-64.996468
2022/03/04,16:03:50,-40.579067,-64.996765
2022/03/04,16:19:05,-40.579060,-64.996933
2022/03/04,16:34:24,-40.578869,-64.997002
2022/03/04,16:50:26,-40.578827,-64.997040
2022/03/04,17:32:15,-40.578827,-64.997040
2022/03/04,18:32:52,-40.578766,-64.997086
2022/03/04,19:34:42,-40.578831,-64.997070
2022/03/04,20:36:59,-40.578751,-64.997078
2022/03/05,06:03:17,-40.578773,-64.997177
2022/03/05,06:32:10,-40.578781,-64.997093
2022/03/05,07:08:29,-40.578796,-64.997131
2022/03/05,07:47:24,-40.578773,-64.997131
2022/03/05,08:03:29,-40.578720,-64.997055
2022/03/05,08:38:06,-40.578770,-64.997078
2022/03/05,09:18:07,-40.578777,-64.997131
2022/03/05,09:56:38,-40.578773,-64.997131
2022/03/05,10:12:02,-40.578827,-64.997162
2022/03/05,10:27:46,-40.578751,-64.997055
2022/03/05,10:53:57,-40.578785,-64.997131
2022/03/05,11:20:48,-40.578796,-64.997108
2022/03/05,11:35:46,-40.578796,-64.997200
2022/03/05,11:50:45,-40.578766,-64.997139
2022/03/05,12:05:55,-40.578808,-64.997185
2022/03/05,12:21:24,-40.578808,-64.997177
2022/03/05,12:39:11,-40.578804,-64.997177
2022/03/05,12:54:32,-40.578873,-64.997253
2022/03/05,13:09:58,-40.578972,-64.997421
2022/03/05,13:25:48,-40.578869,-64.997269
2022/03/05,13:42:01,-40.578781,-64.997108
2022/03/05,13:57:08,-40.578770,-64.997124
2022/03/05,14:12:22,-40.578842,-64.997269
2022/03/05,14:27:39,-40.578766,-64.997482
2022/03/05,14:42:45,-40.578754,-64.997459
2022/03/05,14:57:45,-40.578819,-64.997490
2022/03/05,15:12:58,-40.578808,-64.997536
2022/03/05,15:28:10,-40.578815,-64.997520
2022/03/05,15:43:50,-40.578842,-64.997643
2022/03/05,15:59:11,-40.578842,-64.997673
2022/03/05,16:14:26,-40.578815,-64.997696
2022/03/05,16:29:36,-40.578743,-64.997955
2022/03/05,16:44:51,-40.578674,-64.998260
2022/03/05,17:00:06,-40.578609,-64.998367
2022/03/05,17:15:20,-40.578579,-64.998390
2022/03/05,17:30:28,-40.578541,-64.998398
2022/03/05,17:45:26,-40.578518,-64.998390
2022/03/05,18:00:21,-40.578545,-64.998383
2022/03/05,18:15:24,-40.578579,-64.998398
2022/03/05,18:30:24,-40.578541,-64.998383
2022/03/05,18:45:35,-40.578560,-64.998398
2022/03/05,19:01:02,-40.578575,-64.998390
2022/03/05,19:17:14,-40.578564,-64.998413
2022/03/05,19:32:35,-40.578583,-64.998383
2022/03/05,19:47:52,-40.578671,-64.998360
2022/03/05,20:03:08,-40.578560,-64.998375
2022/03/05,20:18:09,-40.578545,-64.998375
2022/03/05,20:33:16,-40.578545,-64.998367
2022/03/05,20:48:17,-40.578579,-64.998383
2022/03/06,06:02:32,-40.578560,-64.998390
2022/03/06,06:17:45,-40.578552,-64.998367
2022/03/06,06:32:58,-40.578571,-64.998383
2022/03/06,06:48:10,-40.578560,-64.998413
2022/03/06,07:03:27,-40.578541,-64.998413
2022/03/06,07:18:40,-40.578575,-64.998436
2022/03/06,07:33:53,-40.578590,-64.998436
2022/03/06,07:49:06,-40.578571,-64.998413
2022/03/06,08:04:25,-40.578609,-64.998428
2022/03/06,08:20:03,-40.578568,-64.998398
2022/03/06,08:35:18,-40.578575,-64.998383
2022/03/06,08:50:34,-40.578568,-64.998398
2022/03/06,09:05:56,-40.578560,-64.998398
2022/03/06,09:21:14,-40.578568,-64.998405
2022/03/06,09:36:32,-40.578621,-64.998421
2022/03/06,09:51:54,-40.578560,-64.998398
2022/03/06,10:07:24,-40.578590,-64.998421
2022/03/06,10:22:56,-40.578587,-64.998413
2022/03/06,10:38:39,-40.578617,-64.998459
2022/03/06,10:54:50,-40.578583,-64.998405
2022/03/06,11:10:23,-40.578571,-64.998413
2022/03/06,11:25:49,-40.578583,-64.998398
2022/03/06,11:41:15,-40.578579,-64.998398
2022/03/06,11:56:50,-40.578575,-64.998405
2022/03/06,12:12:16,-40.578568,-64.998421
2022/03/06,12:27:37,-40.578541,-64.998497
2022/03/06,12:42:56,-40.578499,-64.998535
2022/03/06,12:58:08,-40.578419,-64.998535
2022/03/06,13:13:57,-40.578434,-64.998581
2022/03/06,13:29:14,-40.578365,-64.998566
2022/03/06,13:44:40,-40.578312,-64.998497
2022/03/06,13:59:56,-40.578342,-64.998520
2022/03/06,14:15:04,-40.578362,-64.998505
2022/03/06,14:30:07,-40.578346,-64.998489
2022/03/06,14:45:13,-40.578297,-64.998497
2022/03/06,15:00:21,-40.578373,-64.998482
2022/03/06,15:15:25,-40.578304,-64.998589
2022/03/06,15:30:35,-40.578335,-64.998756
2022/03/06,15:45:52,-40.578457,-64.998787
2022/03/06,16:01:08,-40.578495,-64.998688
2022/03/06,16:16:15,-40.578537,-64.998596
2022/03/06,16:31:24,-40.578571,-64.998375
2022/03/06,16:47:03,-40.578636,-64.998360
2022/03/06,17:02:14,-40.578606,-64.998367
2022/03/06,17:17:20,-40.578598,-64.998390
2022/03/06,17:32:23,-40.578602,-64.998383
2022/03/06,17:47:25,-40.578583,-64.998398
2022/03/06,18:02:28,-40.578590,-64.998398
2022/03/06,18:17:26,-40.578579,-64.998390
2022/03/06,18:32:22,-40.578625,-64.998436
2022/03/06,18:47:18,-40.578606,-64.998428
2022/03/06,19:02:56,-40.578560,-64.998390
2022/03/06,19:18:19,-40.578548,-64.998375
2022/03/06,19:33:40,-40.578602,-64.998390
2022/03/06,19:48:58,-40.578655,-64.998375
2022/03/06,20:04:21,-40.578602,-64.998383
2022/03/06,20:19:21,-40.578560,-64.998390
2022/03/06,20:34:21,-40.578583,-64.998398
2022/03/06,20:49:20,-40.578556,-64.998367
2022/03/07,06:02:03,-40.578568,-64.998390
2022/03/07,06:17:15,-40.578552,-64.998383
2022/03/07,06:32:27,-40.578537,-64.998375
2022/03/07,06:47:38,-40.578541,-64.998398
2022/03/07,07:02:53,-40.578564,-64.998421
2022/03/07,07:18:04,-40.578568,-64.998436
2022/03/07,07:33:15,-40.578579,-64.998421
2022/03/07,07:48:27,-40.578575,-64.998413
2022/03/07,08:03:47,-40.578541,-64.998367
2022/03/07,08:19:32,-40.578564,-64.998390
2022/03/07,08:34:47,-40.578568,-64.998390
2022/03/07,08:50:04,-40.578564,-64.998390
2022/03/07,09:05:27,-40.578560,-64.998405
2022/03/07,09:20:50,-40.578560,-64.998383
2022/03/07,09:36:25,-40.578571,-64.998398
2022/03/07,09:52:02,-40.578583,-64.998421
2022/03/07,10:07:35,-40.578579,-64.998405
2022/03/07,10:22:54,-40.578632,-64.998489
2022/03/07,10:38:17,-40.578617,-64.998451
2022/03/07,10:54:20,-40.578564,-64.998405
2022/03/07,11:09:47,-40.578568,-64.998413
2022/03/07,11:25:10,-40.578564,-64.998405
2022/03/07,11:40:28,-40.578556,-64.998375
2022/03/07,11:55:47,-40.578526,-64.998344
2022/03/07,12:11:04,-40.578648,-64.998199
2022/03/07,12:26:16,-40.578648,-64.998116
2022/03/07,12:41:29,-40.578659,-64.998032
2022/03/07,12:56:43,-40.578758,-64.997948
2022/03/07,13:12:33,-40.578846,-64.997696
2022/03/07,13:27:36,-40.578823,-64.997292
2022/03/07,13:42:38,-40.578773,-64.997169
2022/03/07,13:57:46,-40.578804,-64.997154
2022/03/07,14:12:54,-40.578777,-64.997139
2022/03/07,14:27:48,-40.578754,-64.997131
2022/03/07,14:42:44,-40.578777,-64.997009
2022/03/07,14:57:42,-40.578804,-64.997185
2022/03/07,15:12:52,-40.578793,-64.997101
2022/03/07,15:27:57,-40.578823,-64.997147
2022/03/07,15:42:56,-40.578789,-64.997131
2022/03/07,15:58:08,-40.578739,-64.997139
2022/03/07,16:13:15,-40.578800,-64.997139
2022/03/07,16:28:38,-40.578720,-64.996979
2022/03/07,16:43:58,-40.578739,-64.997017
2022/03/08,06:04:59,-40.578770,-64.997093
2022/03/08,07:51:27,-40.578770,-64.997093
2022/03/08,08:24:32,-40.578781,-64.997093
2022/03/08,08:39:58,-40.578686,-64.996841
2022/03/08,12:28:40,-40.578686,-64.996841
2022/03/08,12:45:36,-40.578793,-64.997246
2022/03/08,13:01:59,-40.578754,-64.997162
2022/03/08,14:00:30,-40.578762,-64.997200
2022/03/08,14:45:50,-40.578911,-64.996986
2022/03/08,15:17:26,-40.578957,-64.996895
2022/03/08,15:32:32,-40.578991,-64.996918
2022/03/08,15:47:42,-40.579121,-64.996918
2022/03/08,16:02:59,-40.579193,-64.996834
2022/03/08,16:18:10,-40.579227,-64.996857
2022/03/08,16:33:18,-40.579193,-64.996841
2022/03/08,16:48:25,-40.579220,-64.996857
2022/03/08,17:04:03,-40.579247,-64.996857
2022/03/08,17:19:17,-40.579208,-64.996872
2022/03/08,17:34:27,-40.579216,-64.996857
2022/03/08,17:49:42,-40.579247,-64.996880
2022/03/08,18:05:01,-40.579239,-64.996796
2022/03/08,18:20:02,-40.579269,-64.996811
2022/03/08,18:35:00,-40.579250,-64.996826
2022/03/08,18:49:54,-40.579227,-64.996819
2022/03/08,19:04:53,-40.579197,-64.996849
2022/03/08,19:19:54,-40.579292,-64.996819
2022/03/08,19:34:53,-40.579304,-64.996826
2022/03/08,19:49:58,-40.579235,-64.996826
2022/03/08,20:05:22,-40.579254,-64.996819
2022/03/08,20:21:02,-40.579239,-64.996834
2022/03/08,20:36:20,-40.579239,-64.996841
2022/03/08,20:51:35,-40.579250,-64.996826
2022/03/09,06:01:50,-40.579258,-64.996834
2022/03/09,06:16:52,-40.579258,-64.996834
2022/03/09,06:31:52,-40.579239,-64.996826
2022/03/09,06:46:50,-40.579247,-64.996819
2022/03/09,07:01:51,-40.579243,-64.996811
2022/03/09,07:17:07,-40.579216,-64.996811
2022/03/09,07:32:24,-40.579220,-64.996826
2022/03/09,07:47:45,-40.579201,-64.996811
2022/03/09,08:03:24,-40.579227,-64.996819
2022/03/09,08:19:21,-40.579231,-64.996857
2022/03/09,08:35:43,-40.579243,-64.996857
2022/03/09,08:50:48,-40.579258,-64.996841
2022/03/09,09:06:02,-40.579266,-64.996819
2022/03/09,09:21:14,-40.579235,-64.996841
2022/03/09,09:36:31,-40.579247,-64.996849
2022/03/09,09:51:52,-40.579250,-64.996864
2022/03/09,10:07:16,-40.579281,-64.996880
2022/03/09,10:22:43,-40.579227,-64.996811
2022/03/09,10:38:08,-40.579342,-64.997047
2022/03/09,10:54:03,-40.579247,-64.996849
2022/03/09,11:09:40,-40.579220,-64.996857
2022/03/09,11:25:18,-40.579239,-64.996841
2022/03/09,11:41:02,-40.579247,-64.996849
2022/03/09,11:56:52,-40.579227,-64.996864
2022/03/09,12:12:03,-40.579231,-64.996819
2022/03/09,12:27:07,-40.579250,-64.996841
2022/03/09,12:42:16,-40.579308,-64.996880
2022/03/09,12:57:32,-40.579315,-64.996948
2022/03/09,13:13:20,-40.579250,-64.996849
2022/03/09,13:28:23,-40.579262,-64.996857
2022/03/09,13:43:15,-40.579262,-64.996849
2022/03/09,13:58:08,-40.579239,-64.996864
2022/03/09,14:13:18,-40.579254,-64.996887
2022/03/09,14:28:26,-40.579212,-64.996834
2022/03/09,14:43:44,-40.579185,-64.996826
2022/03/09,14:59:05,-40.579231,-64.996826
2022/03/09,15:14:18,-40.579239,-64.996780
2022/03/09,15:29:33,-40.579250,-64.996674
2022/03/09,15:44:44,-40.579277,-64.996689
2022/03/09,15:59:51,-40.579258,-64.996689
2022/03/09,16:15:11,-40.579254,-64.996620
