Date, Time, Latitude, Longitude, Altitude, Speed, Course, Type, Distance, Essential
2023-02-24 07:48:13, 07:48:13,-40.58271,-65.000557,151.88,0.0,174,0,3.3,1
2023-02-24 08:03:42, 08:03:42,-40.582722,-65.000542,150.2,0.0,0,0,1.84,1
2023-02-24 08:18:43, 08:18:43,-40.582726,-65.000549,151.0,0.0,220,0,0.74,1
2023-02-24 08:33:46, 08:33:46,-40.582626,-65.000473,155.4,0.0,77,0,12.84,1
2023-02-24 08:48:51, 08:48:51,-40.582726,-65.000595,153.47,0.0,225,0,15.16,1
2023-02-24 09:04:32, 09:04:32,-40.58268,-65.000618,157.87,72.0,39,0,5.47,1
2023-02-24 09:19:40, 09:19:40,-40.582695,-65.000504,139.74,0.0,89,0,9.77,1
2023-02-24 09:34:58, 09:34:58,-40.582695,-65.000549,150.82,0.0,143,0,3.8,1
2023-02-24 09:50:36, 09:50:36,-40.582657,-65.000557,145.83,0.0,20,0,4.28,1
2023-02-24 10:06:12, 10:06:12,-40.582695,-65.000557,147.44,0.0,0,0,4.23,1
2023-02-24 10:21:31, 10:21:31,-40.582687,-65.000549,147.54,0.0,316,0,1.12,1
2023-02-24 10:36:56, 10:36:56,-40.582645,-65.00058,150.89,0.0,0,0,5.35,1
2023-02-24 10:52:22, 10:52:22,-40.58271,-65.00058,147.42,324.0,11,0,7.23,1
2023-02-24 11:07:46, 11:07:46,-40.582695,-65.000557,166.49,504.0,120,0,2.56,1
2023-02-24 11:22:58, 11:22:58,-40.582687,-65.000504,165.79,0.0,298,0,4.56,1
2023-02-24 11:38:20, 11:38:20,-40.582676,-65.000458,159.37,108.0,279,0,4.07,1
2023-02-24 11:53:56, 11:53:56,-40.582699,-65.000534,148.01,288.0,293,0,6.91,1
2023-02-24 12:11:00, 12:11:00,-40.582703,-65.00058,154.59,0.0,32,0,3.91,1
2023-02-24 12:26:15, 12:26:15,-40.582726,-65.000587,158.01,0.0,215,0,2.62,1
2023-02-24 12:41:36, 12:41:36,-40.582661,-65.000557,160.45,0.0,36,0,7.66,1
2023-02-24 12:56:52, 12:56:52,-40.58271,-65.00058,157.26,0.0,27,0,5.78,1
2023-02-24 13:12:13, 13:12:13,-40.582703,-65.000542,151.22,0.0,107,0,3.3,1
2023-02-24 13:27:28, 13:27:28,-40.582722,-65.000572,156.95,0.0,0,0,3.3,1
2023-02-24 13:42:45, 13:42:45,-40.582706,-65.000595,154.48,0.0,201,0,2.63,1
2023-02-24 13:58:05, 13:58:05,-40.58276,-65.000549,153.45,540.0,25,0,7.15,1
2023-02-24 14:13:50, 14:13:50,-40.582767,-65.000511,166.24,468.0,132,0,3.3,1
2023-02-24 14:29:34, 14:29:34,-40.582729,-65.00058,158.11,0.0,176,0,7.2,1
2023-02-24 14:45:01, 14:45:01,-40.582767,-65.00058,162.36,0.0,247,0,4.23,1
2023-02-24 15:00:27, 15:00:27,-40.582771,-65.000534,170.09,0.0,348,0,3.91,1
2023-02-24 15:15:19, 15:15:19,-40.582748,-65.000572,152.21,0.0,120,0,4.1,1
2023-02-24 15:30:12, 15:30:12,-40.582764,-65.000694,146.41,0.0,78,0,10.46,1
2023-02-24 15:45:03, 15:45:03,-40.582741,-65.000618,156.57,0.0,157,0,6.91,1
2023-02-24 16:00:03, 16:00:03,-40.582737,-65.000656,161.55,0.0,105,0,3.24,1
2023-02-24 16:15:50, 16:15:50,-40.582752,-65.00058,153.35,180.0,128,0,6.63,1
2023-02-24 16:31:08, 16:31:08,-40.582752,-65.000526,150.2,0.0,299,0,4.56,1
2023-02-24 16:46:25, 16:46:25,-40.582764,-65.000557,146.81,0.0,133,0,2.94,1
2023-02-24 17:01:46, 17:01:46,-40.582752,-65.000587,148.27,288.0,269,0,2.86,1
2023-02-24 17:16:41, 17:16:41,-40.582726,-65.00058,152.97,0.0,115,0,2.95,1
2023-02-24 17:31:30, 17:31:30,-40.582718,-65.000542,161.93,0.0,28,0,3.33,1
2023-02-24 17:46:16, 17:46:16,-40.582718,-65.000534,153.33,0.0,202,0,0.68,1
2023-02-24 18:01:06, 18:01:06,-40.582706,-65.00058,153.64,0.0,0,0,4.11,1
2023-02-24 18:16:23, 18:16:23,-40.582729,-65.000565,154.71,0.0,228,0,2.85,1
2023-02-24 18:31:40, 18:31:40,-40.582714,-65.000542,152.84,0.0,220,0,2.56,1
2023-02-24 18:47:25, 18:47:25,-40.582703,-65.000557,146.13,360.0,34,0,1.76,1
2023-02-24 19:02:45, 19:02:45,-40.582752,-65.000542,146.86,360.0,128,0,5.59,1
2023-02-24 19:17:59, 19:17:59,-40.582722,-65.000565,139.52,0.0,212,0,3.86,1
2023-02-24 19:33:13, 19:33:13,-40.582737,-65.00061,138.39,0.0,0,0,4.15,1
2023-02-24 19:48:26, 19:48:26,-40.582741,-65.000595,142.19,0.0,71,0,1.34,1
2023-02-24 20:03:43, 20:03:43,-40.58268,-65.000542,153.74,0.0,0,0,8.13,1
2023-02-24 20:18:53, 20:18:53,-40.582657,-65.000496,164.24,0.0,192,0,4.65,1
2023-02-24 20:34:04, 20:34:04,-40.582676,-65.000534,151.21,900.0,344,0,3.84,1
2023-02-24 20:49:10, 20:49:10,-40.582684,-65.000519,147.33,0.0,214,-4,1.55,1
2023-02-25 01:02:02, 01:02:02,-40.582714,-65.000542,151.71,1080.0,54,-2,0.0,1
2023-02-25 01:17:16, 01:17:16,-40.582771,-65.000603,146.59,0.0,193,0,8.17,1
2023-02-25 01:32:28, 01:32:28,-40.582691,-65.000549,159.39,0.0,355,0,10.0,1
2023-02-25 01:47:36, 01:47:36,-40.582726,-65.000542,156.47,0.0,328,-4,3.94,1
2023-02-25 06:02:20, 06:02:20,-40.582695,-65.000565,145.65,216.0,11,-2,0.0,1
2023-02-25 06:17:23, 06:17:23,-40.582691,-65.000565,150.52,0.0,33,0,0.44,1
2023-02-25 06:32:25, 06:32:25,-40.582691,-65.000572,150.5,0.0,90,0,0.59,1
2023-02-25 06:47:27, 06:47:27,-40.582684,-65.000572,148.97,0.0,37,0,0.78,1
2023-02-25 07:02:36, 07:02:36,-40.582718,-65.000664,146.63,504.0,238,0,8.64,1
2023-02-25 07:17:51, 07:17:51,-40.582691,-65.000618,150.63,396.0,288,0,4.91,1
2023-02-25 07:33:09, 07:33:09,-40.582657,-65.000702,140.94,0.0,310,0,8.04,1
2023-02-25 07:48:56, 07:48:56,-40.582706,-65.000572,149.38,216.0,261,0,12.26,1
2023-02-25 08:04:14, 08:04:14,-40.582703,-65.000534,155.81,0.0,0,0,3.23,1
2023-02-25 08:19:29, 08:19:29,-40.582722,-65.000542,154.93,0.0,346,0,2.22,1
2023-02-25 08:34:45, 08:34:45,-40.582718,-65.000595,153.86,0.0,39,0,4.5,1
2023-02-25 08:50:00, 08:50:00,-40.582733,-65.000595,152.54,0.0,206,0,1.67,1
2023-02-25 09:05:19, 09:05:19,-40.582737,-65.000603,150.23,0.0,0,0,0.81,1
2023-02-25 09:20:34, 09:20:34,-40.582699,-65.000572,148.77,0.0,16,0,4.97,1
2023-02-25 09:35:52, 09:35:52,-40.582691,-65.000534,148.65,0.0,169,0,3.33,1
2023-02-25 09:51:15, 09:51:15,-40.582668,-65.000549,148.28,0.0,76,0,2.85,1
2023-02-25 10:06:45, 10:06:45,-40.582764,-65.000679,142.56,0.0,0,0,15.31,1
2023-02-25 10:22:00, 10:22:00,-40.582691,-65.000565,148.94,504.0,241,0,12.59,1
2023-02-25 10:37:11, 10:37:11,-40.582748,-65.000587,143.33,756.0,198,0,6.6,1
2023-02-25 10:52:56, 10:52:56,-40.582714,-65.000389,150.18,144.0,344,0,17.14,1
2023-02-25 11:08:16, 11:08:16,-40.582825,-65.000267,147.86,0.0,0,0,16.08,1
2023-02-25 11:23:37, 11:23:37,-40.582855,-65.000221,157.63,0.0,106,0,5.12,1
2023-02-25 11:39:05, 11:39:05,-40.582848,-65.000221,160.16,0.0,177,0,0.78,1
2023-02-25 11:54:40, 11:54:40,-40.582855,-65.000229,151.77,0.0,264,0,1.03,1
2023-02-25 12:09:59, 12:09:59,-40.582844,-65.000229,155.25,0.0,280,0,1.22,1
2023-02-25 12:24:59, 12:24:59,-40.582897,-65.000191,150.23,0.0,54,0,6.71,1
2023-02-25 12:39:58, 12:39:58,-40.582878,-64.999855,158.82,0.0,63,0,28.45,1
2023-02-25 12:54:52, 12:54:52,-40.582905,-64.999886,157.17,0.0,84,0,3.98,1
2023-02-25 13:10:33, 13:10:33,-40.582932,-64.999924,149.78,288.0,1,0,4.39,1
2023-02-25 13:25:42, 13:25:42,-40.582912,-64.999886,152.54,0.0,216,0,3.9,1
2023-02-25 13:40:48, 13:40:48,-40.582928,-64.999901,152.82,0.0,0,0,2.18,1
2023-02-25 13:55:53, 13:55:53,-40.58292,-64.999901,152.9,0.0,180,0,0.89,1
2023-02-25 14:11:03, 14:11:03,-40.582901,-64.999901,151.84,0.0,319,0,2.11,1
2023-02-25 14:26:08, 14:26:08,-40.582916,-64.999901,150.79,0.0,136,0,1.67,1
2023-02-25 14:41:12, 14:41:12,-40.582912,-64.999924,148.26,0.0,0,0,1.99,1
2023-02-25 14:56:14, 14:56:14,-40.582905,-64.999901,149.98,0.0,255,0,2.09,1
2023-02-25 15:11:39, 15:11:39,-40.582924,-64.999908,154.97,0.0,333,0,2.19,1
2023-02-25 15:27:04, 15:27:04,-40.582932,-64.999901,153.32,0.0,85,0,1.07,1
2023-02-25 15:42:29, 15:42:29,-40.582951,-64.999924,151.44,0.0,0,0,2.87,1
2023-02-25 15:57:53, 15:57:53,-40.582935,-64.999893,157.42,108.0,310,0,3.17,1
2023-02-25 16:13:21, 16:13:21,-40.582962,-64.99987,148.57,0.0,120,0,3.58,1
2023-02-25 16:29:51, 16:29:51,-40.582928,-64.99987,154.82,0.0,140,0,3.78,1
2023-02-25 16:50:04, 16:50:04,-40.58292,-64.99987,159.21,0.0,0,0,0.89,1
2023-02-25 17:05:31, 17:05:31,-40.582916,-64.999886,153.93,0.0,0,0,1.42,1
2023-02-25 17:20:53, 17:20:53,-40.582897,-64.999886,151.92,0.0,53,0,2.11,1
2023-02-25 17:36:14, 17:36:14,-40.582928,-64.999901,148.23,0.0,84,0,3.67,1
2023-02-25 17:51:35, 17:51:35,-40.582954,-64.999901,147.86,0.0,189,0,2.89,1
2023-02-25 18:07:00, 18:07:00,-40.582924,-64.999893,149.24,0.0,0,0,3.4,1
2023-02-25 18:22:19, 18:22:19,-40.582962,-64.999916,149.66,0.0,0,0,4.65,1
2023-02-25 18:37:38, 18:37:38,-40.582893,-64.999847,150.05,0.0,0,0,9.63,1
2023-02-25 18:52:58, 18:52:58,-40.582867,-64.999825,151.94,324.0,47,0,3.44,1
2023-02-25 19:08:50, 19:08:50,-40.582943,-64.99987,152.4,216.0,8,0,9.27,1
2023-02-25 19:24:06, 19:24:06,-40.582939,-64.999863,150.15,0.0,84,0,0.74,1
2023-02-25 19:39:19, 19:39:19,-40.582901,-64.999878,152.24,0.0,215,0,4.41,1
2023-02-25 19:54:29, 19:54:29,-40.582882,-64.999886,152.94,0.0,0,0,2.22,1
2023-02-25 20:09:40, 20:09:40,-40.582886,-64.99987,150.62,0.0,0,0,1.42,1
2023-02-25 20:24:43, 20:24:43,-40.582867,-64.999886,145.75,0.0,58,0,2.51,1
2023-02-25 20:39:44, 20:39:44,-40.582893,-64.999886,149.07,0.0,30,0,2.89,1
2023-02-25 20:54:42, 20:54:42,-40.58287,-64.999878,146.62,108.0,252,-4,2.65,1
2023-02-26 01:02:27, 01:02:27,-40.582905,-64.999886,150.82,72.0,18,-2,0.0,1
2023-02-26 01:17:54, 01:17:54,-40.582901,-64.999878,152.52,0.0,205,0,0.81,1
2023-02-26 01:33:21, 01:33:21,-40.582897,-64.999886,149.4,0.0,243,0,0.81,1
2023-02-26 01:48:48, 01:48:48,-40.582897,-64.999886,152.77,0.0,201,-4,0.0,1
2023-02-26 06:02:02, 06:02:02,-40.582878,-64.999878,147.15,216.0,182,-2,0.0,1
2023-02-26 06:17:05, 06:17:05,-40.582874,-64.999886,143.26,0.0,46,0,0.81,1
2023-02-26 06:32:09, 06:32:09,-40.582878,-64.999893,145.25,0.0,0,0,0.74,1
2023-02-26 06:47:13, 06:47:13,-40.582878,-64.999893,150.3,0.0,231,0,0.0,1
2023-02-26 07:02:21, 07:02:21,-40.582882,-64.999916,147.52,0.0,0,0,1.99,1
2023-02-26 07:17:23, 07:17:23,-40.582882,-64.999901,148.45,0.0,46,0,1.27,1
2023-02-26 07:32:26, 07:32:26,-40.582897,-64.999916,146.51,0.0,116,0,2.09,1
2023-02-26 07:47:31, 07:47:31,-40.58289,-64.999893,145.15,0.0,279,0,2.09,1
2023-02-26 08:02:44, 08:02:44,-40.582886,-64.999886,151.22,0.0,0,0,0.74,1
2023-02-26 08:17:57, 08:17:57,-40.582924,-64.999908,148.18,0.0,211,0,4.62,1
2023-02-26 08:33:13, 08:33:13,-40.58289,-64.999893,153.93,0.0,42,0,3.99,1
2023-02-26 08:48:46, 08:48:46,-40.582901,-64.999901,148.86,1116.0,48,0,1.4,1
2023-02-26 09:04:32, 09:04:32,-40.582897,-64.99987,148.47,396.0,52,0,2.66,1
2023-02-26 09:19:31, 09:19:31,-40.58289,-64.999863,151.44,324.0,73,0,0.98,1
2023-02-26 09:34:34, 09:34:34,-40.582901,-64.999893,151.87,0.0,179,0,2.81,1
2023-02-26 09:49:39, 09:49:39,-40.582893,-64.999886,151.85,0.0,331,0,1.07,1
2023-02-26 10:04:51, 10:04:51,-40.582901,-64.999886,152.86,0.0,0,0,0.89,1
2023-02-26 10:19:59, 10:19:59,-40.582901,-64.999901,149.62,0.0,210,0,1.27,1
2023-02-26 10:35:09, 10:35:09,-40.582901,-64.999886,156.49,0.0,84,0,1.27,1
2023-02-26 10:50:37, 10:50:37,-40.582912,-64.999886,152.37,0.0,0,0,1.22,1
2023-02-26 11:06:06, 11:06:06,-40.582916,-64.999886,152.77,0.0,0,0,0.44,1
2023-02-26 11:21:21, 11:21:21,-40.582905,-64.999886,148.19,0.0,41,0,1.22,1
2023-02-26 11:36:48, 11:36:48,-40.582893,-64.99987,152.02,360.0,0,0,1.9,1
2023-02-26 11:52:18, 11:52:18,-40.582912,-64.999886,152.54,468.0,140,0,2.51,1
2023-02-26 12:07:34, 12:07:34,-40.582916,-64.999886,150.86,396.0,0,0,0.44,1
2023-02-26 12:22:43, 12:22:43,-40.582977,-65.000008,142.43,216.0,238,0,12.34,1
2023-02-26 12:37:42, 12:37:42,-40.582977,-65.0,144.01,576.0,36,0,0.68,1
2023-02-26 12:52:31, 12:52:31,-40.582924,-64.999901,152.82,324.0,59,0,10.23,1
2023-02-26 13:09:17, 13:09:17,-40.58292,-64.999916,151.52,0.0,208,0,1.34,1
2023-02-26 13:24:20, 13:24:20,-40.58292,-64.999893,151.77,0.0,202,0,1.94,1
2023-02-26 13:39:23, 13:39:23,-40.582935,-64.999886,152.78,0.0,36,0,1.77,1
2023-02-26 13:54:28, 13:54:28,-40.582935,-64.999886,148.06,0.0,198,0,0.0,1
2023-02-26 14:09:37, 14:09:37,-40.582912,-64.999886,146.62,0.0,31,0,2.56,1
2023-02-26 14:24:39, 14:24:39,-40.582928,-64.999886,151.0,0.0,0,0,1.78,1
2023-02-26 14:39:38, 14:39:38,-40.582943,-64.999916,144.8,0.0,322,0,3.03,1
2023-02-26 14:54:37, 14:54:37,-40.582951,-64.999939,142.04,0.0,58,0,2.14,1
2023-02-26 15:10:28, 15:10:28,-40.582924,-64.999878,154.4,324.0,71,0,5.96,1
2023-02-26 15:25:51, 15:25:51,-40.582935,-64.999901,151.67,0.0,205,0,2.3,1
2023-02-26 15:41:14, 15:41:14,-40.582905,-64.999878,156.43,0.0,317,0,3.86,1
2023-02-26 15:56:35, 15:56:35,-40.582932,-64.999863,149.81,0.0,293,0,3.26,1
2023-02-26 16:12:00, 16:12:00,-40.582928,-64.99987,151.48,108.0,339,0,0.74,1
2023-02-26 16:27:22, 16:27:22,-40.582909,-64.999855,155.31,0.0,0,0,2.46,1
2023-02-26 16:42:46, 16:42:46,-40.582909,-64.999878,159.42,0.0,99,0,1.94,1
2023-02-26 16:58:34, 16:58:34,-40.582947,-64.999855,154.29,540.0,5,0,4.65,1
2023-02-26 17:14:00, 17:14:00,-40.582935,-64.999855,154.17,0.0,135,0,1.33,1
2023-02-26 17:29:19, 17:29:19,-40.582935,-64.999863,150.35,0.0,204,0,0.68,1
2023-02-26 17:44:37, 17:44:37,-40.582924,-64.99987,149.79,0.0,166,0,1.36,1
2023-02-26 17:59:54, 17:59:54,-40.58292,-64.999863,148.09,0.0,2,0,0.74,1
2023-02-26 18:15:12, 18:15:12,-40.582932,-64.999893,147.37,0.0,23,0,2.86,1
2023-02-26 18:30:27, 18:30:27,-40.582924,-64.999855,148.35,0.0,107,0,3.33,1
2023-02-26 18:45:41, 18:45:41,-40.58292,-64.99987,149.13,0.0,0,0,1.34,1
2023-02-26 19:01:26, 19:01:26,-40.582947,-64.999863,145.97,252.0,144,0,3.06,1
2023-02-26 19:16:38, 19:16:38,-40.582909,-64.999847,150.57,0.0,11,0,4.44,1
2023-02-26 19:31:47, 19:31:47,-40.582882,-64.999847,146.7,0.0,0,0,3.0,1
2023-02-26 19:46:55, 19:46:55,-40.58289,-64.999847,146.78,0.0,22,0,0.89,1
2023-02-26 20:02:03, 20:02:03,-40.582886,-64.999855,149.19,0.0,0,0,0.81,1
2023-02-26 20:17:06, 20:17:06,-40.582897,-64.999855,146.64,0.0,58,0,1.22,1
2023-02-26 20:32:07, 20:32:07,-40.582878,-64.999832,148.85,0.0,128,0,2.87,1
2023-02-26 20:47:06, 20:47:06,-40.582878,-64.999855,148.12,0.0,334,-4,1.94,1
2023-02-27 01:02:03, 01:02:03,-40.582916,-64.999863,147.98,180.0,244,-2,0.0,1
2023-02-27 01:17:00, 01:17:00,-40.582916,-64.999863,149.24,0.0,55,0,0.0,1
2023-02-27 01:31:56, 01:31:56,-40.582882,-64.999863,153.43,0.0,0,0,3.78,1
2023-02-27 01:46:51, 01:46:51,-40.582909,-64.999847,155.84,0.0,257,-4,3.29,1
2023-02-27 06:02:20, 06:02:20,-40.58289,-64.999893,148.6,360.0,69,-2,0.0,1
2023-02-27 06:17:33, 06:17:33,-40.582893,-64.999908,145.55,0.0,3,0,1.31,1
2023-02-27 06:32:44, 06:32:44,-40.582901,-64.999908,145.3,0.0,238,0,0.89,1
2023-02-27 06:47:56, 06:47:56,-40.58289,-64.999901,146.95,0.0,0,0,1.36,1
2023-02-27 07:03:09, 07:03:09,-40.582882,-64.999886,149.29,0.0,0,0,1.55,1
2023-02-27 07:18:18, 07:18:18,-40.58292,-64.999992,131.0,612.0,8,0,9.9,1
2023-02-27 07:33:30, 07:33:30,-40.58289,-64.999878,151.22,0.0,4,0,10.19,1
2023-02-27 07:48:43, 07:48:43,-40.582848,-64.999855,148.12,0.0,243,0,5.06,1
2023-02-27 08:04:05, 08:04:05,-40.582897,-64.999886,149.4,0.0,0,0,6.04,1
2023-02-27 08:19:36, 08:19:36,-40.582882,-64.999878,147.19,0.0,348,0,1.8,1
2023-02-27 08:35:11, 08:35:11,-40.58287,-64.999855,147.19,0.0,174,0,2.36,1
2023-02-27 08:51:21, 08:51:21,-40.582886,-64.99987,147.44,180.0,106,0,2.18,1
2023-02-27 09:06:51, 09:06:51,-40.582886,-64.999893,146.96,0.0,0,0,1.94,1
2023-02-27 09:22:00, 09:22:00,-40.58289,-64.999886,144.19,0.0,10,0,0.74,1
2023-02-27 09:37:21, 09:37:21,-40.582893,-64.999878,148.54,0.0,61,0,0.75,1
2023-02-27 09:52:56, 09:52:56,-40.582882,-64.99984,149.97,0.0,31,0,3.43,1
2023-02-27 10:08:23, 10:08:23,-40.582882,-64.999855,146.35,0.0,5,0,1.27,1
2023-02-27 10:23:40, 10:23:40,-40.58289,-64.999886,146.21,108.0,30,0,2.76,1
2023-02-27 10:39:04, 10:39:04,-40.582912,-64.999924,139.68,1152.0,233,0,4.04,1
2023-02-27 10:54:36, 10:54:36,-40.582905,-64.999863,147.25,0.0,211,0,5.21,1
2023-02-27 11:10:21, 11:10:21,-40.582912,-64.99987,146.34,252.0,15,0,0.98,1
2023-02-27 11:24:58, 11:24:58,-40.582909,-64.999878,143.86,0.0,324,0,0.75,1
2023-02-27 11:39:30, 11:39:30,-40.582878,-64.999878,140.98,0.0,197,0,3.45,1
2023-02-27 11:54:02, 11:54:02,-40.582897,-64.99987,146.12,0.0,183,0,2.22,1
2023-02-27 12:09:05, 12:09:05,-40.582912,-64.999886,141.84,0.0,0,0,2.15,1
2023-02-27 12:24:18, 12:24:18,-40.582924,-64.999908,136.8,0.0,86,0,2.29,1
2023-02-27 12:39:34, 12:39:34,-40.582924,-64.999893,142.75,0.0,185,0,1.27,1
2023-02-27 12:54:50, 12:54:50,-40.582912,-64.999908,147.54,0.0,47,0,1.84,1
2023-02-27 13:10:13, 13:10:13,-40.582905,-64.999878,145.62,252.0,0,0,2.65,1
2023-02-27 13:25:34, 13:25:34,-40.582912,-64.999878,145.92,936.0,34,0,0.78,1
2023-02-27 13:40:57, 13:40:57,-40.58292,-64.999886,148.19,540.0,221,0,1.12,1
2023-02-27 13:56:21, 13:56:21,-40.582935,-64.999855,148.46,576.0,282,0,3.1,1
2023-02-27 14:12:20, 14:12:20,-40.582905,-64.999893,146.72,252.0,211,0,4.63,1
2023-02-27 14:27:43, 14:27:43,-40.582912,-64.999893,145.59,0.0,233,0,0.78,1
2023-02-27 14:43:05, 14:43:05,-40.582909,-64.999886,145.57,0.0,14,0,0.68,1
2023-02-27 14:58:27, 14:58:27,-40.58292,-64.999916,144.01,0.0,16,0,2.81,1
2023-02-27 15:13:53, 15:13:53,-40.582932,-64.999916,144.57,0.0,295,0,1.33,1
2023-02-27 15:29:14, 15:29:14,-40.582924,-64.999916,145.44,0.0,37,0,0.89,1
2023-02-27 15:44:35, 15:44:35,-40.58292,-64.999901,148.5,0.0,24,0,1.34,1
2023-02-27 15:59:55, 15:59:55,-40.582939,-64.999916,141.08,0.0,18,0,2.46,1
2023-02-27 16:15:16, 16:15:16,-40.582912,-64.999893,153.11,216.0,3,0,3.58,1
2023-02-27 16:30:38, 16:30:38,-40.582962,-64.999893,147.09,0.0,204,0,5.56,1
2023-02-27 16:46:00, 16:46:00,-40.582829,-64.999893,173.85,0.0,192,0,14.79,1
2023-02-27 17:01:56, 17:01:56,-40.582947,-64.999878,148.43,648.0,136,0,13.18,1
2023-02-27 17:17:15, 17:17:15,-40.582916,-64.99987,146.88,0.0,202,0,3.51,1
