Date, Time, Latitude, Longitude, Altitude, Speed, Course, Type, Distance, Essential
2023-02-24 08:48:48, 08:48:48,-40.584747,-65.002998,147.09,0.0,24,0,6.63,1
2023-02-24 09:04:33, 09:04:33,-40.584663,-65.003014,151.42,0.0,0,0,9.44,1
2023-02-24 09:19:55, 09:19:55,-40.584652,-65.002998,151.99,0.0,78,0,1.82,1
2023-02-24 09:35:18, 09:35:18,-40.584644,-65.002922,147.89,0.0,117,0,6.48,1
2023-02-24 09:50:42, 09:50:42,-40.584663,-65.002998,147.0,0.0,54,0,6.76,1
2023-02-24 10:06:11, 10:06:11,-40.584709,-65.003036,146.49,0.0,171,0,6.04,1
2023-02-24 10:21:49, 10:21:49,-40.584621,-65.002884,167.06,828.0,184,0,16.14,1
2023-02-24 10:37:57, 10:37:57,-40.58466,-65.002983,151.98,0.0,339,0,9.42,1
2023-02-24 10:53:10, 10:53:10,-40.584633,-65.002998,156.97,0.0,0,0,3.26,1
2023-02-24 11:08:30, 11:08:30,-40.584644,-65.003014,153.13,0.0,235,0,1.82,1
2023-02-24 11:23:51, 11:23:51,-40.584633,-65.002998,144.54,0.0,354,0,1.82,1
2023-02-24 11:39:14, 11:39:14,-40.584629,-65.002975,150.84,0.0,65,0,1.99,1
2023-02-24 11:54:36, 11:54:36,-40.584648,-65.002968,159.19,0.0,251,0,2.19,1
2023-02-24 12:09:54, 12:09:54,-40.584637,-65.002998,150.49,0.0,0,0,2.81,1
2023-02-24 12:25:06, 12:25:06,-40.584587,-65.002838,173.84,0.0,257,0,14.61,1
2023-02-24 12:40:30, 12:40:30,-40.584549,-65.002747,179.31,0.0,244,0,8.77,1
2023-02-24 12:56:20, 12:56:20,-40.584656,-65.002998,151.28,252.0,52,0,24.31,1
2023-02-24 13:11:47, 13:11:47,-40.584641,-65.002953,155.63,0.0,176,0,4.15,1
2023-02-24 13:27:13, 13:27:13,-40.584671,-65.002937,154.78,0.0,180,0,3.6,1
2023-02-24 13:42:41, 13:42:41,-40.584679,-65.002968,154.2,0.0,241,0,2.76,1
2023-02-24 13:58:10, 13:58:10,-40.584652,-65.002953,154.28,0.0,302,0,3.26,1
2023-02-24 14:13:27, 14:13:27,-40.584709,-65.00293,164.76,0.0,311,0,6.63,1
2023-02-24 14:28:43, 14:28:43,-40.584652,-65.00293,152.98,0.0,84,0,6.34,1
2023-02-24 14:44:07, 14:44:07,-40.584671,-65.002731,174.71,0.0,127,0,16.94,1
2023-02-24 15:00:19, 15:00:19,-40.58456,-65.002983,169.71,2340.0,45,0,24.6,1
2023-02-24 15:18:01, 15:18:01,-40.584675,-65.003029,159.65,972.0,168,0,13.36,1
2023-02-24 15:40:53, 15:40:53,-40.584614,-65.003105,169.54,2412.0,127,0,9.34,1
2023-02-24 15:56:05, 15:56:05,-40.584682,-65.002998,151.23,2124.0,340,0,11.78,1
2023-02-24 16:11:57, 16:11:57,-40.584743,-65.002892,146.65,612.0,161,0,11.23,1
2023-02-24 16:31:56, 16:31:56,-40.584686,-65.002953,157.6,0.0,128,0,8.17,1
2023-02-24 16:47:11, 16:47:11,-40.584686,-65.002922,148.28,0.0,185,0,2.62,1
2023-02-24 17:02:31, 17:02:31,-40.584682,-65.002899,147.29,792.0,53,0,1.99,1
2023-02-24 17:18:01, 17:18:01,-40.584667,-65.00296,153.71,504.0,141,0,5.41,1
2023-02-24 17:33:20, 17:33:20,-40.584652,-65.00293,151.1,0.0,125,0,3.03,1
2023-02-24 17:48:33, 17:48:33,-40.584644,-65.002922,149.83,0.0,220,0,1.12,1
2023-02-24 18:03:51, 18:03:51,-40.584755,-65.003143,125.11,0.0,206,0,22.37,1
2023-02-24 18:19:05, 18:19:05,-40.58474,-65.003082,141.26,0.0,24,0,5.41,1
2023-02-24 18:34:20, 18:34:20,-40.584705,-65.002914,148.41,0.0,230,0,14.71,1
2023-02-24 18:49:32, 18:49:32,-40.584721,-65.00296,146.2,0.0,47,0,4.27,1
2023-02-24 19:05:17, 19:05:17,-40.584724,-65.002975,145.46,540.0,58,0,1.31,1
2023-02-24 19:20:58, 19:20:58,-40.58466,-65.002968,151.74,1080.0,329,0,7.14,1
2023-02-24 19:41:48, 19:41:48,-40.584637,-65.002953,146.91,0.0,220,0,2.85,1
2023-02-24 19:56:55, 19:56:55,-40.584625,-65.00296,146.64,0.0,222,0,1.46,1
2023-02-24 20:12:04, 20:12:04,-40.584599,-65.002937,153.49,0.0,263,0,3.48,1
2023-02-24 20:27:26, 20:27:26,-40.58466,-65.002937,153.91,612.0,285,0,6.78,1
2023-02-24 20:42:50, 20:42:50,-40.584579,-65.002876,153.79,972.0,125,-4,10.38,1
2023-02-25 01:01:34, 01:01:34,-40.584641,-65.002975,152.17,324.0,353,-2,0.0,1
2023-02-25 01:16:38, 01:16:38,-40.584652,-65.002998,155.69,72.0,187,0,2.3,1
2023-02-25 01:31:45, 01:31:45,-40.584717,-65.002991,137.22,0.0,234,0,7.25,1
2023-02-25 01:46:49, 01:46:49,-40.584621,-65.002937,153.0,2160.0,349,-4,11.61,1
2023-02-25 06:02:04, 06:02:04,-40.584656,-65.002953,146.03,1656.0,348,-2,0.0,1
2023-02-25 06:17:12, 06:17:12,-40.584621,-65.003014,145.4,0.0,104,0,6.46,1
2023-02-25 06:32:20, 06:32:20,-40.584614,-65.002823,156.09,0.0,207,0,16.15,1
2023-02-25 06:47:27, 06:47:27,-40.584633,-65.002914,144.75,0.0,61,0,7.97,1
2023-02-25 07:02:40, 07:02:40,-40.584656,-65.00293,135.2,0.0,197,0,2.89,1
2023-02-25 07:17:47, 07:17:47,-40.584675,-65.003006,151.89,360.0,92,0,6.76,1
2023-02-25 07:32:54, 07:32:54,-40.584717,-65.002991,141.02,0.0,97,0,4.84,1
2023-02-25 07:48:31, 07:48:31,-40.584641,-65.00296,157.32,72.0,172,0,8.85,1
2023-02-25 08:03:44, 08:03:44,-40.584698,-65.003059,157.08,792.0,178,0,10.49,1
2023-02-25 08:18:51, 08:18:51,-40.584682,-65.003006,155.09,0.0,243,0,4.82,1
2023-02-25 08:33:59, 08:33:59,-40.584629,-65.002945,155.43,0.0,312,0,7.83,1
2023-02-25 08:49:07, 08:49:07,-40.584705,-65.002991,160.9,0.0,12,0,9.3,1
2023-02-25 09:04:35, 09:04:35,-40.584698,-65.002907,137.86,684.0,22,0,7.14,1
2023-02-25 09:19:55, 09:19:55,-40.584682,-65.002953,136.62,1548.0,120,0,4.27,1
2023-02-25 09:35:08, 09:35:08,-40.584663,-65.003014,146.13,864.0,11,0,5.57,1
2023-02-25 09:50:28, 09:50:28,-40.58466,-65.003029,144.27,612.0,45,0,1.31,1
2023-02-25 10:06:18, 10:06:18,-40.584702,-65.003151,142.4,72.0,97,0,11.31,1
2023-02-25 10:22:03, 10:22:03,-40.584579,-65.003052,156.03,216.0,0,0,16.03,1
2023-02-25 10:39:24, 10:39:24,-40.584595,-65.00309,152.37,0.0,0,0,3.67,1
2023-02-25 10:55:00, 10:55:00,-40.584637,-65.00309,147.65,0.0,151,0,4.67,1
2023-02-25 11:10:18, 11:10:18,-40.584648,-65.003105,155.18,0.0,171,0,1.76,1
2023-02-25 11:25:14, 11:25:14,-40.584606,-65.003113,149.29,0.0,0,0,4.72,1
2023-02-25 11:40:09, 11:40:09,-40.584667,-65.003052,151.15,0.0,285,0,8.52,1
2023-02-25 11:55:13, 11:55:13,-40.584705,-65.003075,152.8,0.0,0,0,4.65,1
2023-02-25 12:10:18, 12:10:18,-40.584702,-65.00309,159.36,0.0,0,0,1.31,1
2023-02-25 12:25:10, 12:25:10,-40.584682,-65.003044,156.19,0.0,77,0,4.48,1
2023-02-25 12:40:12, 12:40:12,-40.584705,-65.003075,158.7,0.0,194,0,3.66,1
2023-02-25 12:55:29, 12:55:29,-40.58456,-65.0028,183.14,0.0,346,0,28.27,1
2023-02-25 13:11:03, 13:11:03,-40.584728,-65.003128,159.59,432.0,194,0,33.41,1
2023-02-25 13:30:01, 13:30:01,-40.584717,-65.003151,149.31,0.0,22,0,2.3,1
2023-02-25 13:45:09, 13:45:09,-40.584713,-65.003159,149.56,360.0,349,0,0.81,1
2023-02-25 14:00:21, 14:00:21,-40.58466,-65.003044,161.64,288.0,108,0,11.36,1
2023-02-25 14:15:39, 14:15:39,-40.584705,-65.003151,147.67,0.0,329,0,10.33,1
2023-02-25 14:31:25, 14:31:25,-40.584751,-65.003212,151.34,468.0,48,0,7.26,1
2023-02-25 14:47:38, 14:47:38,-40.584698,-65.003098,154.72,0.0,0,0,11.29,1
2023-02-25 15:02:53, 15:02:53,-40.584679,-65.003082,154.11,288.0,12,0,2.51,1
2023-02-25 15:18:03, 15:18:03,-40.584675,-65.003059,149.49,0.0,285,0,1.99,1
2023-02-25 15:33:14, 15:33:14,-40.584721,-65.003098,156.99,0.0,86,0,6.08,1
2023-02-25 15:48:23, 15:48:23,-40.584705,-65.003075,151.71,720.0,64,0,2.63,1
2023-02-25 16:03:37, 16:03:37,-40.58477,-65.003113,161.17,0.0,329,0,7.91,1
2023-02-25 16:18:46, 16:18:46,-40.58474,-65.003067,157.52,0.0,69,0,5.12,1
2023-02-25 16:34:24, 16:34:24,-40.58474,-65.003029,153.53,468.0,128,0,3.21,1
2023-02-25 16:49:55, 16:49:55,-40.584717,-65.003059,153.97,1692.0,148,0,3.6,1
2023-02-25 17:08:27, 17:08:27,-40.584709,-65.003098,153.92,324.0,44,0,3.41,1
2023-02-25 17:30:13, 17:30:13,-40.584698,-65.003105,149.11,684.0,230,0,1.36,1
2023-02-25 17:45:21, 17:45:21,-40.584717,-65.003098,148.97,0.0,272,0,2.19,1
2023-02-25 18:00:32, 18:00:32,-40.584717,-65.00309,149.81,0.0,0,0,0.68,1
2023-02-25 18:15:40, 18:15:40,-40.584671,-65.003082,157.8,0.0,204,0,5.16,1
2023-02-25 18:30:50, 18:30:50,-40.584747,-65.003098,139.64,0.0,184,0,8.56,1
2023-02-25 18:46:26, 18:46:26,-40.584713,-65.00309,159.43,288.0,199,0,3.84,1
2023-02-25 19:03:28, 19:03:28,-40.584686,-65.003075,154.34,0.0,241,0,3.26,1
2023-02-25 19:18:33, 19:18:33,-40.584774,-65.00309,158.14,0.0,201,0,9.87,1
2023-02-25 19:33:38, 19:33:38,-40.584557,-65.003113,165.03,0.0,22,0,24.21,1
2023-02-25 19:48:42, 19:48:42,-40.584709,-65.003098,147.82,108.0,121,0,16.95,1
2023-02-25 20:03:53, 20:03:53,-40.584595,-65.003052,180.53,0.0,35,0,13.26,1
2023-02-25 20:19:16, 20:19:16,-40.584614,-65.003052,158.86,360.0,32,0,2.11,1
2023-02-25 20:34:44, 20:34:44,-40.584717,-65.003143,134.71,216.0,214,0,13.79,1
2023-02-25 20:50:10, 20:50:10,-40.584641,-65.003059,150.04,72.0,200,-4,11.03,1
2023-02-26 01:00:36, 01:00:36,-40.584717,-65.003113,154.99,576.0,190,-2,0.0,1
2023-02-26 01:15:45, 01:15:45,-40.584682,-65.003105,148.1,972.0,24,0,3.95,1
2023-02-26 01:30:40, 01:30:40,-40.584736,-65.003113,154.77,540.0,37,0,6.04,1
2023-02-26 01:45:54, 01:45:54,-40.584751,-65.003166,146.09,3924.0,90,-4,4.78,1
2023-02-26 06:02:32, 06:02:32,-40.584671,-65.00309,148.57,432.0,47,-2,0.0,1
2023-02-26 06:17:48, 06:17:48,-40.584667,-65.003082,149.95,0.0,135,0,0.81,1
2023-02-26 06:33:03, 06:33:03,-40.584675,-65.003075,152.84,0.0,155,0,1.07,1
2023-02-26 06:48:18, 06:48:18,-40.58466,-65.003098,159.45,1548.0,75,0,2.56,1
2023-02-26 07:03:36, 07:03:36,-40.584671,-65.003113,149.97,0.0,112,0,1.76,1
2023-02-26 07:18:50, 07:18:50,-40.58469,-65.003181,147.57,0.0,276,0,6.12,1
2023-02-26 07:34:04, 07:34:04,-40.584675,-65.003067,153.56,0.0,316,0,9.77,1
2023-02-26 07:49:18, 07:49:18,-40.584728,-65.003113,150.85,0.0,223,0,7.06,1
2023-02-26 08:04:36, 08:04:36,-40.584648,-65.003098,151.62,0.0,234,0,8.99,1
2023-02-26 08:19:49, 08:19:49,-40.584709,-65.00312,151.8,972.0,149,0,7.03,1
2023-02-26 08:35:04, 08:35:04,-40.584686,-65.003075,153.91,2664.0,56,0,4.58,1
2023-02-26 08:50:33, 08:50:33,-40.584713,-65.003105,152.0,576.0,27,0,3.93,1
2023-02-26 09:05:48, 09:05:48,-40.584728,-65.003143,159.75,1584.0,40,0,3.62,1
2023-02-26 09:21:08, 09:21:08,-40.584728,-65.003128,149.2,0.0,112,0,1.27,1
2023-02-26 09:36:29, 09:36:29,-40.584713,-65.003128,146.47,0.0,327,0,1.67,1
2023-02-26 09:51:52, 09:51:52,-40.584545,-65.002914,190.66,0.0,33,0,25.99,1
2023-02-26 10:07:19, 10:07:19,-40.584656,-65.003067,161.41,0.0,52,0,17.87,1
2023-02-26 10:22:54, 10:22:54,-40.584778,-65.003181,149.64,396.0,73,0,16.63,1
2023-02-26 10:38:30, 10:38:30,-40.584736,-65.003136,151.3,0.0,259,0,6.02,1
2023-02-26 10:54:27, 10:54:27,-40.584717,-65.003082,150.58,252.0,42,0,5.03,1
2023-02-26 11:10:58, 11:10:58,-40.584698,-65.00309,153.74,216.0,262,0,2.22,1
2023-02-26 11:26:32, 11:26:32,-40.584705,-65.003067,154.51,792.0,154,0,2.09,1
2023-02-26 11:42:32, 11:42:32,-40.58469,-65.00309,149.81,252.0,249,0,2.56,1
2023-02-26 12:01:52, 12:01:52,-40.584709,-65.003098,148.09,0.0,0,0,2.22,1
2023-02-26 12:16:50, 12:16:50,-40.584702,-65.003029,163.9,0.0,265,0,5.88,1
2023-02-26 12:31:54, 12:31:54,-40.584763,-65.003151,155.75,0.0,39,0,12.33,1
2023-02-26 12:47:00, 12:47:00,-40.584679,-65.003075,157.09,0.0,278,0,11.33,1
2023-02-26 13:02:33, 13:02:33,-40.584694,-65.003105,164.72,252.0,211,0,3.03,1
2023-02-26 13:17:37, 13:17:37,-40.58474,-65.003159,146.01,756.0,72,0,6.85,1
2023-02-26 13:32:42, 13:32:42,-40.584728,-65.003105,151.84,0.0,174,0,4.75,1
2023-02-26 13:47:47, 13:47:47,-40.584705,-65.003136,138.94,0.0,338,0,3.66,1
2023-02-26 14:03:04, 14:03:04,-40.584644,-65.003197,129.24,0.0,276,0,8.52,1
2023-02-26 14:18:41, 14:18:41,-40.584747,-65.003113,152.98,864.0,173,0,13.47,1
2023-02-26 14:34:13, 14:34:13,-40.584713,-65.003197,132.05,324.0,56,0,8.04,1
2023-02-26 14:52:32, 14:52:32,-40.584724,-65.00309,154.56,0.0,308,0,9.12,1
2023-02-26 15:12:26, 15:12:26,-40.584724,-65.00309,147.13,0.0,240,0,0.0,1
2023-02-26 15:27:34, 15:27:34,-40.58474,-65.003143,142.66,0.0,182,0,4.82,1
2023-02-26 15:42:43, 15:42:43,-40.58474,-65.003067,155.57,180.0,248,0,6.42,1
2023-02-26 15:57:52, 15:57:52,-40.584747,-65.003113,157.21,0.0,200,0,3.96,1
2023-02-26 16:13:06, 16:13:06,-40.584751,-65.003113,151.01,0.0,4,0,0.44,1
2023-02-26 16:28:20, 16:28:20,-40.584743,-65.003067,156.37,0.0,348,0,3.99,1
2023-02-26 16:43:33, 16:43:33,-40.584663,-65.003113,151.79,0.0,172,0,9.71,1
2023-02-26 16:59:02, 16:59:02,-40.584713,-65.003098,147.68,756.0,356,0,5.7,1
2023-02-26 17:14:15, 17:14:15,-40.584724,-65.003113,147.65,0.0,210,0,1.76,1
2023-02-26 17:29:25, 17:29:25,-40.584721,-65.003098,147.77,0.0,342,0,1.31,1
2023-02-26 17:44:35, 17:44:35,-40.584709,-65.003082,144.32,0.0,0,0,1.9,1
2023-02-26 17:59:45, 17:59:45,-40.584682,-65.003059,149.57,864.0,213,0,3.58,1
2023-02-26 18:14:57, 18:14:57,-40.584713,-65.003059,144.15,0.0,316,0,3.45,1
2023-02-26 18:30:07, 18:30:07,-40.584812,-65.003098,138.86,0.0,65,0,11.49,1
2023-02-26 18:45:31, 18:45:31,-40.584686,-65.003075,155.41,4824.0,195,0,14.14,1
2023-02-26 19:01:02, 19:01:02,-40.584713,-65.003113,149.82,684.0,346,0,4.39,1
2023-02-26 19:16:11, 19:16:11,-40.584679,-65.00309,145.68,0.0,359,0,4.25,1
2023-02-26 19:31:20, 19:31:20,-40.584637,-65.003082,144.17,0.0,143,0,4.72,1
2023-02-26 19:46:28, 19:46:28,-40.584724,-65.003075,138.36,0.0,4,0,9.69,1
2023-02-26 20:01:52, 20:01:52,-40.584656,-65.00309,160.4,1512.0,172,0,7.67,1
2023-02-26 20:17:15, 20:17:15,-40.584599,-65.003044,132.84,360.0,202,0,7.43,1
2023-02-26 20:32:22, 20:32:22,-40.584721,-65.003105,138.15,648.0,74,0,14.51,1
2023-02-26 20:47:26, 20:47:26,-40.584625,-65.00309,146.1,1656.0,26,-4,10.75,1
2023-02-27 01:00:54, 01:00:54,-40.58469,-65.003098,149.79,864.0,205,-2,0.0,1
2023-02-27 01:16:23, 01:16:23,-40.584717,-65.003105,150.0,180.0,176,0,3.06,1
2023-02-27 01:32:03, 01:32:03,-40.584751,-65.003136,151.36,216.0,1,0,4.6,1
2023-02-27 01:48:03, 01:48:03,-40.584713,-65.003067,160.62,288.0,163,-4,7.2,1
2023-02-27 06:02:03, 06:02:03,-40.584682,-65.003105,149.91,432.0,209,-2,0.0,1
2023-02-27 06:17:12, 06:17:12,-40.584717,-65.00312,146.97,0.0,0,0,4.09,1
2023-02-27 06:32:20, 06:32:20,-40.584679,-65.003128,154.48,288.0,8,0,4.28,1
2023-02-27 06:47:29, 06:47:29,-40.584663,-65.00309,144.81,0.0,173,0,3.67,1
2023-02-27 07:02:44, 07:02:44,-40.584682,-65.00309,142.36,0.0,109,0,2.11,1
2023-02-27 07:18:04, 07:18:04,-40.584702,-65.003105,143.79,0.0,178,0,2.56,1
2023-02-27 07:33:23, 07:33:23,-40.58469,-65.00309,149.15,1296.0,52,0,1.84,1
2023-02-27 07:48:58, 07:48:58,-40.584629,-65.003029,154.82,252.0,198,0,8.52,1
2023-02-27 08:04:35, 08:04:35,-40.584675,-65.003113,144.39,1764.0,356,0,8.75,1
2023-02-27 08:20:11, 08:20:11,-40.584671,-65.00309,156.4,1008.0,67,0,1.99,1
2023-02-27 08:35:57, 08:35:57,-40.584587,-65.003052,150.95,3276.0,11,0,9.88,1
2023-02-27 08:54:32, 08:54:32,-40.584702,-65.003113,149.62,324.0,192,0,13.79,1
2023-02-27 09:13:52, 09:13:52,-40.584679,-65.003105,146.47,0.0,47,0,2.65,1
2023-02-27 09:29:19, 09:29:19,-40.584675,-65.00312,144.2,0.0,191,0,1.34,1
2023-02-27 09:44:47, 09:44:47,-40.584732,-65.003143,145.29,720.0,63,0,6.63,1
2023-02-27 10:00:48, 10:00:48,-40.584656,-65.003098,149.61,432.0,181,0,9.27,1
2023-02-27 10:17:20, 10:17:20,-40.58469,-65.003098,151.23,0.0,12,0,3.78,1
2023-02-27 10:32:20, 10:32:20,-40.584679,-65.003151,142.41,1116.0,90,0,4.64,1
2023-02-27 10:47:23, 10:47:23,-40.584698,-65.003105,145.89,72.0,0,0,4.42,1
2023-02-27 11:02:33, 11:02:33,-40.584709,-65.003098,145.35,0.0,0,0,1.36,1
2023-02-27 11:17:41, 11:17:41,-40.584717,-65.003113,148.04,0.0,122,0,1.55,1
2023-02-27 11:32:53, 11:32:53,-40.584709,-65.003128,140.44,72.0,337,0,1.55,1
2023-02-27 11:48:19, 11:48:19,-40.584698,-65.00309,145.63,828.0,190,0,3.43,1
2023-02-27 12:04:00, 12:04:00,-40.584709,-65.003075,147.14,360.0,43,0,1.76,1
2023-02-27 12:19:17, 12:19:17,-40.584732,-65.003113,144.8,144.0,281,0,4.1,1
2023-02-27 12:34:36, 12:34:36,-40.584705,-65.003052,155.46,180.0,352,0,5.96,1
2023-02-27 12:49:57, 12:49:57,-40.584755,-65.003128,138.58,0.0,276,0,8.49,1
2023-02-27 13:05:17, 13:05:17,-40.584713,-65.003151,137.56,0.0,337,0,5.06,1
2023-02-27 13:20:27, 13:20:27,-40.58469,-65.003082,154.11,0.0,189,0,6.36,1
2023-02-27 13:35:40, 13:35:40,-40.584732,-65.003128,146.94,0.0,251,0,6.07,1
2023-02-27 13:50:58, 13:50:58,-40.584698,-65.00309,149.2,0.0,63,0,4.96,1
2023-02-27 14:06:40, 14:06:40,-40.584724,-65.003128,144.86,180.0,130,0,4.32,1
2023-02-27 14:22:20, 14:22:20,-40.584717,-65.003067,149.55,468.0,54,0,5.21,1
2023-02-27 14:41:14, 14:41:14,-40.584728,-65.003067,143.67,0.0,0,0,1.22,1
2023-02-27 14:56:39, 14:56:39,-40.584694,-65.003075,139.46,0.0,78,0,3.84,1
2023-02-27 15:11:51, 15:11:51,-40.584713,-65.003075,143.25,0.0,15,0,2.11,1
2023-02-27 15:26:53, 15:26:53,-40.584747,-65.003113,144.62,0.0,11,0,4.96,1
2023-02-27 15:41:56, 15:41:56,-40.584686,-65.003067,141.75,612.0,14,0,7.82,1
2023-02-27 15:56:59, 15:56:59,-40.584717,-65.00309,150.16,0.0,355,0,3.96,1
2023-02-27 16:12:04, 16:12:04,-40.584694,-65.003044,144.19,720.0,262,0,4.65,1
2023-02-27 16:27:31, 16:27:31,-40.584713,-65.003067,149.84,648.0,273,0,2.87,1
2023-02-27 16:42:37, 16:42:37,-40.584717,-65.003082,158.94,0.0,50,0,1.34,1
2023-02-27 16:57:41, 16:57:41,-40.584724,-65.003059,148.94,0.0,165,0,2.09,1
2023-02-27 17:12:50, 17:12:50,-40.584717,-65.003105,150.43,0.0,181,0,3.96,1
2023-02-27 17:27:52, 17:27:52,-40.584709,-65.003105,141.98,0.0,286,0,0.89,1
2023-02-27 17:42:54, 17:42:54,-40.584755,-65.003136,146.26,0.0,64,0,5.75,1
2023-02-27 17:57:56, 17:57:56,-40.584709,-65.00309,148.61,0.0,25,0,6.42,1
2023-02-27 18:13:21, 18:13:21,-40.584702,-65.003098,150.67,0.0,205,0,1.03,1
2023-02-27 18:28:45, 18:28:45,-40.584675,-65.003067,148.57,0.0,66,0,3.98,1
2023-02-27 18:44:11, 18:44:11,-40.58474,-65.003105,151.91,0.0,335,0,7.91,1
2023-02-27 18:59:35, 18:59:35,-40.584732,-65.00312,151.28,0.0,220,0,1.55,1
2023-02-27 19:15:33, 19:15:33,-40.584694,-65.003098,147.32,684.0,289,0,4.62,1
2023-02-27 19:30:55, 19:30:55,-40.584709,-65.003098,148.47,108.0,43,0,1.67,1
2023-02-27 19:46:17, 19:46:17,-40.584682,-65.00309,147.52,0.0,121,0,3.08,1
2023-02-27 20:01:38, 20:01:38,-40.584709,-65.00309,140.65,0.0,6,0,3.0,1
2023-02-27 20:16:55, 20:16:55,-40.584675,-65.003082,143.4,612.0,95,0,3.84,1
2023-02-27 20:32:10, 20:32:10,-40.584702,-65.003105,135.49,0.0,60,0,3.58,1
2023-02-27 20:47:23, 20:47:23,-40.584682,-65.003082,139.21,0.0,236,-4,2.95,1
