Date, Time, Latitude, Longitude, Altitude, Speed, Course, Type, Distance, Essential,dateTime
2023/02/27, 19:29:45,-40.583363,-64.994644,139.23,180.0,319,0,2.52, 1,2023-02-27 19:29:45
2023/02/27, 19:44:55,-40.583347,-64.994621,138.28,0.0,121,0,2.63, 1,2023-02-27 19:44:55
2023/02/27, 20:00:03,-40.583355,-64.994629,141.0,0.0,303,0,1.12, 1,2023-02-27 20:00:03
2023/02/27, 20:15:09,-40.583359,-64.994644,142.31,0.0,155,0,1.34, 1,2023-02-27 20:15:09
2023/02/27, 20:30:12,-40.583336,-64.994614,140.59,0.0,169,0,3.6, 1,2023-02-27 20:30:12
2023/02/27, 20:45:13,-40.583351,-64.994621,142.94,0.0,145,0,1.77, 1,2023-02-27 20:45:13
2023/02/27, 21:00:12,-40.583363,-64.994644,146.48,0.0,0,0,2.36, 1,2023-02-27 21:00:12
2023/02/27, 21:15:07,-40.583344,-64.994637,150.45,0.0,19,0,2.19, 1,2023-02-27 21:15:07
2023/02/27, 21:30:01,-40.583344,-64.994637,148.13,0.0,2,0,0.0, 1,2023-02-27 21:30:01
2023/02/27, 21:44:53,-40.583347,-64.994659,149.39,0.0,186,0,1.89, 1,2023-02-27 21:44:53
2023/02/27, 21:59:46,-40.583313,-64.994644,154.5,0.0,310,0,3.99, 1,2023-02-27 21:59:46
2023/02/27, 22:15:01,-40.583652,-64.99482,116.87,0.0,266,0,40.52, 1,2023-02-27 22:15:01
2023/02/27, 22:30:22,-40.583359,-64.994644,143.15,180.0,214,0,35.81, 1,2023-02-27 22:30:22
2023/02/27, 22:45:38,-40.583351,-64.994644,143.38,756.0,43,0,0.89, 1,2023-02-27 22:45:38
2023/02/27, 23:01:21,-40.583351,-64.994644,147.82,288.0,206,0,0.0, 1,2023-02-27 23:01:21
2023/02/27, 23:16:41,-40.583344,-64.994644,147.27,0.0,0,0,0.78, 1,2023-02-27 23:16:41
2023/02/27, 23:31:59,-40.58334,-64.994637,146.22,0.0,160,0,0.74, 1,2023-02-27 23:31:59
2023/02/27, 23:47:17,-40.583363,-64.994644,147.23,0.0,197,-4,2.62, 1,2023-02-27 23:47:17
2023/02/28, 00:02:38,-40.583344,-64.994644,151.88,0.0,0,-2,0.0, 1,2023-02-28 00:02:38
2023/02/28, 00:17:56,-40.583355,-64.994644,145.5,144.0,74,0,1.22, 1,2023-02-28 00:17:56
2023/02/28, 00:33:15,-40.583344,-64.994652,151.1,0.0,0,0,1.4, 1,2023-02-28 00:33:15
2023/02/28, 00:48:32,-40.58334,-64.994644,153.98,0.0,242,0,0.81, 1,2023-02-28 00:48:32
2023/02/28, 01:03:51,-40.583344,-64.994621,154.63,0.0,0,0,1.99, 1,2023-02-28 01:03:51
2023/02/28, 01:19:08,-40.583355,-64.994621,150.48,0.0,85,0,1.22, 1,2023-02-28 01:19:08
