Date, Time, Latitude, Longitude, Altitude, Speed, Course, Type, Distance, Essential,dateTime
2023/02/28, 11:32:04,-40.579758,-64.99778,152.63,252.0,40,0,268.82, ,2023-02-28 11:32:04
2023/02/28, 12:00:04,-40.579758,-64.99778,152.63,252.0,40,0,0.0, ,2023-02-28 12:00:04
2023/02/28, 12:10:44,-40.579857,-64.998207,145.85,216.0,269,0,37.7, ,2023-02-28 12:10:44
2023/02/28, 12:26:32,-40.579945,-64.998383,144.22,504.0,75,0,17.8, ,2023-02-28 12:26:32
2023/02/28, 12:41:33,-40.57996,-64.99839,137.76,108.0,232,0,1.77, 1,2023-02-28 12:41:33
2023/02/28, 12:56:28,-40.579956,-64.998352,146.92,0.0,250,0,3.24, 1,2023-02-28 12:56:28
2023/02/28, 12:59:29,-40.579956,-64.998322,147.36,504.0,293,0,2.53, ,2023-02-28 12:59:29
2023/02/28, 13:01:31,-40.579853,-64.99839,143.17,432.0,0,0,12.81, ,2023-02-28 13:01:31
2023/02/28, 13:11:36,-40.579914,-64.99839,143.15,0.0,120,0,6.78, ,2023-02-28 13:11:36
2023/02/28, 13:26:44,-40.579967,-64.998344,147.0,0.0,161,0,7.06, ,2023-02-28 13:26:44
2023/02/28, 13:41:52,-40.580009,-64.998329,149.56,0.0,159,0,4.84, ,2023-02-28 13:41:52
2023/02/28, 13:57:04,-40.57991,-64.998405,125.83,0.0,323,0,12.74, ,2023-02-28 13:57:04
2023/02/28, 14:01:10,-40.57991,-64.998405,125.83,0.0,323,0,0.0, ,2023-02-28 14:01:10
2023/02/28, 14:12:16,-40.579933,-64.998352,147.39,0.0,147,0,5.16, ,2023-02-28 14:12:16
2023/02/28, 14:27:29,-40.579929,-64.99826,159.5,0.0,84,0,7.78, ,2023-02-28 14:27:29
2023/02/28, 14:42:51,-40.580013,-64.998192,178.93,0.0,309,0,10.96, ,2023-02-28 14:42:51
2023/02/28, 14:58:21,-40.580036,-64.998138,202.21,0.0,65,0,5.23, ,2023-02-28 14:58:21
2023/02/28, 15:01:28,-40.580036,-64.998138,202.21,0.0,65,0,0.0, ,2023-02-28 15:01:28
2023/02/28, 15:14:26,-40.579945,-64.998337,139.67,1224.0,16,0,19.62, ,2023-02-28 15:14:26
2023/02/28, 15:29:45,-40.580029,-64.998405,158.44,576.0,278,0,10.96, ,2023-02-28 15:29:45
2023/02/28, 15:34:27,-40.580021,-64.998497,151.56,0.0,48,0,7.82, ,2023-02-28 15:34:27
2023/02/28, 15:49:25,-40.58017,-64.998505,155.54,0.0,192,0,16.58, ,2023-02-28 15:49:25
2023/02/28, 15:59:19,-40.58017,-64.998505,155.54,0.0,192,0,0.0, ,2023-02-28 15:59:19
2023/02/28, 16:01:22,-40.580307,-64.99839,153.85,900.0,77,0,18.07, ,2023-02-28 16:01:22
2023/02/28, 16:04:28,-40.58025,-64.998413,168.43,252.0,193,0,6.63, ,2023-02-28 16:04:28
2023/02/28, 16:19:59,-40.580044,-64.998283,176.7,2340.0,165,0,25.4, ,2023-02-28 16:19:59
2023/02/28, 16:35:33,-40.580139,-64.998192,148.69,396.0,176,0,13.06, ,2023-02-28 16:35:33
2023/02/28, 16:50:39,-40.58017,-64.998184,144.1,468.0,39,0,3.51, ,2023-02-28 16:50:39
2023/02/28, 16:56:22,-40.580151,-64.998192,141.76,0.0,59,0,2.22, ,2023-02-28 16:56:22
2023/02/28, 16:59:26,-40.58012,-64.998215,138.02,1152.0,332,0,3.96, ,2023-02-28 16:59:26
2023/02/28, 17:01:29,-40.580143,-64.998215,142.01,216.0,0,0,2.56, ,2023-02-28 17:01:29
2023/02/28, 17:11:35,-40.580128,-64.998215,140.86,0.0,312,0,1.67, ,2023-02-28 17:11:35
2023/02/28, 17:26:37,-40.580139,-64.998207,146.04,0.0,230,0,1.4, ,2023-02-28 17:26:37
2023/02/28, 17:41:33,-40.580132,-64.998222,145.49,0.0,8,0,1.49, ,2023-02-28 17:41:33
2023/02/28, 17:56:24,-40.580143,-64.998169,147.37,0.0,160,0,4.64, ,2023-02-28 17:56:24
2023/02/28, 17:59:24,-40.580132,-64.998222,143.21,1008.0,0,0,4.64, ,2023-02-28 17:59:24
2023/02/28, 18:01:29,-40.58009,-64.998169,137.22,36.0,0,0,6.47, ,2023-02-28 18:01:29
2023/02/28, 18:11:47,-40.580177,-64.998207,144.37,0.0,135,0,10.19, ,2023-02-28 18:11:47
2023/02/28, 18:27:10,-40.580143,-64.998192,140.7,0.0,31,0,3.99, ,2023-02-28 18:27:10
2023/02/28, 18:42:32,-40.580151,-64.998184,143.09,0.0,312,0,1.12, ,2023-02-28 18:42:32
2023/02/28, 18:57:51,-40.580162,-64.998177,147.59,144.0,256,0,1.36, ,2023-02-28 18:57:51
2023/02/28, 19:01:57,-40.580162,-64.998177,147.59,144.0,256,0,0.0, ,2023-02-28 19:01:57
2023/02/28, 19:13:26,-40.580189,-64.998169,152.76,324.0,86,0,3.08, ,2023-02-28 19:13:26
2023/02/28, 19:28:21,-40.580147,-64.998177,144.8,0.0,187,0,4.72, ,2023-02-28 19:28:21
2023/02/28, 19:43:11,-40.580158,-64.998199,150.12,0.0,0,0,2.22, ,2023-02-28 19:43:11
2023/02/28, 19:57:55,-40.580166,-64.998177,145.55,0.0,348,0,2.06, ,2023-02-28 19:57:55
2023/02/28, 19:59:55,-40.580208,-64.998177,148.13,288.0,0,0,4.67, ,2023-02-28 19:59:55
2023/02/28, 20:01:59,-40.580215,-64.998177,151.48,576.0,0,0,0.78, ,2023-02-28 20:01:59
2023/02/28, 20:13:10,-40.580139,-64.998192,138.97,0.0,316,0,8.55, ,2023-02-28 20:13:10
2023/02/28, 20:28:21,-40.580158,-64.998177,136.39,0.0,354,0,2.46, ,2023-02-28 20:28:21
2023/02/28, 20:43:30,-40.580143,-64.99823,131.52,216.0,133,0,4.78, ,2023-02-28 20:43:30
2023/02/28, 20:58:36,-40.580143,-64.998207,140.74,324.0,47,0,1.94, ,2023-02-28 20:58:36
2023/02/28, 20:59:38,-40.580135,-64.998192,137.31,612.0,0,0,1.55, ,2023-02-28 20:59:38
2023/02/28, 21:01:41,-40.580116,-64.998207,143.35,396.0,0,0,2.46, ,2023-02-28 21:01:41
2023/02/28, 21:13:45,-40.580124,-64.99823,143.25,0.0,27,0,2.14, ,2023-02-28 21:13:45
2023/02/28, 21:28:47,-40.580166,-64.99823,139.96,0.0,259,0,4.67, ,2023-02-28 21:28:47
2023/02/28, 21:43:50,-40.580177,-64.99823,144.23,0.0,22,0,1.22, ,2023-02-28 21:43:50
2023/02/28, 21:59:05,-40.580315,-64.998306,135.08,108.0,318,0,16.63, ,2023-02-28 21:59:05
2023/02/28, 22:01:06,-40.580315,-64.998306,135.08,108.0,318,0,0.0, ,2023-02-28 22:01:06
2023/02/28, 22:14:30,-40.580593,-64.99852,111.49,0.0,85,0,35.81, ,2023-02-28 22:14:30
2023/02/28, 22:30:00,-40.580147,-64.998207,143.3,684.0,0,0,56.2, ,2023-02-28 22:30:00
2023/02/28, 22:45:26,-40.580147,-64.998199,148.32,396.0,59,0,0.68, ,2023-02-28 22:45:26
2023/02/28, 22:59:43,-40.580147,-64.998199,148.32,396.0,59,0,0.0, ,2023-02-28 22:59:43
2023/02/28, 23:01:20,-40.580162,-64.998199,151.93,648.0,180,0,1.67, ,2023-02-28 23:01:20
2023/02/28, 23:16:37,-40.580139,-64.99823,143.87,0.0,46,0,3.66, ,2023-02-28 23:16:37
2023/02/28, 23:31:53,-40.580124,-64.99823,143.9,0.0,0,0,1.67, ,2023-02-28 23:31:53
2023/02/28, 23:47:07,-40.580139,-64.998222,149.9,0.0,0,0,1.8, ,2023-02-28 23:47:07
2023/02/28, 23:59:18,-40.580105,-64.998199,146.33,108.0,134,-4,4.25, 1,2023-02-28 23:59:18
2023/03/01, 00:01:21,-40.580105,-64.998199,146.33,108.0,134,-2,0.0, 1,2023-03-01 00:01:21
2023/03/01, 00:02:26,-40.580135,-64.99823,153.24,0.0,0,0,4.24, 1,2023-03-01 00:02:26
2023/03/01, 00:17:40,-40.580132,-64.998215,149.12,0.0,35,0,1.31, ,2023-03-01 00:17:40
2023/03/01, 00:32:53,-40.580154,-64.998238,140.45,0.0,257,0,3.12, ,2023-03-01 00:32:53
2023/03/01, 00:48:05,-40.580139,-64.998238,149.92,0.0,218,0,1.67, ,2023-03-01 00:48:05
2023/03/01, 00:59:13,-40.580132,-64.99823,150.59,504.0,216,0,1.03, ,2023-03-01 00:59:13
2023/03/01, 01:01:16,-40.580166,-64.998299,136.57,1872.0,0,0,6.95, ,2023-03-01 01:01:16
2023/03/01, 01:03:21,-40.580139,-64.998199,149.33,0.0,82,0,8.96, ,2023-03-01 01:03:21
2023/03/01, 01:18:32,-40.580166,-64.998253,141.5,0.0,181,0,5.46, ,2023-03-01 01:18:32
2023/03/01, 01:33:43,-40.580139,-64.998222,147.73,0.0,63,0,3.98, ,2023-03-01 01:33:43
2023/03/01, 01:49:26,-40.580124,-64.998222,148.16,72.0,356,0,1.67, ,2023-03-01 01:49:26
