Date, Time, Latitude, Longitude, Altitude, Speed, Course, Type, Distance, Essential,dateTime
2023/02/27, 11:06:21,-40.584145,-64.995163,145.11,216.0,293,0,6.42, 1,2023-02-27 11:06:21
2023/02/27, 11:21:39,-40.584152,-64.995163,150.81,0.0,0,0,0.78, 1,2023-02-27 11:21:39
2023/02/27, 11:36:56,-40.584141,-64.995163,145.47,0.0,0,0,1.22, 1,2023-02-27 11:36:56
2023/02/27, 11:52:15,-40.584133,-64.995193,136.72,0.0,0,0,2.69, 1,2023-02-27 11:52:15
2023/02/27, 12:07:39,-40.584137,-64.995155,146.91,0.0,0,0,3.24, 1,2023-02-27 12:07:39
2023/02/27, 12:23:04,-40.584164,-64.995178,135.01,0.0,0,0,3.58, 1,2023-02-27 12:23:04
2023/02/27, 12:38:35,-40.584141,-64.995186,146.29,0.0,0,0,2.65, 1,2023-02-27 12:38:35
2023/02/27, 12:53:45,-40.584145,-64.995171,150.88,0.0,0,0,1.34, 1,2023-02-27 12:53:45
2023/02/27, 13:09:04,-40.584129,-64.995178,148.5,252.0,73,0,1.87, 1,2023-02-27 13:09:04
2023/02/27, 13:24:53,-40.584129,-64.995338,144.66,144.0,274,0,13.51, 1,2023-02-27 13:24:53
2023/02/27, 13:39:48,-40.584126,-64.995277,146.4,1296.0,0,0,5.16, 1,2023-02-27 13:39:48
2023/02/27, 13:55:09,-40.584141,-64.99527,148.64,828.0,0,0,1.77, 1,2023-02-27 13:55:09
2023/02/27, 14:11:02,-40.584133,-64.995285,143.74,324.0,277,0,1.55, 1,2023-02-27 14:11:02
2023/02/27, 14:26:25,-40.584129,-64.995293,144.6,0.0,0,0,0.81, 1,2023-02-27 14:26:25
2023/02/27, 14:41:48,-40.584129,-64.995293,144.06,0.0,0,0,0.0, 1,2023-02-27 14:41:48
2023/02/27, 14:57:10,-40.584126,-64.995293,145.98,0.0,0,0,0.33, 1,2023-02-27 14:57:10
2023/02/27, 15:12:35,-40.584133,-64.9953,147.78,0.0,69,0,0.98, 1,2023-02-27 15:12:35
2023/02/27, 15:27:58,-40.584148,-64.995331,146.44,0.0,0,0,3.1, 1,2023-02-27 15:27:58
