Date, Time, Latitude, Longitude, Altitude, Speed, Course, Type, Distance, Essential,dateTime
2023/02/27, 10:23:19,-40.584778,-64.999825,158.0,972.0,182,0,243.04, 1,2023-02-27 10:23:19
2023/02/27, 10:42:10,-40.584614,-64.999771,151.08,0.0,0,0,18.8, 1,2023-02-27 10:42:10
2023/02/27, 10:57:29,-40.584621,-64.999733,157.52,0.0,0,0,3.3, 1,2023-02-27 10:57:29
2023/02/27, 11:13:26,-40.584579,-64.999756,148.71,540.0,223,0,5.06, 1,2023-02-27 11:13:26
2023/02/27, 11:33:35,-40.584568,-64.999741,144.55,0.0,0,0,1.76, 1,2023-02-27 11:33:35
2023/02/27, 11:48:40,-40.584591,-64.999771,146.05,0.0,0,0,3.6, 1,2023-02-27 11:48:40
2023/02/27, 12:03:49,-40.584579,-64.999763,142.53,0.0,0,0,1.5, 1,2023-02-27 12:03:49
2023/02/27, 12:19:01,-40.584583,-64.999504,139.73,0.0,0,0,21.88, 1,2023-02-27 12:19:01
2023/02/27, 12:34:39,-40.584927,-64.999382,149.65,0.0,0,0,39.61, 1,2023-02-27 12:34:39
2023/02/27, 12:49:53,-40.585037,-64.999168,146.45,0.0,0,0,21.82, 1,2023-02-27 12:49:53
2023/02/27, 13:05:04,-40.585205,-64.999168,149.41,216.0,0,0,18.68, 1,2023-02-27 13:05:04
2023/02/27, 13:20:24,-40.585163,-64.999168,153.05,864.0,67,0,4.67, 1,2023-02-27 13:20:24
2023/02/27, 13:35:38,-40.585175,-64.999123,149.84,288.0,297,0,4.03, 1,2023-02-27 13:35:38
2023/02/27, 13:51:16,-40.58519,-64.999023,151.12,360.0,338,0,8.61, 1,2023-02-27 13:51:16
2023/02/27, 14:08:03,-40.585182,-64.999168,144.83,576.0,49,0,12.28, 1,2023-02-27 14:08:03
2023/02/27, 14:28:02,-40.585144,-64.999153,144.66,0.0,0,0,4.41, 1,2023-02-27 14:28:02
2023/02/27, 14:42:58,-40.585144,-64.999191,147.44,0.0,0,0,3.21, 1,2023-02-27 14:42:58
2023/02/27, 14:57:53,-40.585186,-64.999146,146.48,216.0,336,0,6.02, 1,2023-02-27 14:57:53
2023/02/27, 15:12:52,-40.585155,-64.999222,148.07,612.0,83,0,7.29, 1,2023-02-27 15:12:52
2023/02/27, 15:27:48,-40.585228,-64.999184,145.5,0.0,0,0,8.73, 1,2023-02-27 15:27:48
2023/02/27, 15:43:08,-40.585175,-64.999222,155.26,1116.0,155,0,6.71, 1,2023-02-27 15:43:08
2023/02/27, 15:58:29,-40.585217,-64.999184,148.9,0.0,163,0,5.67, 1,2023-02-27 15:58:29
2023/02/27, 16:13:31,-40.585274,-64.999115,139.83,0.0,119,0,8.61, 1,2023-02-27 16:13:31
2023/02/27, 16:28:57,-40.585148,-64.999168,155.23,1980.0,144,0,14.71, 1,2023-02-27 16:28:57
2023/02/27, 16:44:18,-40.585175,-64.999168,152.61,0.0,143,0,3.0, 1,2023-02-27 16:44:18
2023/02/27, 16:59:16,-40.585167,-64.999214,152.7,108.0,175,0,3.99, 1,2023-02-27 16:59:16
2023/02/27, 17:15:03,-40.58519,-64.999161,150.19,468.0,140,0,5.15, 1,2023-02-27 17:15:03
2023/02/27, 17:30:24,-40.585209,-64.999153,145.27,576.0,107,0,2.22, 1,2023-02-27 17:30:24
2023/02/27, 17:45:44,-40.585175,-64.999191,157.05,0.0,0,0,4.96, 1,2023-02-27 17:45:44
2023/02/27, 18:01:02,-40.585197,-64.999176,148.97,0.0,34,0,2.75, 1,2023-02-27 18:01:02
2023/02/27, 18:15:55,-40.585201,-64.999184,151.07,396.0,42,0,0.81, 1,2023-02-27 18:15:55
2023/02/27, 18:31:12,-40.585247,-64.999199,148.38,0.0,0,0,5.27, 1,2023-02-27 18:31:12
2023/02/27, 18:46:29,-40.585232,-64.999184,137.2,0.0,29,0,2.09, 1,2023-02-27 18:46:29
2023/02/27, 19:01:32,-40.585152,-64.999153,143.45,0.0,207,0,9.27, 1,2023-02-27 19:01:32
2023/02/27, 19:16:59,-40.585335,-64.999199,137.86,0.0,344,0,20.72, 1,2023-02-27 19:16:59
2023/02/27, 19:32:56,-40.585178,-64.999184,142.13,540.0,158,0,17.5, 1,2023-02-27 19:32:56
2023/02/27, 19:48:18,-40.585152,-64.999184,154.65,0.0,0,0,2.89, 1,2023-02-27 19:48:18
2023/02/27, 20:03:39,-40.585159,-64.999199,157.59,0.0,0,0,1.49, 1,2023-02-27 20:03:39
2023/02/27, 20:18:56,-40.585148,-64.999168,138.8,0.0,0,0,2.89, 1,2023-02-27 20:18:56
2023/02/27, 20:34:06,-40.585155,-64.999176,144.66,0.0,0,0,1.03, 1,2023-02-27 20:34:06
2023/02/27, 20:49:11,-40.585175,-64.999184,145.16,0.0,0,0,2.32, 1,2023-02-27 20:49:11
2023/02/27, 21:04:41,-40.585197,-64.999199,148.17,0.0,126,0,2.75, 1,2023-02-27 21:04:41
2023/02/27, 21:20:04,-40.585175,-64.99913,144.31,252.0,87,0,6.32, 1,2023-02-27 21:20:04
2023/02/27, 21:35:27,-40.585125,-64.999176,164.86,0.0,144,0,6.78, 1,2023-02-27 21:35:27
2023/02/27, 21:50:45,-40.585217,-64.999176,138.56,1404.0,207,0,10.23, 1,2023-02-27 21:50:45
2023/02/27, 22:06:11,-40.585255,-64.999176,137.53,0.0,168,0,4.23, 1,2023-02-27 22:06:11
2023/02/27, 22:21:42,-40.585236,-64.999207,146.31,0.0,202,0,3.36, 1,2023-02-27 22:21:42
2023/02/27, 22:37:23,-40.585167,-64.999168,151.27,108.0,17,0,8.35, 1,2023-02-27 22:37:23
2023/02/27, 22:52:44,-40.585205,-64.999184,148.77,1116.0,0,0,4.44, 1,2023-02-27 22:52:44
2023/02/27, 23:08:32,-40.585186,-64.999161,150.92,36.0,55,0,2.87, 1,2023-02-27 23:08:32
