Date, Time, Latitude, Longitude, Altitude, Speed, Course, Type, Distance, Essential,dateTime
2023/02/26, 11:20:37,-40.583778,-64.998184,104.04,4860.0,226,0,0.0, ,2023-02-26 11:20:37
2023/02/26, 11:35:03,-40.584637,-65.00264,146.41,36.0,118,0,388.23, 1,2023-02-26 11:35:03
2023/02/26, 11:49:58,-40.584656,-65.002647,146.53,180.0,0,0,2.19, 1,2023-02-26 11:49:58
2023/02/26, 12:00:13,-40.584675,-65.00264,150.01,108.0,220,0,2.19, ,2023-02-26 12:00:13
2023/02/26, 12:03:23,-40.584644,-65.002655,148.03,0.0,0,0,3.67, ,2023-02-26 12:03:23
2023/02/26, 12:18:52,-40.584599,-65.002747,150.36,0.0,230,0,9.24, ,2023-02-26 12:18:52
2023/02/26, 12:34:35,-40.584602,-65.002831,150.96,0.0,354,0,7.1, ,2023-02-26 12:34:35
2023/02/26, 12:50:30,-40.584641,-65.003075,134.17,0.0,228,0,21.06, ,2023-02-26 12:50:30
2023/02/26, 13:00:03,-40.584641,-65.003075,134.17,0.0,228,0,0.0, ,2023-02-26 13:00:03
2023/02/26, 13:06:33,-40.584404,-65.002953,151.95,612.0,80,0,28.3, ,2023-02-26 13:06:33
2023/02/26, 13:21:26,-40.58432,-65.002945,149.4,648.0,355,0,9.36, ,2023-02-26 13:21:26
2023/02/26, 13:24:22,-40.584312,-65.002937,153.28,0.0,287,0,1.12, ,2023-02-26 13:24:22
2023/02/26, 13:39:51,-40.584278,-65.002838,153.86,0.0,1,0,9.18, ,2023-02-26 13:39:51
2023/02/26, 13:55:14,-40.58429,-65.002853,149.83,0.0,157,0,1.84, ,2023-02-26 13:55:14
2023/02/26, 13:59:21,-40.584278,-65.002823,153.66,72.0,0,0,2.86, ,2023-02-26 13:59:21
2023/02/26, 14:01:25,-40.584305,-65.002876,153.1,144.0,0,0,5.39, ,2023-02-26 14:01:25
2023/02/26, 14:10:36,-40.58429,-65.002808,152.38,0.0,39,0,5.98, ,2023-02-26 14:10:36
2023/02/26, 14:25:46,-40.584278,-65.002838,154.45,0.0,326,0,2.86, ,2023-02-26 14:25:46
2023/02/26, 14:40:50,-40.584305,-65.002861,151.7,0.0,54,0,3.58, ,2023-02-26 14:40:50
2023/02/26, 14:55:56,-40.584293,-65.002861,152.08,0.0,0,0,1.33, ,2023-02-26 14:55:56
2023/02/26, 15:02:03,-40.584293,-65.002861,152.08,0.0,0,0,0.0, ,2023-02-26 15:02:03
2023/02/26, 15:11:15,-40.58429,-65.002815,155.69,0.0,0,0,3.9, ,2023-02-26 15:11:15
2023/02/26, 15:26:33,-40.584293,-65.002808,154.55,0.0,75,0,0.68, ,2023-02-26 15:26:33
2023/02/26, 15:42:07,-40.584198,-65.002876,155.55,0.0,263,0,12.02, ,2023-02-26 15:42:07
2023/02/26, 15:57:45,-40.584103,-65.002716,151.5,180.0,284,0,17.15, ,2023-02-26 15:57:45
