lat;lon;date;timeGMT;tempIMU;metodologia;sexo;tempmax(C);tempmin(C);tempmed(C);TemprocÃ­omediadiaria(C);Humedadrelativadiaria(%);vientodir;viento(km/h)vel;Presionsobreniveldelmar(Hp);Prec(mm);NubesTotOct;NubbajOct;Vis(km)
-40.582673;-65.001292;13/1/2021;150;29.19;tortugómetro;hembra;29;7.5;21.1;6.9;36.3;WSW;26.8;1014.5;0;0.8;0;30
-40.582692;-65.001307;13/1/2021;155;29.07;tortugómetro;hembra;29;7.5;21.1;6.9;36.3;WSW;26.8;1014.5;0;0.8;0;30
-40.582707;-65.001279;13/1/2021;200;28.99;tortugómetro;hembra;29;7.5;21.1;6.9;36.3;WSW;26.8;1014.5;0;0.8;0;30
-40.582667;-65.001295;13/1/2021;205;28.97;tortugómetro;hembra;29;7.5;21.1;6.9;36.3;WSW;26.8;1014.5;0;0.8;0;30
-40.582742;-65.001292;13/1/2021;210;28.92;tortugómetro;hembra;29;7.5;21.1;6.9;36.3;WSW;26.8;1014.5;0;0.8;0;30
-40.582575;-65.001226;13/1/2021;215;28.83;tortugómetro;hembra;29;7.5;21.1;6.9;36.3;WSW;26.8;1014.5;0;0.8;0;30
-40.582709;-65.001306;13/1/2021;220;28.91;tortugómetro;hembra;29;7.5;21.1;6.9;36.3;WSW;26.8;1014.5;0;0.8;0;30
-40.582639;-65.001294;13/1/2021;225;28.66;tortugómetro;hembra;29;7.5;21.1;6.9;36.3;WSW;26.8;1014.5;0;0.8;0;30
-40.582719;-65.001303;13/1/2021;230;28.49;tortugómetro;hembra;29;7.5;21.1;6.9;36.3;WSW;26.8;1014.5;0;0.8;0;30
-40.582703;-65.001321;13/1/2021;235;28.47;tortugómetro;hembra;29;7.5;21.1;6.9;36.3;WSW;26.8;1014.5;0;0.8;0;30
-40.583155;-65.001402;13/1/2021;240;28.22;tortugómetro;hembra;29;7.5;21.1;6.9;36.3;WSW;26.8;1014.5;0;0.8;0;30
-40.582716;-65.001296;13/1/2021;245;28.23;tortugómetro;hembra;29;7.5;21.1;6.9;36.3;WSW;26.8;1014.5;0;0.8;0;30
-40.582742;-65.001267;13/1/2021;250;27.95;tortugómetro;hembra;29;7.5;21.1;6.9;36.3;WSW;26.8;1014.5;0;0.8;0;30
-40.582727;-65.001269;13/1/2021;255;27.85;tortugómetro;hembra;29;7.5;21.1;6.9;36.3;WSW;26.8;1014.5;0;0.8;0;30
-40.58273;-65.0013;13/1/2021;300;27.84;tortugómetro;hembra;29;7.5;21.1;6.9;36.3;WSW;26.8;1014.5;0;0.8;0;30
-40.582705;-65.001272;13/1/2021;306;27.8;tortugómetro;hembra;29;7.5;21.1;6.9;36.3;WSW;26.8;1014.5;0;0.8;0;30
-40.582623;-65.001276;13/1/2021;310;28.12;tortugómetro;hembra;29;7.5;21.1;6.9;36.3;WSW;26.8;1014.5;0;0.8;0;30
-40.582657;-65.00126;13/1/2021;315;27.78;tortugómetro;hembra;29;7.5;21.1;6.9;36.3;WSW;26.8;1014.5;0;0.8;0;30
-40.582684;-65.00126;13/1/2021;320;27.64;tortugómetro;hembra;29;7.5;21.1;6.9;36.3;WSW;26.8;1014.5;0;0.8;0;30
-40.582541;-65.001286;13/1/2021;326;27.6;tortugómetro;hembra;29;7.5;21.1;6.9;36.3;WSW;26.8;1014.5;0;0.8;0;30
-40.582837;-65.001298;13/1/2021;330;27.59;tortugómetro;hembra;29;7.5;21.1;6.9;36.3;WSW;26.8;1014.5;0;0.8;0;30
-40.582718;-65.001242;13/1/2021;335;27.48;tortugómetro;hembra;29;7.5;21.1;6.9;36.3;WSW;26.8;1014.5;0;0.8;0;30
-40.582673;-65.001283;13/1/2021;341;27.4;tortugómetro;hembra;29;7.5;21.1;6.9;36.3;WSW;26.8;1014.5;0;0.8;0;30
-40.582982;-65.001425;13/1/2021;346;27.33;tortugómetro;hembra;29;7.5;21.1;6.9;36.3;WSW;26.8;1014.5;0;0.8;0;30
-40.58271;-65.001334;13/1/2021;351;27.42;tortugómetro;hembra;29;7.5;21.1;6.9;36.3;WSW;26.8;1014.5;0;0.8;0;30
-40.582695;-65.001293;13/1/2021;356;27.5;tortugómetro;hembra;29;7.5;21.1;6.9;36.3;WSW;26.8;1014.5;0;0.8;0;30
-40.582711;-65.001261;13/1/2021;401;27.73;tortugómetro;hembra;29;7.5;21.1;6.9;36.3;WSW;26.8;1014.5;0;0.8;0;30
-40.582687;-65.001276;13/1/2021;406;27.39;tortugómetro;hembra;29;7.5;21.1;6.9;36.3;WSW;26.8;1014.5;0;0.8;0;30
-40.582754;-65.001209;13/1/2021;411;27.19;tortugómetro;hembra;29;7.5;21.1;6.9;36.3;WSW;26.8;1014.5;0;0.8;0;30
-40.582669;-65.001288;13/1/2021;416;27.08;tortugómetro;hembra;29;7.5;21.1;6.9;36.3;WSW;26.8;1014.5;0;0.8;0;30
-40.582698;-65.001285;13/1/2021;421;27.05;tortugómetro;hembra;29;7.5;21.1;6.9;36.3;WSW;26.8;1014.5;0;0.8;0;30
-40.582663;-65.00128;13/1/2021;426;27.02;tortugómetro;hembra;29;7.5;21.1;6.9;36.3;WSW;26.8;1014.5;0;0.8;0;30
-40.582732;-65.001278;13/1/2021;431;26.93;tortugómetro;hembra;29;7.5;21.1;6.9;36.3;WSW;26.8;1014.5;0;0.8;0;30
-40.582641;-65.001288;13/1/2021;436;26.85;tortugómetro;hembra;29;7.5;21.1;6.9;36.3;WSW;26.8;1014.5;0;0.8;0;30
-40.582696;-65.001314;13/1/2021;441;26.78;tortugómetro;hembra;29;7.5;21.1;6.9;36.3;WSW;26.8;1014.5;0;0.8;0;30
-40.582687;-65.001316;13/1/2021;446;26.74;tortugómetro;hembra;29;7.5;21.1;6.9;36.3;WSW;26.8;1014.5;0;0.8;0;30
-40.582678;-65.001276;13/1/2021;451;26.75;tortugómetro;hembra;29;7.5;21.1;6.9;36.3;WSW;26.8;1014.5;0;0.8;0;30
-40.582681;-65.001296;13/1/2021;456;26.7;tortugómetro;hembra;29;7.5;21.1;6.9;36.3;WSW;26.8;1014.5;0;0.8;0;30
-40.582662;-65.001234;13/1/2021;501;26.65;tortugómetro;hembra;29;7.5;21.2;6.9;36.3;WSW;26.8;1014.5;0;0.8;0;30
-40.582664;-65.001304;13/1/2021;506;26.6;tortugómetro;hembra;29;7.5;21.2;6.9;36.3;WSW;26.8;1014.5;0;0.8;0;30
-40.582698;-65.001259;13/1/2021;511;26.51;tortugómetro;hembra;29;7.5;21.2;6.9;36.3;WSW;26.8;1014.5;0;0.8;0;30
-40.582727;-65.001312;13/1/2021;516;26.47;tortugómetro;hembra;29;7.5;21.2;6.9;36.3;WSW;26.8;1014.5;0;0.8;0;30
-40.582594;-65.001396;13/1/2021;521;26.45;tortugómetro;hembra;29;7.5;21.2;6.9;36.3;WSW;26.8;1014.5;0;0.8;0;30
-40.582636;-65.001289;13/1/2021;526;26.4;tortugómetro;hembra;29;7.5;21.2;6.9;36.3;WSW;26.8;1014.5;0;0.8;0;30
-40.582741;-65.001329;13/1/2021;531;26.35;tortugómetro;hembra;29;7.5;21.2;6.9;36.3;WSW;26.8;1014.5;0;0.8;0;30
-40.582721;-65.001299;13/1/2021;536;26.3;tortugómetro;hembra;29;7.5;21.2;6.9;36.3;WSW;26.8;1014.5;0;0.8;0;30
-40.582653;-65.001265;13/1/2021;541;26.24;tortugómetro;hembra;29;7.5;21.2;6.9;36.3;WSW;26.8;1014.5;0;0.8;0;30
-40.582699;-65.001298;13/1/2021;546;26.14;tortugómetro;hembra;29;7.5;21.2;6.9;36.3;WSW;26.8;1014.5;0;0.8;0;30
-40.582717;-65.001318;13/1/2021;551;26.15;tortugómetro;hembra;29;7.5;21.2;6.9;36.3;WSW;26.8;1014.5;0;0.8;0;30
-40.582625;-65.001278;13/1/2021;556;26.26;tortugómetro;hembra;29;7.5;21.2;6.9;36.3;WSW;26.8;1014.5;0;0.8;0;30
-40.5827;-65.001289;13/1/2021;602;26.22;tortugómetro;hembra;29;7.5;21.2;6.9;36.3;WSW;26.8;1014.5;*;0.8;0;30
-40.582686;-65.001382;13/1/2021;606;26.43;tortugómetro;hembra;29;7.5;21.2;6.9;36.3;WSW;26.8;1014.5;*;0.8;0;30
-40.582755;-65.001233;13/1/2021;611;26.1;tortugómetro;hembra;29;7.5;21.2;6.9;36.3;WSW;26.8;1014.5;*;0.8;0;30
-40.58271;-65.001216;13/1/2021;616;25.96;tortugómetro;hembra;29;7.5;21.2;6.9;36.3;WSW;26.8;1014.5;*;0.8;0;30
-40.583147;-65.000936;13/1/2021;621;25.86;tortugómetro;hembra;29;7.5;21.2;6.9;36.3;WSW;26.8;1014.5;*;0.8;0;30
-40.582926;-65.001149;13/1/2021;626;25.94;tortugómetro;hembra;29;7.5;21.2;6.9;36.3;WSW;26.8;1014.5;*;0.8;0;30
-40.582659;-65.001266;13/1/2021;631;25.86;tortugómetro;hembra;29;7.5;21.2;6.9;36.3;WSW;26.8;1014.5;*;0.8;0;30
-40.582718;-65.001259;13/1/2021;636;25.69;tortugómetro;hembra;29;7.5;21.2;6.9;36.3;WSW;26.8;1014.5;*;0.8;0;30
-40.582614;-65.000753;13/1/2021;1518;39.46;tortugómetro;hembra;29;12.3;20.6;9.3;39.7;W;27.2;1014.5;0;1.5;0.5;30
-40.582597;-65.000806;13/1/2021;1522;41.31;tortugómetro;hembra;29;12.3;20.6;9.3;39.7;W;27.2;1014.5;0;1.5;0.5;30
-40.582627;-65.000747;13/1/2021;1527;39.86;tortugómetro;hembra;29;12.3;20.6;9.3;39.7;W;27.2;1014.5;0;1.5;0.5;30
-40.582598;-65.000906;13/1/2021;1532;38.08;tortugómetro;hembra;29;12.3;20.6;9.3;39.7;W;27.2;1014.5;0;1.5;0.5;30
-40.582614;-65.000873;13/1/2021;1537;44.54;tortugómetro;hembra;29;12.3;20.6;9.3;39.7;W;27.2;1014.5;0;1.5;0.5;30
-40.582637;-65.001197;13/1/2021;1543;50.81;tortugómetro;hembra;29;12.3;20.6;9.3;39.7;W;27.2;1014.5;0;1.5;0.5;30
-40.582737;-65.00121;13/1/2021;1548;53.78;tortugómetro;hembra;29;12.3;20.6;9.3;39.7;W;27.2;1014.5;0;1.5;0.5;30
-40.582707;-65.001323;13/1/2021;1552;54.78;tortugómetro;hembra;29;12.3;20.6;9.3;39.7;W;27.2;1014.5;0;1.5;0.5;30
-40.582721;-65.001326;13/1/2021;1557;46.36;tortugómetro;hembra;29;12.3;20.6;9.3;39.7;W;27.2;1014.5;0;1.5;0.5;30
-40.582697;-65.001238;13/1/2021;1602;43.43;tortugómetro;hembra;29;12.3;20.6;9.6;39.9;SSE;25.5;1014.5;0;1.5;0.6;30
-40.582766;-65.001376;13/1/2021;1607;41.76;tortugómetro;hembra;29;12.3;20.6;9.6;39.9;SSE;25.5;1014.5;0;1.5;0.6;30
-40.582673;-65.001339;13/1/2021;1612;40.65;tortugómetro;hembra;29;12.3;20.6;9.6;39.9;SSE;25.5;1014.5;0;1.5;0.6;30
-40.582631;-65.001198;13/1/2021;1618;39.59;tortugómetro;hembra;29;12.3;20.6;9.6;39.9;SSE;25.5;1014.5;0;1.5;0.6;30
-40.582684;-65.001308;13/1/2021;1622;38.99;tortugómetro;hembra;29;12.3;20.6;9.6;39.9;SSE;25.5;1014.5;0;1.5;0.6;30
-40.582696;-65.001301;13/1/2021;1627;38.33;tortugómetro;hembra;29;12.3;20.6;9.6;39.9;SSE;25.5;1014.5;0;1.5;0.6;30
-40.58268;-65.00132;13/1/2021;1632;37.74;tortugómetro;hembra;29;12.3;20.6;9.6;39.9;SSE;25.5;1014.5;0;1.5;0.6;30
-40.582703;-65.001323;13/1/2021;1638;37.34;tortugómetro;hembra;29;12.3;20.6;9.6;39.9;SSE;25.5;1014.5;0;1.5;0.6;30
-40.582715;-65.001295;13/1/2021;1643;37.1;tortugómetro;hembra;29;12.3;20.6;9.6;39.9;SSE;25.5;1014.5;0;1.5;0.6;30
-40.582725;-65.001302;13/1/2021;1648;36.94;tortugómetro;hembra;29;12.3;20.6;9.6;39.9;SSE;25.5;1014.5;0;1.5;0.6;30
-40.582705;-65.001303;13/1/2021;1653;36.79;tortugómetro;hembra;29;12.3;20.6;9.6;39.9;SSE;25.5;1014.5;0;1.5;0.6;30
-40.58292;-65.001308;13/1/2021;1658;36.68;tortugómetro;hembra;29;12.3;20.6;9.6;39.9;SSE;25.5;1014.5;0;1.5;0.6;30
-40.582711;-65.001335;13/1/2021;1703;36.73;tortugómetro;hembra;29;12.3;20.6;10.1;41.4;ESE;24.2;1014.6;0;1.4;0.8;30
-40.582718;-65.001324;13/1/2021;1708;36.71;tortugómetro;hembra;29;12.3;20.6;10.1;41.4;ESE;24.2;1014.6;0;1.4;0.8;30
-40.582673;-65.001343;13/1/2021;1713;36.64;tortugómetro;hembra;29;12.3;20.6;10.1;41.4;ESE;24.2;1014.6;0;1.4;0.8;30
-40.582666;-65.001355;13/1/2021;1718;36.66;tortugómetro;hembra;29;12.3;20.6;10.1;41.4;ESE;24.2;1014.6;0;1.4;0.8;30
-40.582704;-65.001319;13/1/2021;1723;36.53;tortugómetro;hembra;29;12.3;20.6;10.1;41.4;ESE;24.2;1014.6;0;1.4;0.8;30
-40.582697;-65.001333;13/1/2021;1728;36.37;tortugómetro;hembra;29;12.3;20.6;10.1;41.4;ESE;24.2;1014.6;0;1.4;0.8;30
-40.582703;-65.001317;13/1/2021;1733;36.25;tortugómetro;hembra;29;12.3;20.6;10.1;41.4;ESE;24.2;1014.6;0;1.4;0.8;30
-40.582673;-65.001309;13/1/2021;1738;36.28;tortugómetro;hembra;29;12.3;20.6;10.1;41.4;ESE;24.2;1014.6;0;1.4;0.8;30
-40.582644;-65.001184;13/1/2021;1743;36.33;tortugómetro;hembra;29;12.3;20.6;10.1;41.4;ESE;24.2;1014.6;0;1.4;0.8;30
-40.5827;-65.001257;13/1/2021;1748;36.34;tortugómetro;hembra;29;12.3;20.6;10.1;41.4;ESE;24.2;1014.6;0;1.4;0.8;30
-40.582785;-65.00143;13/1/2021;1753;36.37;tortugómetro;hembra;29;12.3;20.6;10.1;41.4;ESE;24.2;1014.6;0;1.4;0.8;30
-40.582679;-65.001253;13/1/2021;1758;36.47;tortugómetro;hembra;29;12.3;20.6;10.1;41.4;ESE;24.2;1014.6;0;1.4;0.8;30
-40.582704;-65.001207;13/1/2021;1804;36.71;tortugómetro;hembra;29;12.3;20.6;10.7;43;SE;22.4;1014.7;0;1.5;1.1;30
-40.582724;-65.001204;13/1/2021;1808;37.13;tortugómetro;hembra;29;12.3;20.6;10.7;43;SE;22.4;1014.7;0;1.5;1.1;30
-40.582657;-65.001592;13/1/2021;1813;36.85;tortugómetro;hembra;29;12.3;20.6;10.7;43;SE;22.4;1014.7;0;1.5;1.1;30
-40.58272;-65.00128;13/1/2021;1818;37.18;tortugómetro;hembra;29;12.3;20.6;10.7;43;SE;22.4;1014.7;0;1.5;1.1;30
-40.582707;-65.001317;13/1/2021;1823;37.72;tortugómetro;hembra;29;12.3;20.6;10.7;43;SE;22.4;1014.7;0;1.5;1.1;30
-40.582716;-65.001272;13/1/2021;1828;38.09;tortugómetro;hembra;29;12.3;20.6;10.7;43;SE;22.4;1014.7;0;1.5;1.1;30
-40.582706;-65.001322;13/1/2021;1833;37.95;tortugómetro;hembra;29;12.3;20.6;10.7;43;SE;22.4;1014.7;0;1.5;1.1;30
-40.582708;-65.001334;13/1/2021;1838;37.88;tortugómetro;hembra;29;12.3;20.6;10.7;43;SE;22.4;1014.7;0;1.5;1.1;30
-40.582693;-65.001378;13/1/2021;1843;37.78;tortugómetro;hembra;29;12.3;20.6;10.7;43;SE;22.4;1014.7;0;1.5;1.1;30
-40.582719;-65.001109;13/1/2021;1848;37.75;tortugómetro;hembra;29;12.3;20.6;10.7;43;SE;22.4;1014.7;0;1.5;1.1;30
-40.582714;-65.001333;13/1/2021;1853;37.72;tortugómetro;hembra;29;12.3;20.6;10.7;43;SE;22.4;1014.7;0;1.5;1.1;30
-40.582697;-65.001379;13/1/2021;1859;37.69;tortugómetro;hembra;29;12.3;20.6;10.7;43;SE;22.4;1014.7;0;1.5;1.1;30
-40.582715;-65.001329;13/1/2021;1903;38.02;tortugómetro;hembra;29;12.3;20.6;11.2;44.9;SE;21.1;1014.9;0;1.5;1.4;30
-40.582706;-65.001313;13/1/2021;1908;37.78;tortugómetro;hembra;29;12.3;20.6;11.2;44.9;SE;21.1;1014.9;0;1.5;1.4;30
-40.582738;-65.001289;13/1/2021;1913;37.65;tortugómetro;hembra;29;12.3;20.6;11.2;44.9;SE;21.1;1014.9;0;1.5;1.4;30
-40.582701;-65.001305;13/1/2021;1918;37.53;tortugómetro;hembra;29;12.3;20.6;11.2;44.9;SE;21.1;1014.9;0;1.5;1.4;30
-40.582666;-65.001306;13/1/2021;1923;37.43;tortugómetro;hembra;29;12.3;20.6;11.2;44.9;SE;21.1;1014.9;0;1.5;1.4;30
-40.582732;-65.00131;13/1/2021;1928;37.36;tortugómetro;hembra;29;12.3;20.6;11.2;44.9;SE;21.1;1014.9;0;1.5;1.4;30
-40.582694;-65.001298;13/1/2021;1933;37.06;tortugómetro;hembra;29;12.3;20.6;11.2;44.9;SE;21.1;1014.9;0;1.5;1.4;30
-40.582865;-65.001874;13/1/2021;1938;37.03;tortugómetro;hembra;29;12.3;20.6;11.2;44.9;SE;21.1;1014.9;0;1.5;1.4;30
-40.582724;-65.001383;13/1/2021;1943;37.05;tortugómetro;hembra;29;12.3;20.6;11.2;44.9;SE;21.1;1014.9;0;1.5;1.4;30
-40.582741;-65.001384;13/1/2021;1948;36.91;tortugómetro;hembra;29;12.3;20.6;11.2;44.9;SE;21.1;1014.9;0;1.5;1.4;30
-40.582779;-65.001443;13/1/2021;1953;36.78;tortugómetro;hembra;29;12.3;20.6;11.2;44.9;SE;21.1;1014.9;0;1.5;1.4;30
-40.582703;-65.001316;13/1/2021;1959;36.55;tortugómetro;hembra;29;12.3;20.6;11.2;44.9;SE;21.1;1014.9;0;1.5;1.4;30
-40.582648;-65.00127;13/1/2021;2003;36.53;tortugómetro;hembra;29;12.3;20.6;11.4;45.7;SE;20.8;1015.2;0;1.8;1.4;30
-40.58298;-65.001604;13/1/2021;2009;36.4;tortugómetro;hembra;29;12.3;20.6;11.4;45.7;SE;20.8;1015.2;0;1.8;1.4;30
-40.582699;-65.001327;13/1/2021;2013;36.37;tortugómetro;hembra;29;12.3;20.6;11.4;45.7;SE;20.8;1015.2;0;1.8;1.4;30
-40.582732;-65.001387;13/1/2021;2018;36.33;tortugómetro;hembra;29;12.3;20.6;11.4;45.7;SE;20.8;1015.2;0;1.8;1.4;30
-40.582698;-65.001305;13/1/2021;2023;36.17;tortugómetro;hembra;29;12.3;20.6;11.4;45.7;SE;20.8;1015.2;0;1.8;1.4;30
-40.582717;-65.001338;13/1/2021;2028;36.07;tortugómetro;hembra;29;12.3;20.6;11.4;45.7;SE;20.8;1015.2;0;1.8;1.4;30
-40.582633;-65.00117;13/1/2021;2034;35.9;tortugómetro;hembra;29;12.3;20.6;11.4;45.7;SE;20.8;1015.2;0;1.8;1.4;30
-40.582677;-65.001267;13/1/2021;2039;35.91;tortugómetro;hembra;29;12.3;20.6;11.4;45.7;SE;20.8;1015.2;0;1.8;1.4;30
-40.58253;-65.001078;13/1/2021;2044;35.93;tortugómetro;hembra;29;12.3;20.6;11.4;45.7;SE;20.8;1015.2;0;1.8;1.4;30
-40.582606;-65.001196;13/1/2021;2049;35.93;tortugómetro;hembra;29;12.3;20.6;11.4;45.7;SE;20.8;1015.2;0;1.8;1.4;30
-40.582692;-65.001285;13/1/2021;2054;36.01;tortugómetro;hembra;29;12.3;20.6;11.4;45.7;SE;20.8;1015.2;0;1.8;1.4;30
-40.582637;-65.001207;13/1/2021;2059;35.77;tortugómetro;hembra;29;12.3;20.6;11.4;45.7;SE;20.8;1015.2;0;1.8;1.4;30
-40.582662;-65.001289;13/1/2021;2104;35.74;tortugómetro;hembra;29;12.3;20.6;12;47.3;ESE;20.4;1015.5;0;2.3;1.5;30
-40.582652;-65.00136;13/1/2021;2109;35.95;tortugómetro;hembra;29;12.3;20.6;12;47.3;ESE;20.4;1015.5;0;2.3;1.5;30
-40.582753;-65.001202;13/1/2021;2114;35.68;tortugómetro;hembra;29;12.3;20.6;12;47.3;ESE;20.4;1015.5;0;2.3;1.5;30
-40.582666;-65.001301;13/1/2021;2119;35.46;tortugómetro;hembra;29;12.3;20.6;12;47.3;ESE;20.4;1015.5;0;2.3;1.5;30
-40.582688;-65.001305;13/1/2021;2124;35.28;tortugómetro;hembra;29;12.3;20.6;12;47.3;ESE;20.4;1015.5;0;2.3;1.5;30
-40.582707;-65.001293;13/1/2021;2129;35.16;tortugómetro;hembra;29;12.3;20.6;12;47.3;ESE;20.4;1015.5;0;2.3;1.5;30
-40.582689;-65.001322;13/1/2021;2134;35;tortugómetro;hembra;29;12.3;20.6;12;47.3;ESE;20.4;1015.5;0;2.3;1.5;30
-40.582727;-65.001271;13/1/2021;2139;34.86;tortugómetro;hembra;29;12.3;20.6;12;47.3;ESE;20.4;1015.5;0;2.3;1.5;30
-40.582696;-65.001334;13/1/2021;2144;34.77;tortugómetro;hembra;29;12.3;20.6;12;47.3;ESE;20.4;1015.5;0;2.3;1.5;30
-40.58269;-65.001315;13/1/2021;2149;34.68;tortugómetro;hembra;29;12.3;20.6;12;47.3;ESE;20.4;1015.5;0;2.3;1.5;30
-40.582726;-65.001346;13/1/2021;2154;34.64;tortugómetro;hembra;29;12.3;20.6;12;47.3;ESE;20.4;1015.5;0;2.3;1.5;30
-40.582697;-65.001348;13/1/2021;2159;34.6;tortugómetro;hembra;29;12.3;20.6;12;47.3;ESE;20.4;1015.5;0;2.3;1.5;30
-40.582743;-65.001267;13/1/2021;2204;34.47;tortugómetro;hembra;28.3;12.3;17.3;12.5;48.5;ESE;20;1016.1;0;2.8;1.5;30
-40.582754;-65.001381;13/1/2021;2209;34.4;tortugómetro;hembra;28.3;12.3;17.3;12.5;48.5;ESE;20;1016.1;0;2.8;1.5;30
-40.582736;-65.001211;13/1/2021;2214;34.38;tortugómetro;hembra;28.3;12.3;17.3;12.5;48.5;ESE;20;1016.1;0;2.8;1.5;30
-40.582709;-65.001363;13/1/2021;2219;34.29;tortugómetro;hembra;28.3;12.3;17.3;12.5;48.5;ESE;20;1016.1;0;2.8;1.5;30
-40.582672;-65.001281;13/1/2021;2224;34.21;tortugómetro;hembra;28.3;12.3;17.3;12.5;48.5;ESE;20;1016.1;0;2.8;1.5;30
-40.582724;-65.001315;13/1/2021;2229;34.17;tortugómetro;hembra;28.3;12.3;17.3;12.5;48.5;ESE;20;1016.1;0;2.8;1.5;30
-40.582704;-65.001223;13/1/2021;2234;34.13;tortugómetro;hembra;28.3;12.3;17.3;12.5;48.5;ESE;20;1016.1;0;2.8;1.5;30
-40.582729;-65.001369;13/1/2021;2239;34.08;tortugómetro;hembra;28.3;12.3;17.3;12.5;48.5;ESE;20;1016.1;0;2.8;1.5;30
-40.582738;-65.001212;13/1/2021;2244;33.99;tortugómetro;hembra;28.3;12.3;17.3;12.5;48.5;ESE;20;1016.1;0;2.8;1.5;30
-40.58273;-65.00121;13/1/2021;2249;33.9;tortugómetro;hembra;28.3;12.3;17.3;12.5;48.5;ESE;20;1016.1;0;2.8;1.5;30
-40.582708;-65.00138;13/1/2021;2254;33.87;tortugómetro;hembra;28.3;12.3;17.3;12.5;48.5;ESE;20;1016.1;0;2.8;1.5;30
-40.582729;-65.001456;13/1/2021;2259;33.85;tortugómetro;hembra;28.3;12.3;17.3;12.5;48.5;ESE;20;1016.1;0;2.8;1.5;30
-40.58273;-65.001362;13/1/2021;2304;33.85;tortugómetro;hembra;28.3;12.3;17.3;12.9;48.7;ESE;19.7;1017.2;0;3.2;1.6;30
-40.582746;-65.0017;13/1/2021;2309;33.82;tortugómetro;hembra;28.3;12.3;17.3;12.9;48.7;ESE;19.7;1017.2;0;3.2;1.6;30
-40.582728;-65.00133;13/1/2021;2315;33.94;tortugómetro;hembra;28.3;12.3;17.3;12.9;48.7;ESE;19.7;1017.2;0;3.2;1.6;30
-40.582645;-65.001337;13/1/2021;2319;34.12;tortugómetro;hembra;28.3;12.3;17.3;12.9;48.7;ESE;19.7;1017.2;0;3.2;1.6;30
-40.58271;-65.001324;13/1/2021;2324;33.82;tortugómetro;hembra;28.3;12.3;17.3;12.9;48.7;ESE;19.7;1017.2;0;3.2;1.6;30
-40.582718;-65.001344;13/1/2021;2329;33.55;tortugómetro;hembra;28.3;12.3;17.3;12.9;48.7;ESE;19.7;1017.2;0;3.2;1.6;30
-40.582696;-65.001271;13/1/2021;2334;33.48;tortugómetro;hembra;28.3;12.3;17.3;12.9;48.7;ESE;19.7;1017.2;0;3.2;1.6;30
-40.582652;-65.001295;13/1/2021;2339;33.43;tortugómetro;hembra;28.3;12.3;17.3;12.9;48.7;ESE;19.7;1017.2;0;3.2;1.6;30
-40.582725;-65.001329;13/1/2021;2344;33.35;tortugómetro;hembra;28.3;12.3;17.3;12.9;48.7;ESE;19.7;1017.2;0;3.2;1.6;30
-40.58263;-65.001293;13/1/2021;2349;33.36;tortugómetro;hembra;28.3;12.3;17.3;12.9;48.7;ESE;19.7;1017.2;0;3.2;1.6;30
-40.582639;-65.001269;13/1/2021;2354;33.29;tortugómetro;hembra;28.3;12.3;17.3;12.9;48.7;ESE;19.7;1017.2;0;3.2;1.6;30
-40.583044;-65.000717;13/1/2021;2359;33.22;tortugómetro;hembra;28.3;12.3;17.3;12.9;48.7;ESE;19.7;1017.2;0;3.2;1.6;30
-40.582633;-65.001294;14/1/2021;4;33.29;tortugómetro;hembra;29.4;12.3;20.9;13.3;48.8;SE;19.4;1016.8;0;3.7;1.5;30
-40.582592;-65.001342;14/1/2021;9;33.12;tortugómetro;hembra;29.4;12.3;20.9;13.3;48.8;SE;19.4;1016.8;0;3.7;1.5;30
-40.582756;-65.001298;14/1/2021;14;33.01;tortugómetro;hembra;29.4;12.3;20.9;13.3;48.8;SE;19.4;1016.8;0;3.7;1.5;30
-40.582765;-65.001294;14/1/2021;19;32.92;tortugómetro;hembra;29.4;12.3;20.9;13.3;48.8;SE;19.4;1016.8;0;3.7;1.5;30
-40.582661;-65.001279;14/1/2021;24;32.92;tortugómetro;hembra;29.4;12.3;20.9;13.3;48.8;SE;19.4;1016.8;0;3.7;1.5;30
-40.582729;-65.001312;14/1/2021;29;32.88;tortugómetro;hembra;29.4;12.3;20.9;13.3;48.8;SE;19.4;1016.8;0;3.7;1.5;30
-40.582837;-65.001309;14/1/2021;34;33.03;tortugómetro;hembra;29.4;12.3;20.9;13.3;48.8;SE;19.4;1016.8;0;3.7;1.5;30
-40.582676;-65.001362;14/1/2021;39;33.15;tortugómetro;hembra;29.4;12.3;20.9;13.3;48.8;SE;19.4;1016.8;0;3.7;1.5;30
-40.582651;-65.001223;14/1/2021;44;33.31;tortugómetro;hembra;29.4;12.3;20.9;13.3;48.8;SE;19.4;1016.8;0;3.7;1.5;30
-40.582737;-65.001304;14/1/2021;49;33.3;tortugómetro;hembra;29.4;12.3;20.9;13.3;48.8;SE;19.4;1016.8;0;3.7;1.5;30
-40.582743;-65.001435;14/1/2021;54;33.23;tortugómetro;hembra;29.4;12.3;20.9;13.3;48.8;SE;19.4;1016.8;0;3.7;1.5;30
-40.58272;-65.001278;14/1/2021;100;33.2;tortugómetro;hembra;29.4;12.3;23.8;13.3;48.8;SE;19.4;1016.8;0;3.7;1.5;30
-40.58269;-65.001244;14/1/2021;105;33.18;tortugómetro;hembra;29.4;12.3;23.8;13.3;48.8;SE;19.4;1016.8;0;3.7;1.5;30
