lat;lon;date;timeGMT;tempIMU;Metodología;sexo;tempmax(C);tempmin(C);tempmed(C);Temprocíomediadiaria(C);Humedadrelativadiaria(%);vientodir;viento(km/h)vel;Presionsobreniveldelmar(Hp);Prec(mm);NubesTotOct;NubbajOct;Vis(km)
-40.583029;-64.999243;21/1/2022;2126;34.17;tortugometro;hembra;28;10.5;17.4;9.7;47.2;W;19;1010.6;20;1.2;2.7;30
-40.583035;-64.999257;21/1/2022;2136;34.69;tortugometro;hembra;28;10.5;17.4;9.7;47.2;W;19;1010.6;20;1.2;2.7;30
-40.583044;-64.999267;21/1/2022;2146;34.2;tortugometro;hembra;28;10.5;17.4;9.7;47.2;W;19;1010.6;20;1.2;2.7;30
-40.583033;-64.999248;21/1/2022;2156;33.19;tortugometro;hembra;28;10.5;17.4;9.7;47.2;W;19;1010.6;20;1.2;2.7;30
-40.583021;-64.999266;21/1/2022;2206;32.48;tortugometro;hembra;28;10.5;16.8;8.4;42.2;W;19;1010.5;20;0.7;2.5;30
-40.583021;-64.99928;21/1/2022;2217;32.08;tortugometro;hembra;28;10.5;16.8;8.4;42.2;W;19;1010.5;20;0.7;2.5;30
-40.58303;-64.999268;21/1/2022;2226;31.63;tortugometro;hembra;28;10.5;16.8;8.4;42.2;W;19;1010.5;20;0.7;2.5;30
-40.583033;-64.999258;21/1/2022;2237;31.13;tortugometro;hembra;28;10.5;16.8;8.4;42.2;W;19;1010.5;20;0.7;2.5;30
-40.583033;-64.999269;21/1/2022;2247;31.38;tortugometro;hembra;28;10.5;16.8;8.4;42.2;W;19;1010.5;20;0.7;2.5;30
-40.583023;-64.999267;21/1/2022;2257;30.76;tortugometro;hembra;28;10.5;16.8;8.4;42.2;W;19;1010.5;20;0.7;2.5;30
-40.583032;-64.999273;21/1/2022;2308;30.47;tortugometro;hembra;28;10.5;16.8;6.9;36.7;W;19;1010.3;20;0.4;*;30
-40.583025;-64.999276;21/1/2022;2317;29.25;tortugometro;hembra;28;10.5;16.8;6.9;36.7;W;19;1010.3;20;0.4;*;30
-40.583005;-64.999288;21/1/2022;2327;28.38;tortugometro;hembra;28;10.5;16.8;6.9;36.7;W;19;1010.3;20;0.4;*;30
-40.583013;-64.999301;22/1/2022;1151;26.86;tortugometro;hembra;28.2;17.8;23;5.6;31.5;W;18.1;1010.2;*;0;*;30
-40.583009;-64.999296;22/1/2022;1201;26.29;tortugometro;hembra;28.2;11.2;19.7;5.9;31.5;W;17.8;1010;0;0.3;*;30
-40.583021;-64.999317;22/1/2022;1211;27.11;tortugometro;hembra;28.2;11.2;19.7;5.9;31.5;W;17.8;1010;0;0.3;*;30
-40.583022;-64.999293;22/1/2022;1221;27.65;tortugometro;hembra;28.2;11.2;19.7;5.9;31.5;W;17.8;1010;0;0.3;*;30
-40.583031;-64.999306;22/1/2022;1231;29.09;tortugometro;hembra;28.2;11.2;19.7;5.9;31.5;W;17.8;1010;0;0.3;*;30
-40.583047;-64.999323;22/1/2022;1241;29.05;tortugometro;hembra;28.2;11.2;19.7;5.9;31.5;W;17.8;1010;0;0.3;*;30
-40.583042;-64.999314;22/1/2022;1251;30.25;tortugometro;hembra;28.2;11.2;19.7;5.9;31.5;W;17.8;1010;0;0.3;*;30
-40.583033;-64.999308;22/1/2022;1301;32.8;tortugometro;hembra;28.2;11.2;19.7;6.6;32.5;WNW;18;1009.8;0;0.7;3;"30.0 	"
-40.583049;-64.999302;22/1/2022;1311;33.8;tortugometro;hembra;28.2;11.2;19.7;6.6;32.5;WNW;18;1009.8;0;0.7;3;30
-40.583049;-64.99931;22/1/2022;1321;30.64;tortugometro;hembra;28.2;11.2;19.7;6.6;32.5;WNW;18;1009.8;0;0.7;3;30
-40.583039;-64.999303;22/1/2022;1332;29.1;tortugometro;hembra;28.2;11.2;19.7;6.6;32.5;WNW;18;1009.8;0;0.7;3;30
-40.583036;-64.999305;22/1/2022;1342;27.99;tortugometro;hembra;28.2;11.2;19.7;6.6;32.5;WNW;18;1009.8;0;0.7;3;30
-40.583023;-64.999305;22/1/2022;1352;27.04;tortugometro;hembra;28.2;11.2;19.7;6.6;32.5;WNW;18;1009.8;0;0.7;3;30
-40.583018;-64.999317;22/1/2022;1402;25.14;tortugometro;hembra;28.2;11.2;19.7;7.4;34.8;NNW;18.1;1009.6;0;1.2;4;"30.0 	"
-40.583024;-64.999319;22/1/2022;1412;24.26;tortugometro;hembra;28.2;11.2;19.7;7.4;34.8;NNW;18.1;1009.6;0;1.2;4;30
-40.583033;-64.999314;22/1/2022;1423;24.47;tortugometro;hembra;28.2;11.2;19.7;7.4;34.8;NNW;18.1;1009.6;0;1.2;4;30
-40.583038;-64.999293;22/1/2022;1433;21.64;tortugometro;hembra;28.2;11.2;19.7;7.4;34.8;NNW;18.1;1009.6;0;1.2;4;30
-40.582976;-64.999228;22/1/2022;1443;20.84;tortugometro;hembra;28.2;11.2;19.7;7.4;34.8;NNW;18.1;1009.6;0;1.2;4;30
-40.583023;-64.999144;22/1/2022;1452;20.75;tortugometro;hembra;28.2;11.2;19.7;7.4;34.8;NNW;18.1;1009.6;0;1.2;4;30
-40.583015;-64.999134;22/1/2022;1503;23.27;tortugometro;hembra;28.2;11.2;19.7;8.2;39.3;NNW;19.4;1009.5;0;1.8;4.5;"30.0 	"
-40.58302;-64.999135;22/1/2022;1513;30.78;tortugometro;hembra;28.2;11.2;19.7;8.2;39.3;NNW;19.4;1009.5;0;1.8;4.5;30
-40.583012;-64.999123;22/1/2022;1523;32.23;tortugometro;hembra;28.2;11.2;19.7;8.2;39.3;NNW;19.4;1009.5;0;1.8;4.5;30
-40.583017;-64.999133;22/1/2022;1533;46.31;tortugometro;hembra;28.2;11.2;19.7;8.2;39.3;NNW;19.4;1009.5;0;1.8;4.5;30
-40.583022;-64.999138;22/1/2022;1543;37.22;tortugometro;hembra;28.2;11.2;19.7;8.2;39.3;NNW;19.4;1009.5;0;1.8;4.5;30
-40.583031;-64.99913;22/1/2022;1553;36.64;tortugometro;hembra;28.2;11.2;19.7;8.2;39.3;NNW;19.4;1009.5;0;1.8;4.5;30
-40.583036;-64.999141;22/1/2022;1603;49.64;tortugometro;hembra;28.2;11.2;19.7;9.3;43.9;N;19.5;1009.3;0;2.3;5;"30.0 	"
-40.583025;-64.999128;22/1/2022;1614;57.18;tortugometro;hembra;28.2;11.2;19.7;9.3;43.9;N;19.5;1009.3;0;2.3;5;30
-40.583108;-64.999068;22/1/2022;1623;55.94;tortugometro;hembra;28.2;11.2;19.7;9.3;43.9;N;19.5;1009.3;0;2.3;5;30
-40.583354;-64.999105;22/1/2022;1634;55.09;tortugometro;hembra;28.2;11.2;19.7;9.3;43.9;N;19.5;1009.3;0;2.3;5;30
-40.583612;-64.999261;22/1/2022;1644;52.33;tortugometro;hembra;28.2;11.2;19.7;9.3;43.9;N;19.5;1009.3;0;2.3;5;30
-40.583835;-64.999402;22/1/2022;1654;51.36;tortugometro;hembra;28.2;11.2;19.7;9.3;43.9;N;19.5;1009.3;0;2.3;5;30
-40.583838;-64.999409;22/1/2022;1704;51.84;tortugometro;hembra;28.2;11.2;19.7;10.3;47.5;N;19;1009.1;0;2.8;5.3;"30.0 	"
-40.583843;-64.999415;22/1/2022;1714;53.87;tortugometro;hembra;28.2;11.2;19.7;10.3;47.5;N;19;1009.1;0;2.8;5.3;30
-40.583892;-64.999418;22/1/2022;1724;50.36;tortugometro;hembra;28.2;11.2;19.7;10.3;47.5;N;19;1009.1;0;2.8;5.3;30
-40.584021;-64.999469;22/1/2022;1734;52.93;tortugometro;hembra;28.2;11.2;19.7;10.3;47.5;N;19;1009.1;0;2.8;5.3;30
-40.584027;-64.999453;22/1/2022;1745;41.99;tortugometro;hembra;28.2;11.2;19.7;10.3;47.5;N;19;1009.1;0;2.8;5.3;30
-40.584028;-64.999462;22/1/2022;1754;36.65;tortugometro;hembra;28.2;11.2;19.7;10.3;47.5;N;19;1009.1;0;2.8;5.3;30
-40.58403;-64.99946;22/1/2022;1805;34.74;tortugometro;hembra;28.4;11.2;19.7;10.9;48.2;N;19.8;1008.7;7;3.2;5.1;30
-40.58403;-64.999458;22/1/2022;1815;34.34;tortugometro;hembra;28.4;11.2;19.7;10.9;48.2;N;19.8;1008.7;7;3.2;5.1;30
-40.584037;-64.999455;22/1/2022;1825;35.04;tortugometro;hembra;28.4;11.2;19.7;10.9;48.2;N;19.8;1008.7;7;3.2;5.1;30
-40.584041;-64.999462;22/1/2022;1835;34.58;tortugometro;hembra;28.4;11.2;19.7;10.9;48.2;N;19.8;1008.7;7;3.2;5.1;30
-40.584044;-64.999459;22/1/2022;1845;34.5;tortugometro;hembra;28.4;11.2;19.7;10.9;48.2;N;19.8;1008.7;7;3.2;5.1;30
-40.584043;-64.999454;22/1/2022;1855;34.23;tortugometro;hembra;28.4;11.2;19.7;10.9;48.2;N;19.8;1008.7;7;3.2;5.1;30
-40.584043;-64.999491;22/1/2022;1905;33.81;tortugometro;hembra;29.2;11.2;19.7;11.4;48.5;N;20.8;1008.3;7;3.5;5.1;30
-40.583981;-64.999651;22/1/2022;1915;39.13;tortugometro;hembra;29.2;11.2;19.7;11.4;48.5;N;20.8;1008.3;7;3.5;5.1;30
-40.584094;-65.000019;22/1/2022;1925;46.69;tortugometro;hembra;29.2;11.2;19.7;11.4;48.5;N;20.8;1008.3;7;3.5;5.1;30
-40.584364;-65.000096;22/1/2022;1936;48.77;tortugometro;hembra;29.2;11.2;19.7;11.4;48.5;N;20.8;1008.3;7;3.5;5.1;30
-40.58453;-65.000273;22/1/2022;1946;46.24;tortugometro;hembra;29.2;11.2;19.7;11.4;48.5;N;20.8;1008.3;7;3.5;5.1;30
-40.584578;-65.000504;22/1/2022;1956;47.99;tortugometro;hembra;29.2;11.2;19.7;11.4;48.5;N;20.8;1008.3;7;3.5;5.1;30
-40.584629;-65.00072;22/1/2022;2006;47.15;tortugometro;hembra;30.5;11.2;19.7;11.5;48.3;N;22.2;1007.9;7;3.9;5.1;"30.0 	"
-40.584632;-65.000731;22/1/2022;2016;40.14;tortugometro;hembra;30.5;11.2;19.7;11.5;48.3;N;22.2;1007.9;7;3.9;5.1;30
-40.584641;-65.000713;22/1/2022;2026;37.25;tortugometro;hembra;30.5;11.2;19.7;11.5;48.3;N;22.2;1007.9;7;3.9;5.1;30
-40.584629;-65.000915;22/1/2022;2036;36.66;tortugometro;hembra;30.5;11.2;19.7;11.5;48.3;N;22.2;1007.9;7;3.9;5.1;30
-40.584686;-65.001546;22/1/2022;2046;38.85;tortugometro;hembra;30.5;11.2;19.7;11.5;48.3;N;22.2;1007.9;7;3.9;5.1;30
-40.58472;-65.002175;22/1/2022;2056;44.38;tortugometro;hembra;30.5;11.2;19.7;11.5;48.3;N;22.2;1007.9;7;3.9;5.1;30
-40.584743;-65.002538;22/1/2022;2107;42.25;tortugometro;hembra;31.8;11.2;19.7;11;47.3;NNW;23.4;1007.5;7;4.3;5.1;30
-40.584796;-65.002844;22/1/2022;2117;41.94;tortugometro;hembra;31.8;11.2;19.7;11;47.3;NNW;23.4;1007.5;7;4.3;5.1;30
-40.584798;-65.002854;22/1/2022;2127;38.71;tortugometro;hembra;31.8;11.2;19.7;11;47.3;NNW;23.4;1007.5;7;4.3;5.1;30
-40.58479;-65.002843;22/1/2022;2137;34.31;tortugometro;hembra;31.8;11.2;19.7;11;47.3;NNW;23.4;1007.5;7;4.3;5.1;30
-40.584785;-65.002853;22/1/2022;2147;32.77;tortugometro;hembra;31.8;11.2;19.7;11;47.3;NNW;23.4;1007.5;7;4.3;5.1;30
-40.584783;-65.002844;22/1/2022;2157;31.74;tortugometro;hembra;31.8;11.2;19.7;11;47.3;NNW;23.4;1007.5;7;4.3;5.1;30
-40.584786;-65.002845;22/1/2022;2207;31.01;tortugometro;hembra;31.8;11.2;18.1;11;47.2;NNW;25.4;1007.1;7;4.7;4.9;30
-40.584782;-65.002841;22/1/2022;2217;30.5;tortugometro;hembra;31.8;11.2;18.1;11;47.2;NNW;25.4;1007.1;7;4.7;4.9;30
-40.584782;-65.002846;22/1/2022;2227;30.06;tortugometro;hembra;31.8;11.2;18.1;11;47.2;NNW;25.4;1007.1;7;4.7;4.9;30
-40.584793;-65.002859;23/1/2022;1141;22.44;tortugometro;hembra;32;17.4;24.7;11.2;47.2;NW;29.2;1006.4;*;5.5;4.6;30
-40.584788;-65.002861;23/1/2022;1152;20.81;tortugometro;hembra;32;17.4;24.7;11.2;47.2;NW;29.2;1006.4;*;5.5;4.6;30
-40.584795;-65.00286;23/1/2022;1202;20.5;tortugometro;hembra;32;12.8;22.4;10.4;45.7;NW;29.5;1006.6;7;5.2;4.4;"30.0 	"
-40.584793;-65.00285;23/1/2022;1212;20.68;tortugometro;hembra;32;12.8;22.4;10.4;45.7;NW;29.5;1006.6;7;5.2;4.4;30
-40.58479;-65.00285;23/1/2022;1222;21.01;tortugometro;hembra;32;12.8;22.4;10.4;45.7;NW;29.5;1006.6;7;5.2;4.4;30
-40.584782;-65.00285;23/1/2022;1232;21.64;tortugometro;hembra;32;12.8;22.4;10.4;45.7;NW;29.5;1006.6;7;5.2;4.4;30
-40.584792;-65.002853;23/1/2022;1242;22.54;tortugometro;hembra;32;12.8;22.4;10.4;45.7;NW;29.5;1006.6;7;5.2;4.4;30
-40.584787;-65.002844;23/1/2022;1252;23.3;tortugometro;hembra;32;12.8;22.4;10.4;45.7;NW;29.5;1006.6;7;5.2;4.4;30
-40.584791;-65.002845;23/1/2022;1303;30.7;tortugometro;hembra;32;12.8;22.4;9.6;43.9;NW;30.2;1006.8;7;5;4.2;30
-40.584803;-65.002854;23/1/2022;1313;40.85;tortugometro;hembra;32;12.8;22.4;9.6;43.9;NW;30.2;1006.8;7;5;4.2;30
-40.584789;-65.002855;23/1/2022;1323;46.41;tortugometro;hembra;32;12.8;22.4;9.6;43.9;NW;30.2;1006.8;7;5;4.2;30
-40.584813;-65.002872;23/1/2022;1333;48.53;tortugometro;hembra;32;12.8;22.4;9.6;43.9;NW;30.2;1006.8;7;5;4.2;30
-40.584795;-65.002846;23/1/2022;1343;50.35;tortugometro;hembra;32;12.8;22.4;9.6;43.9;NW;30.2;1006.8;7;5;4.2;30
-40.584793;-65.002854;23/1/2022;1353;53.33;tortugometro;hembra;32;12.8;22.4;9.6;43.9;NW;30.2;1006.8;7;5;4.2;30
-40.584793;-65.002851;23/1/2022;1403;53.34;tortugometro;hembra;32;12.8;22.4;8.7;41.2;WNW;31.4;1007;7;4.6;3.8;"30.0 	"
-40.584798;-65.002847;23/1/2022;1413;53.98;tortugometro;hembra;32;12.8;22.4;8.7;41.2;WNW;31.4;1007;7;4.6;3.8;30
-40.584806;-65.002852;23/1/2022;1423;54.08;tortugometro;hembra;32;12.8;22.4;8.7;41.2;WNW;31.4;1007;7;4.6;3.8;30
-40.584796;-65.002848;23/1/2022;1433;54.82;tortugometro;hembra;32;12.8;22.4;8.7;41.2;WNW;31.4;1007;7;4.6;3.8;30
-40.584793;-65.002845;23/1/2022;1444;56.4;tortugometro;hembra;32;12.8;22.4;8.7;41.2;WNW;31.4;1007;7;4.6;3.8;30
-40.584782;-65.002842;23/1/2022;1454;55.92;tortugometro;hembra;32;12.8;22.4;8.7;41.2;WNW;31.4;1007;7;4.6;3.8;30
-40.584799;-65.002853;23/1/2022;1504;53.14;tortugometro;hembra;32;12.8;22.4;7.8;36.1;WNW;31.5;1007.1;7;4.2;3.5;"30.0 	"
-40.584794;-65.002855;23/1/2022;1514;37.76;tortugometro;hembra;32;12.8;22.4;7.8;36.1;WNW;31.5;1007.1;7;4.2;3.5;30
-40.584796;-65.002856;23/1/2022;1524;34.06;tortugometro;hembra;32;12.8;22.4;7.8;36.1;WNW;31.5;1007.1;7;4.2;3.5;30
-40.584787;-65.002851;23/1/2022;1534;32.55;tortugometro;hembra;32;12.8;22.4;7.8;36.1;WNW;31.5;1007.1;7;4.2;3.5;30
-40.58479;-65.00285;23/1/2022;1544;32.17;tortugometro;hembra;32;12.8;22.4;7.8;36.1;WNW;31.5;1007.1;7;4.2;3.5;30
-40.584806;-65.002871;23/1/2022;1554;32.65;tortugometro;hembra;32;12.8;22.4;7.8;36.1;WNW;31.5;1007.1;7;4.2;3.5;30
-40.584814;-65.002882;23/1/2022;1604;34.38;tortugometro;hembra;32;12.8;22.4;6.8;31.2;WNW;32.8;1007.3;7;3.8;2.9;30
-40.584807;-65.002882;23/1/2022;1615;35.77;tortugometro;hembra;32;12.8;22.4;6.8;31.2;WNW;32.8;1007.3;7;3.8;2.9;30
-40.584808;-65.002873;23/1/2022;1625;37.43;tortugometro;hembra;32;12.8;22.4;6.8;31.2;WNW;32.8;1007.3;7;3.8;2.9;30
-40.584802;-65.002868;23/1/2022;1635;38.69;tortugometro;hembra;32;12.8;22.4;6.8;31.2;WNW;32.8;1007.3;7;3.8;2.9;30
-40.584806;-65.002863;23/1/2022;1645;42.02;tortugometro;hembra;32;12.8;22.4;6.8;31.2;WNW;32.8;1007.3;7;3.8;2.9;30
-40.584813;-65.002871;23/1/2022;1655;41.55;tortugometro;hembra;32;12.8;22.4;6.8;31.2;WNW;32.8;1007.3;7;3.8;2.9;30
-40.584747;-65.00291;23/1/2022;1705;39.54;tortugometro;hembra;32;12.8;22.4;5.8;26.9;WNW;34.5;1007.5;7;3.3;2.5;"30.0 	"
-40.584753;-65.00331;23/1/2022;1715;44.32;tortugometro;hembra;32;12.8;22.4;5.8;26.9;WNW;34.5;1007.5;7;3.3;2.5;30
-40.584763;-65.003402;23/1/2022;1725;47.08;tortugometro;hembra;32;12.8;22.4;5.8;26.9;WNW;34.5;1007.5;7;3.3;2.5;30
-40.584755;-65.003492;23/1/2022;1736;46.15;tortugometro;hembra;32;12.8;22.4;5.8;26.9;WNW;34.5;1007.5;7;3.3;2.5;30
-40.584807;-65.003988;23/1/2022;1746;46.43;tortugometro;hembra;32;12.8;22.4;5.8;26.9;WNW;34.5;1007.5;7;3.3;2.5;30
-40.584837;-65.004428;23/1/2022;1756;47.51;tortugometro;hembra;32;12.8;22.4;5.8;26.9;WNW;34.5;1007.5;7;3.3;2.5;30
-40.584874;-65.004672;23/1/2022;1806;47.02;tortugometro;hembra;32;12.8;22.4;5.2;25.5;WNW;35.1;1007.8;0;3.1;2.2;30
-40.58493;-65.004887;23/1/2022;1816;45.51;tortugometro;hembra;32;12.8;22.4;5.2;25.5;WNW;35.1;1007.8;0;3.1;2.2;30
-40.58493;-65.004936;23/1/2022;1826;47.02;tortugometro;hembra;32;12.8;22.4;5.2;25.5;WNW;35.1;1007.8;0;3.1;2.2;30
