lat;lon;date;timeGMT;tempIMU;Metodología;sexo;tempmax(C);tempmin(C);tempmed(C);Temprocíomediadiaria(C);Humedadrelativadiaria(%);vientodir;viento(km/h)vel;Presionsobreniveldelmar(Hp);Prec(mm);NubesTotOct;NubbajOct;Vis(km)
-40.584515;-64.998451;2022-01-23;1740;41.2;tortugometro;macho;32;12.8;22.4;5.8;26.9;WNW;34.5;1007.5;7;3.3;2.5;30
-40.584514;-64.998446;2022-01-23;1750;41.81;tortugometro;macho;32;12.8;22.4;5.8;26.9;WNW;34.5;1007.5;7;3.3;2.5;30
-40.584499;-64.998458;2022-01-23;1800;48.73;tortugometro;macho;32;12.8;22.4;5.2;25.5;WNW;35.1;1007.8;0;3.1;2.2;30
-40.584497;-64.998437;2022-01-23;1810;49.26;tortugometro;macho;32;12.8;22.4;5.2;25.5;WNW;35.1;1007.8;0;3.1;2.2;30
-40.584501;-64.998448;2022-01-23;1820;41.6;tortugometro;macho;32;12.8;22.4;5.2;25.5;WNW;35.1;1007.8;0;3.1;2.2;30
-40.584483;-64.998431;2022-01-23;1830;42.26;tortugometro;macho;32;12.8;22.4;5.2;25.5;WNW;35.1;1007.8;0;3.1;2.2;30
-40.58451;-64.998469;2022-01-23;1841;46.63;tortugometro;macho;32;12.8;22.4;5.2;25.5;WNW;35.1;1007.8;0;3.1;2.2;30
-40.584523;-64.998463;2022-01-23;1850;45.4;tortugometro;macho;32;12.8;22.4;5.2;25.5;WNW;35.1;1007.8;0;3.1;2.2;30
-40.58453;-64.998473;2022-01-23;1900;45.46;tortugometro;macho;32;12.8;22.4;4.7;24.5;W;35.9;1008.1;0;2.8;1.9;30
-40.58454;-64.998455;2022-01-23;1911;47.96;tortugometro;macho;32;12.8;22.4;4.7;24.5;W;35.9;1008.1;0;2.8;1.9;30
-40.584529;-64.998466;2022-01-23;1921;47.42;tortugometro;macho;32;12.8;22.4;4.7;24.5;W;35.9;1008.1;0;2.8;1.9;30
-40.584513;-64.998468;2022-01-23;1931;48.54;tortugometro;macho;32;12.8;22.4;4.7;24.5;W;35.9;1008.1;0;2.8;1.9;30
-40.584523;-64.99847;2022-01-23;1941;49.17;tortugometro;macho;32;12.8;22.4;4.7;24.5;W;35.9;1008.1;0;2.8;1.9;30
-40.584494;-64.998492;2022-01-23;1951;47.74;tortugometro;macho;32;12.8;22.4;4.7;24.5;W;35.9;1008.1;0;2.8;1.9;30
-40.584473;-64.998443;2022-01-23;2001;45.62;tortugometro;macho;32;12.8;22.4;4.4;24;W;35.6;1008.3;0;2.5;1.7;30
-40.584446;-64.998419;2022-01-23;2011;45.77;tortugometro;macho;32;12.8;22.4;4.4;24;W;35.6;1008.3;0;2.5;1.7;30
-40.584461;-64.998401;2022-01-23;2021;40.36;tortugometro;macho;32;12.8;22.4;4.4;24;W;35.6;1008.3;0;2.5;1.7;30
-40.584439;-64.998335;2022-01-23;2031;35.83;tortugometro;macho;32;12.8;22.4;4.4;24;W;35.6;1008.3;0;2.5;1.7;30
-40.58439;-64.998305;2022-01-23;2041;38.66;tortugometro;macho;32;12.8;22.4;4.4;24;W;35.6;1008.3;0;2.5;1.7;30
-40.584366;-64.998252;2022-01-23;2051;40.04;tortugometro;macho;32;12.8;22.4;4.4;24;W;35.6;1008.3;0;2.5;1.7;30
-40.584365;-64.998201;2022-01-23;2101;39.11;tortugometro;macho;32;12.8;22.4;4.8;24.5;W;35.8;1008.6;0;2.3;1.5;30
-40.584356;-64.998209;2022-01-23;2111;37.87;tortugometro;macho;32;12.8;22.4;4.8;24.5;W;35.8;1008.6;0;2.3;1.5;30
-40.584351;-64.998203;2022-01-23;2121;36.95;tortugometro;macho;32;12.8;22.4;4.8;24.5;W;35.8;1008.6;0;2.3;1.5;30
-40.584357;-64.998191;2022-01-23;2131;36.08;tortugometro;macho;32;12.8;22.4;4.8;24.5;W;35.8;1008.6;0;2.3;1.5;30
-40.584356;-64.998192;2022-01-23;2141;34.99;tortugometro;macho;32;12.8;22.4;4.8;24.5;W;35.8;1008.6;0;2.3;1.5;30
-40.584359;-64.998189;2022-01-23;2151;34.68;tortugometro;macho;32;12.8;22.4;4.8;24.5;W;35.8;1008.6;0;2.3;1.5;30
-40.584353;-64.998195;2022-01-23;2201;33.91;tortugometro;macho;31.4;12.8;20.3;4.8;24.3;W;35.2;1008.8;0;2.1;1.4;30
-40.58435;-64.998199;2022-01-23;2211;33.63;tortugometro;macho;31.4;12.8;20.3;4.8;24.3;W;35.2;1008.8;0;2.1;1.4;30
-40.586287;-65.001115;2022-01-23;2221;32.99;tortugometro;macho;31.4;12.8;20.3;4.8;24.3;W;35.2;1008.8;0;2.1;1.4;30
-40.584658;-65.00135;2022-01-24;1116;24.71;tortugometro;macho;32;19.6;25.8;4.6;23.7;WNW;33.9;1009.3;*;1.5;1.1;30
-40.584788;-65.002851;2022-01-24;1127;29.77;tortugometro;macho;32;19.6;25.8;4.6;23.7;WNW;33.9;1009.3;*;1.5;1.1;30
-40.584778;-65.002842;2022-01-24;1136;24.57;tortugometro;macho;32;19.6;25.8;4.6;23.7;WNW;33.9;1009.3;*;1.5;1.1;30
-40.58478;-65.002847;2022-01-24;1146;29.35;tortugometro;macho;32;19.6;25.8;4.6;23.7;WNW;33.9;1009.3;*;1.5;1.1;30
-40.584803;-65.002837;2022-01-24;1156;32.3;tortugometro;macho;32;19.6;25.8;4.6;23.7;WNW;33.9;1009.3;*;1.5;1.1;30
-40.584791;-65.002851;2022-01-24;1206;34.77;tortugometro;macho;32;13.6;22.8;5.1;24.9;WNW;32.4;1009.5;0;1.4;1.2;30
-40.584797;-65.002849;2022-01-24;1217;36.19;tortugometro;macho;32;13.6;22.8;5.1;24.9;WNW;32.4;1009.5;0;1.4;1.2;30
-40.584898;-65.002945;2022-01-24;1226;37.97;tortugometro;macho;32;13.6;22.8;5.1;24.9;WNW;32.4;1009.5;0;1.4;1.2;30
-40.584807;-65.002854;2022-01-24;1237;38.96;tortugometro;macho;32;13.6;22.8;5.1;24.9;WNW;32.4;1009.5;0;1.4;1.2;30
-40.584793;-65.002838;2022-01-24;1247;40.78;tortugometro;macho;32;13.6;22.8;5.1;24.9;WNW;32.4;1009.5;0;1.4;1.2;30
-40.584781;-65.002842;2022-01-24;1257;41.27;tortugometro;macho;32;13.6;22.8;5.1;24.9;WNW;32.4;1009.5;0;1.4;1.2;30
-40.584774;-65.002832;2022-01-24;1307;42.7;tortugometro;macho;32;13.6;22.8;5.2;25.3;W;30.6;1009.7;0;1.2;1.2;30
-40.584729;-65.002862;2022-01-24;1317;44.45;tortugometro;macho;32;13.6;22.8;5.2;25.3;W;30.6;1009.7;0;1.2;1.2;30
-40.584653;-65.002866;2022-01-24;1327;41.96;tortugometro;macho;32;13.6;22.8;5.2;25.3;W;30.6;1009.7;0;1.2;1.2;30
-40.584668;-65.002709;2022-01-24;1337;42.29;tortugometro;macho;32;13.6;22.8;5.2;25.3;W;30.6;1009.7;0;1.2;1.2;30
-40.58466;-65.00264;2022-01-24;1347;42.24;tortugometro;macho;32;13.6;22.8;5.2;25.3;W;30.6;1009.7;0;1.2;1.2;30
-40.584657;-65.002664;2022-01-24;1357;35.25;tortugometro;macho;32;13.6;22.8;5.2;25.3;W;30.6;1009.7;0;1.2;1.2;30
-40.584671;-65.002647;2022-01-24;1407;32.14;tortugometro;macho;32;13.6;22.8;5.4;25.9;W;28.5;1009.9;0;1.1;1.2;30
-40.584667;-65.002657;2022-01-24;1417;31.41;tortugometro;macho;32;13.6;22.8;5.4;25.9;W;28.5;1009.9;0;1.1;1.2;30
-40.584661;-65.002646;2022-01-24;1427;31.18;tortugometro;macho;32;13.6;22.8;5.4;25.9;W;28.5;1009.9;0;1.1;1.2;30
-40.584661;-65.002656;2022-01-24;1437;32.25;tortugometro;macho;32;13.6;22.8;5.4;25.9;W;28.5;1009.9;0;1.1;1.2;30
-40.584668;-65.002655;2022-01-24;1447;32.92;tortugometro;macho;32;13.6;22.8;5.4;25.9;W;28.5;1009.9;0;1.1;1.2;30
-40.584666;-65.002648;2022-01-24;1457;34.14;tortugometro;macho;32;13.6;22.8;5.4;25.9;W;28.5;1009.9;0;1.1;1.2;30
-40.58466;-65.002655;2022-01-24;1507;34.12;tortugometro;macho;32;13.6;22.8;5.3;26.1;W;27.1;1010.1;0;0.9;1.2;30
-40.584648;-65.002637;2022-01-24;1517;35.01;tortugometro;macho;32;13.6;22.8;5.3;26.1;W;27.1;1010.1;0;0.9;1.2;30
-40.584669;-65.002657;2022-01-24;1527;35.52;tortugometro;macho;32;13.6;22.8;5.3;26.1;W;27.1;1010.1;0;0.9;1.2;30
-40.584679;-65.002649;2022-01-24;1537;33.66;tortugometro;macho;32;13.6;22.8;5.3;26.1;W;27.1;1010.1;0;0.9;1.2;30
-40.584646;-65.002618;2022-01-24;1547;35.48;tortugometro;macho;32;13.6;22.8;5.3;26.1;W;27.1;1010.1;0;0.9;1.2;30
-40.584658;-65.00264;2022-01-24;1557;36.9;tortugometro;macho;32;13.6;22.8;5.3;26.1;W;27.1;1010.1;0;0.9;1.2;30
-40.584674;-65.002677;2022-01-24;1608;35.87;tortugometro;macho;32;13.6;22.8;5.2;26.6;W;26.4;1010.3;0;0.8;1.4;30
-40.584643;-65.002623;2022-01-24;1617;36.38;tortugometro;macho;32;13.6;22.8;5.2;26.6;W;26.4;1010.3;0;0.8;1.4;30
-40.584655;-65.002647;2022-01-24;1627;38.91;tortugometro;macho;32;13.6;22.8;5.2;26.6;W;26.4;1010.3;0;0.8;1.4;30
-40.58464;-65.002626;2022-01-24;1637;39.12;tortugometro;macho;32;13.6;22.8;5.2;26.6;W;26.4;1010.3;0;0.8;1.4;30
-40.584646;-65.002621;2022-01-24;1648;41.14;tortugometro;macho;32;13.6;22.8;5.2;26.6;W;26.4;1010.3;0;0.8;1.4;30
-40.584642;-65.002615;2022-01-24;1658;41.41;tortugometro;macho;32;13.6;22.8;5.2;26.6;W;26.4;1010.3;0;0.8;1.4;30
-40.584643;-65.002624;2022-01-24;1708;40.17;tortugometro;macho;32;13.6;22.8;5.4;27.6;W;25.5;1010.5;0;0.8;1.4;30
-40.584652;-65.002646;2022-01-24;1718;41.76;tortugometro;macho;32;13.6;22.8;5.4;27.6;W;25.5;1010.5;0;0.8;1.4;30
-40.584664;-65.002638;2022-01-24;1728;39.79;tortugometro;macho;32;13.6;22.8;5.4;27.6;W;25.5;1010.5;0;0.8;1.4;30
-40.584663;-65.002635;2022-01-24;1738;37.12;tortugometro;macho;32;13.6;22.8;5.4;27.6;W;25.5;1010.5;0;0.8;1.4;30
-40.584654;-65.002691;2022-01-24;1748;39.93;tortugometro;macho;32;13.6;22.8;5.4;27.6;W;25.5;1010.5;0;0.8;1.4;30
-40.584583;-65.002548;2022-01-24;1758;49.59;tortugometro;macho;32;13.6;22.8;5.4;27.6;W;25.5;1010.5;0;0.8;1.4;30
-40.5846;-65.002654;2022-01-24;1808;44.18;tortugometro;macho;32;13.6;22.8;5.5;28.3;WSW;24.7;1010.8;0;0.7;1.5;30
-40.584584;-65.002639;2022-01-24;1818;36.49;tortugometro;macho;32;13.6;22.8;5.5;28.3;WSW;24.7;1010.8;0;0.7;1.5;30
-40.584586;-65.002647;2022-01-24;1828;34.17;tortugometro;macho;32;13.6;22.8;5.5;28.3;WSW;24.7;1010.8;0;0.7;1.5;30
-40.584605;-65.002648;2022-01-24;1838;33.45;tortugometro;macho;32;13.6;22.8;5.5;28.3;WSW;24.7;1010.8;0;0.7;1.5;30
-40.584647;-65.002589;2022-01-24;1848;32.75;tortugometro;macho;32;13.6;22.8;5.5;28.3;WSW;24.7;1010.8;0;0.7;1.5;30
-40.584682;-65.002409;2022-01-24;1858;40.85;tortugometro;macho;32;13.6;22.8;5.5;28.3;WSW;24.7;1010.8;0;0.7;1.5;30
-40.584684;-65.002286;2022-01-24;1908;41.78;tortugometro;macho;32;13.6;22.8;5.7;29.2;SW;23.4;1011.1;0;0.6;1.6;30
-40.584728;-65.001976;2022-01-24;1918;43.37;tortugometro;macho;32;13.6;22.8;5.7;29.2;SW;23.4;1011.1;0;0.6;1.6;30
-40.584753;-65.001672;2022-01-24;1928;44.95;tortugometro;macho;32;13.6;22.8;5.7;29.2;SW;23.4;1011.1;0;0.6;1.6;30
-40.584781;-65.001638;2022-01-24;1938;45;tortugometro;macho;32;13.6;22.8;5.7;29.2;SW;23.4;1011.1;0;0.6;1.6;30
-40.584778;-65.001674;2022-01-24;1949;40.11;tortugometro;macho;32;13.6;22.8;5.7;29.2;SW;23.4;1011.1;0;0.6;1.6;30
-40.584765;-65.001614;2022-01-24;1958;36.98;tortugometro;macho;32;13.6;22.8;5.7;29.2;SW;23.4;1011.1;0;0.6;1.6;30
-40.584767;-65.001669;2022-01-24;2008;35.27;tortugometro;macho;32;13.6;22.8;5.9;30.3;SSW;22.2;1011.4;0;0.5;1.5;30
-40.584772;-65.001667;2022-01-24;2018;34.38;tortugometro;macho;32;13.6;22.8;5.9;30.3;SSW;22.2;1011.4;0;0.5;1.5;30
-40.584762;-65.001669;2022-01-24;2028;33.7;tortugometro;macho;32;13.6;22.8;5.9;30.3;SSW;22.2;1011.4;0;0.5;1.5;30
-40.584761;-65.001652;2022-01-24;2038;33.36;tortugometro;macho;32;13.6;22.8;5.9;30.3;SSW;22.2;1011.4;0;0.5;1.5;30
-40.584764;-65.001658;2022-01-24;2048;33.14;tortugometro;macho;32;13.6;22.8;5.9;30.3;SSW;22.2;1011.4;0;0.5;1.5;30
-40.58475;-65.001627;2022-01-24;2059;33;tortugometro;macho;32;13.6;22.8;5.9;30.3;SSW;22.2;1011.4;0;0.5;1.5;30
-40.584737;-65.001684;2022-01-24;2109;32.85;tortugometro;macho;32;13.6;22.8;6.2;31.6;SSE;20.8;1011.6;0;0.3;1.3;30
-40.584756;-65.00165;2022-01-24;2119;32.45;tortugometro;macho;32;13.6;22.8;6.2;31.6;SSE;20.8;1011.6;0;0.3;1.3;30
-40.58475;-65.001655;2022-01-24;2129;32.09;tortugometro;macho;32;13.6;22.8;6.2;31.6;SSE;20.8;1011.6;0;0.3;1.3;30
-40.584745;-65.001676;2022-01-24;2139;31.81;tortugometro;macho;32;13.6;22.8;6.2;31.6;SSE;20.8;1011.6;0;0.3;1.3;30
-40.584743;-65.001675;2022-01-24;2149;31.45;tortugometro;macho;32;13.6;22.8;6.2;31.6;SSE;20.8;1011.6;0;0.3;1.3;30
-40.584743;-65.001667;2022-01-24;2159;31.15;tortugometro;macho;32;13.6;22.8;6.2;31.6;SSE;20.8;1011.6;0;0.3;1.3;30
-40.584742;-65.00165;2022-01-24;2209;30.9;tortugometro;macho;31;13.6;22.3;6.5;33.2;SE;19.8;1011.9;0;0.2;1;30
-40.584818;-65.001651;2022-01-24;2219;30.43;tortugometro;macho;31;13.6;22.3;6.5;33.2;SE;19.8;1011.9;0;0.2;1;30
-40.58474;-65.001639;2022-01-24;2229;29.62;tortugometro;macho;31;13.6;22.3;6.5;33.2;SE;19.8;1011.9;0;0.2;1;30
-40.58475;-65.001653;2022-01-24;2239;29.45;tortugometro;macho;31;13.6;22.3;6.5;33.2;SE;19.8;1011.9;0;0.2;1;30
-40.584718;-65.001654;2022-01-24;2249;29.37;tortugometro;macho;31;13.6;22.3;6.5;33.2;SE;19.8;1011.9;0;0.2;1;30
-40.584741;-65.001655;2022-01-24;2259;29.05;tortugometro;macho;31;13.6;22.3;6.5;33.2;SE;19.8;1011.9;0;0.2;1;30
-40.584746;-65.001648;2022-01-24;2309;28.49;tortugometro;macho;31;13.6;22.3;6.9;34.6;SE;18.1;1012.1;0;0.2;1;30
-40.584678;-65.001604;2022-01-24;2319;28.17;tortugometro;macho;31;13.6;22.3;6.9;34.6;SE;18.1;1012.1;0;0.2;1;30
-40.584734;-65.00165;2022-01-24;2329;28;tortugometro;macho;31;13.6;22.3;6.9;34.6;SE;18.1;1012.1;0;0.2;1;30
-40.58474;-65.001655;2022-01-24;2339;27.31;tortugometro;macho;31;13.6;22.3;6.9;34.6;SE;18.1;1012.1;0;0.2;1;30
-40.584746;-65.001659;2022-01-24;2349;27.03;tortugometro;macho;31;13.6;22.3;6.9;34.6;SE;18.1;1012.1;0;0.2;1;30
-40.58474;-65.001654;2022-01-24;2359;26.75;tortugometro;macho;31;13.6;22.3;6.9;34.6;SE;18.1;1012.1;0;0.2;1;30
-40.584728;-65.001651;2022-01-25;9;26.4;tortugometro;macho;31;13.6;22.3;7.2;35.4;ESE;18.1;1012.2;0;0.2;1;30
-40.584732;-65.001659;2022-01-25;19;26.11;tortugometro;macho;31;13.6;22.3;7.2;35.4;ESE;18.1;1012.2;0;0.2;1;30
-40.584828;-65.001655;2022-01-25;29;25.86;tortugometro;macho;31;13.6;22.3;7.2;35.4;ESE;18.1;1012.2;0;0.2;1;30
-40.584881;-65.001703;2022-01-25;40;25.8;tortugometro;macho;31;13.6;22.3;7.2;35.4;ESE;18.1;1012.2;0;0.2;1;30
-40.584803;-65.001671;2022-01-25;49;25.45;tortugometro;macho;31;13.6;22.3;7.2;35.4;ESE;18.1;1012.2;0;0.2;1;30
-40.584746;-65.001647;2022-01-25;100;25.25;tortugometro;macho;31;13.6;22.1;7.2;35.4;ESE;18.1;1012.2;0;0.2;1;30
-40.584701;-65.001644;2022-01-25;110;25.04;tortugometro;macho;31;13.6;22.1;7.2;35.4;ESE;18.1;1012.2;0;0.2;1;30
