lat;lon;date;timeGMT;tempIMU;Metodología;sexo;tempmax(C);tempmin(C);tempmed(C);Temprocíomediadiaria(C);Humedadrelativadiaria(%);vientodir;viento(km/h)vel;Presionsobreniveldelmar(Hp);Prec(mm);NubesTotOct;NubbajOct;Vis(km)
-40.585198;-64.992545;24/9/2021;1341;33.82;tortugómetro;19.7;5.4;12.6;3.0;39.5;SE;15.3;1020.6;0.0;1.0;0.6;30.0
-40.585156;-64.99252;24/9/2021;1351;36.99;tortugómetro;19.7;5.4;12.6;3.0;39.5;SE;15.3;1020.6;0.0;1.0;0.6;30.0
-40.585131;-64.992539;24/9/2021;1401;44.63;tortugómetro;24.2;5.4;12.6;3.0;38.4;SE;15.4;1020.5;0.0;0.9;0.5;30.0 	
-40.585128;-64.992523;24/9/2021;1411;46.54;tortugómetro;24.2;5.4;12.6;3.0;38.4;SE;15.4;1020.5;0.0;0.9;0.5;30.0
-40.585132;-64.992539;24/9/2021;1421;44.31;tortugómetro;24.2;5.4;12.6;3.0;38.4;SE;15.4;1020.5;0.0;0.9;0.5;30.0
-40.585127;-64.992531;24/9/2021;1431;44.04;tortugómetro;24.2;5.4;12.6;3.0;38.4;SE;15.4;1020.5;0.0;0.9;0.5;30.0
-40.585124;-64.992522;24/9/2021;1441;43.28;tortugómetro;24.2;5.4;12.6;3.0;38.4;SE;15.4;1020.5;0.0;0.9;0.5;30.0
-40.585123;-64.992521;24/9/2021;1451;44.03;tortugómetro;24.2;5.4;12.6;3.0;38.4;SE;15.4;1020.5;0.0;0.9;0.5;30.0
-40.585124;-64.992515;24/9/2021;1501;43.94;tortugómetro;25.4;5.4;12.6;2.9;37.4;E;17.1;1020.3;0.0;0.9;0.5;30.0
-40.585118;-64.992521;24/9/2021;1511;44.43;tortugómetro;25.4;5.4;12.6;2.9;37.4;E;17.1;1020.3;0.0;0.9;0.5;30.0
-40.58507;-64.99253;24/9/2021;1521;38.74;tortugómetro;25.4;5.4;12.6;2.9;37.4;E;17.1;1020.3;0.0;0.9;0.5;30.0
-40.585029;-64.992478;24/9/2021;1530;44.97;tortugómetro;25.4;5.4;12.6;2.9;37.4;E;17.1;1020.3;0.0;0.9;0.5;30.0
-40.58506;-64.992441;24/9/2021;1540;44.09;tortugómetro;25.4;5.4;12.6;2.9;37.4;E;17.1;1020.3;0.0;0.9;0.5;30.0
-40.585094;-64.992321;24/9/2021;1550;41.15;tortugómetro;25.4;5.4;12.6;2.9;37.4;E;17.1;1020.3;0.0;0.9;0.5;30.0
-40.585112;-64.992302;24/9/2021;1600;37.46;tortugómetro;27.4;5.4;12.6;2.8;36.4;NNE;18.4;1020.0;0.0;0.9;0.5;30.0
-40.585113;-64.992312;24/9/2021;1610;36.17;tortugómetro;27.4;5.4;12.6;2.8;36.4;NNE;18.4;1020.0;0.0;0.9;0.5;30.0
-40.585112;-64.992294;24/9/2021;1620;36.48;tortugómetro;27.4;5.4;12.6;2.8;36.4;NNE;18.4;1020.0;0.0;0.9;0.5;30.0
-40.585104;-64.992304;24/9/2021;1630;36.49;tortugómetro;27.4;5.4;12.6;2.8;36.4;NNE;18.4;1020.0;0.0;0.9;0.5;30.0
-40.585116;-64.992299;24/9/2021;1639;36.96;tortugómetro;27.4;5.4;12.6;2.8;36.4;NNE;18.4;1020.0;0.0;0.9;0.5;30.0
-40.585108;-64.992299;24/9/2021;1649;37.11;tortugómetro;27.4;5.4;12.6;2.8;36.4;NNE;18.4;1020.0;0.0;0.9;0.5;30.0
-40.585098;-64.992301;24/9/2021;1659;37.56;tortugómetro;27.4;5.4;12.6;2.8;36.4;NNE;18.4;1020.0;0.0;0.9;0.5;30.0
-40.585106;-64.992292;24/9/2021;1709;37.88;tortugómetro;28.4;5.4;12.6;2.8;35.2;NNE;19.5;1019.6;0.0;0.9;0.5;30.0 	
-40.585106;-64.992279;24/9/2021;1719;38.33;tortugómetro;28.4;5.4;12.6;2.8;35.2;NNE;19.5;1019.6;0.0;0.9;0.5;30.0
-40.585102;-64.992305;24/9/2021;1729;38.87;tortugómetro;28.4;5.4;12.6;2.8;35.2;NNE;19.5;1019.6;0.0;0.9;0.5;30.0
-40.585103;-64.992307;24/9/2021;1739;39.41;tortugómetro;28.4;5.4;12.6;2.8;35.2;NNE;19.5;1019.6;0.0;0.9;0.5;30.0
-40.585105;-64.992299;24/9/2021;1749;39.78;tortugómetro;28.4;5.4;12.6;2.8;35.2;NNE;19.5;1019.6;0.0;0.9;0.5;30.0
-40.585102;-64.992303;24/9/2021;1759;40.06;tortugómetro;28.4;5.4;12.6;2.8;35.2;NNE;19.5;1019.6;0.0;0.9;0.5;30.0
-40.585098;-64.9923;24/9/2021;1808;38.57;tortugómetro;29.6;5.4;12.6;2.5;33.5;N;21.1;1019.2;0.0;0.9;0.5;30.0
-40.585098;-64.992296;24/9/2021;1818;37.96;tortugómetro;29.6;5.4;12.6;2.5;33.5;N;21.1;1019.2;0.0;0.9;0.5;30.0
-40.585094;-64.992298;24/9/2021;1828;37.78;tortugómetro;29.6;5.4;12.6;2.5;33.5;N;21.1;1019.2;0.0;0.9;0.5;30.0
-40.585116;-64.992316;24/9/2021;1838;37.5;tortugómetro;29.6;5.4;12.6;2.5;33.5;N;21.1;1019.2;0.0;0.9;0.5;30.0
-40.5851;-64.992254;24/9/2021;1848;39.01;tortugómetro;29.6;5.4;12.6;2.5;33.5;N;21.1;1019.2;0.0;0.9;0.5;30.0
-40.585038;-64.992245;24/9/2021;1858;41.44;tortugómetro;29.6;5.4;12.6;2.5;33.5;N;21.1;1019.2;0.0;0.9;0.5;30.0
-40.585032;-64.992261;24/9/2021;1908;41.82;tortugómetro;29.6;5.4;12.6;2.3;31.8;N;22.4;1018.8;0.0;0.8;0.6;30.0
-40.584965;-64.992261;24/9/2021;1918;42.04;tortugómetro;29.6;5.4;12.6;2.3;31.8;N;22.4;1018.8;0.0;0.8;0.6;30.0
-40.584817;-64.992322;24/9/2021;1927;41.73;tortugómetro;29.6;5.4;12.6;2.3;31.8;N;22.4;1018.8;0.0;0.8;0.6;30.0
-40.584683;-64.992433;24/9/2021;1937;41.13;tortugómetro;29.6;5.4;12.6;2.3;31.8;N;22.4;1018.8;0.0;0.8;0.6;30.0
-40.584603;-64.992608;24/9/2021;1947;40.57;tortugómetro;29.6;5.4;12.6;2.3;31.8;N;22.4;1018.8;0.0;0.8;0.6;30.0
-40.584589;-64.99261;24/9/2021;1957;37.06;tortugómetro;29.6;5.4;12.6;2.3;31.8;N;22.4;1018.8;0.0;0.8;0.6;30.0
-40.584579;-64.992616;24/9/2021;2007;35.42;tortugómetro;29.6;5.4;12.6;2.0;30.0;N;24.4;1018.3;0.0;0.8;0.8;30.0
