lat;lon;date;timeGMT;tempIMU;metodologia;sexo;tempmax(C);tempmin(C);tempmed(C);TemprocÃ­omediadiaria(C);Humedadrelativadiaria(%);vientodir;viento(km/h)vel;Presionsobreniveldelmar(Hp);Prec(mm);NubesTotOct;NubbajOct;Vis(km)
-40.582987;-64.992945;12/1/2021;1720;39.02;tortugómetros;hembra;27;7.5;15.8;4.8;33.5;SW;22.5;1014.2;0;2.2;2.2;30
-40.582981;-64.992919;12/1/2021;1725;38.35;tortugómetros;hembra;27;7.5;15.8;4.8;33.5;SW;22.5;1014.2;0;2.2;2.2;30
-40.582903;-64.992836;12/1/2021;1730;37.82;tortugómetros;hembra;27;7.5;15.8;4.8;33.5;SW;22.5;1014.2;0;2.2;2.2;30
-40.582974;-64.992948;12/1/2021;1735;37.63;tortugómetros;hembra;27;7.5;15.8;4.8;33.5;SW;22.5;1014.2;0;2.2;2.2;30
-40.582935;-64.992897;12/1/2021;1740;36.89;tortugómetros;hembra;27;7.5;15.8;4.8;33.5;SW;22.5;1014.2;0;2.2;2.2;30
-40.582975;-64.992886;12/1/2021;1745;36.51;tortugómetros;hembra;27;7.5;15.8;4.8;33.5;SW;22.5;1014.2;0;2.2;2.2;30
-40.582877;-64.992784;12/1/2021;1750;36.16;tortugómetros;hembra;27;7.5;15.8;4.8;33.5;SW;22.5;1014.2;0;2.2;2.2;30
-40.58296;-64.9929;12/1/2021;1755;35.97;tortugómetros;hembra;27;7.5;15.8;4.8;33.5;SW;22.5;1014.2;0;2.2;2.2;30
-40.582956;-64.992887;12/1/2021;1801;35.42;tortugómetros;hembra;27.5;7.5;15.8;5.6;34.3;WSW;24.1;1014.3;0;1.9;1.7;30
-40.582972;-64.992868;12/1/2021;1805;35.73;tortugómetros;hembra;27.5;7.5;15.8;5.6;34.3;WSW;24.1;1014.3;0;1.9;1.7;30
-40.583084;-64.993066;12/1/2021;1810;35.57;tortugómetros;hembra;27.5;7.5;15.8;5.6;34.3;WSW;24.1;1014.3;0;1.9;1.7;30
-40.583023;-64.992974;12/1/2021;1815;35.47;tortugómetros;hembra;27.5;7.5;15.8;5.6;34.3;WSW;24.1;1014.3;0;1.9;1.7;30
-40.583035;-64.992991;12/1/2021;1821;35.57;tortugómetros;hembra;27.5;7.5;15.8;5.6;34.3;WSW;24.1;1014.3;0;1.9;1.7;30
-40.582947;-64.992861;12/1/2021;1826;35.85;tortugómetros;hembra;27.5;7.5;15.8;5.6;34.3;WSW;24.1;1014.3;0;1.9;1.7;30
-40.582963;-64.992861;12/1/2021;1831;36.29;tortugómetros;hembra;27.5;7.5;15.8;5.6;34.3;WSW;24.1;1014.3;0;1.9;1.7;30
-40.582941;-64.992839;12/1/2021;1836;39.02;tortugómetros;hembra;27.5;7.5;15.8;5.6;34.3;WSW;24.1;1014.3;0;1.9;1.7;30
-40.582955;-64.992825;12/1/2021;1841;39.45;tortugómetros;hembra;27.5;7.5;15.8;5.6;34.3;WSW;24.1;1014.3;0;1.9;1.7;30
-40.582878;-64.992908;12/1/2021;1846;43.56;tortugómetros;hembra;27.5;7.5;15.8;5.6;34.3;WSW;24.1;1014.3;0;1.9;1.7;30
-40.582889;-64.992853;12/1/2021;1851;48.07;tortugómetros;hembra;27.5;7.5;15.8;5.6;34.3;WSW;24.1;1014.3;0;1.9;1.7;30
-40.582948;-64.99287;12/1/2021;1856;44.57;tortugómetros;hembra;27.5;7.5;15.8;5.6;34.3;WSW;24.1;1014.3;0;1.9;1.7;30
-40.582904;-64.992856;12/1/2021;1901;42.73;tortugómetros;hembra;28.2;7.5;15.8;6.4;34.9;W;25.7;1014.3;0;1.8;1.2;30
-40.582926;-64.992825;12/1/2021;1906;41.62;tortugómetros;hembra;28.2;7.5;15.8;6.4;34.9;W;25.7;1014.3;0;1.8;1.2;30
-40.582914;-64.992903;12/1/2021;1911;40.24;tortugómetros;hembra;28.2;7.5;15.8;6.4;34.9;W;25.7;1014.3;0;1.8;1.2;30
-40.582949;-64.992899;12/1/2021;1916;39.07;tortugómetros;hembra;28.2;7.5;15.8;6.4;34.9;W;25.7;1014.3;0;1.8;1.2;30
-40.582908;-64.992834;12/1/2021;1921;38.34;tortugómetros;hembra;28.2;7.5;15.8;6.4;34.9;W;25.7;1014.3;0;1.8;1.2;30
-40.582809;-64.992553;12/1/2021;1926;37.98;tortugómetros;hembra;28.2;7.5;15.8;6.4;34.9;W;25.7;1014.3;0;1.8;1.2;30
-40.582812;-64.992576;12/1/2021;1931;37.36;tortugómetros;hembra;28.2;7.5;15.8;6.4;34.9;W;25.7;1014.3;0;1.8;1.2;30
-40.582255;-64.990935;12/1/2021;1936;37;tortugómetros;hembra;28.2;7.5;15.8;6.4;34.9;W;25.7;1014.3;0;1.8;1.2;30
-40.582235;-64.991024;12/1/2021;1941;36.58;tortugómetros;hembra;28.2;7.5;15.8;6.4;34.9;W;25.7;1014.3;0;1.8;1.2;30
-40.582193;-64.991077;12/1/2021;1946;36.38;tortugómetros;hembra;28.2;7.5;15.8;6.4;34.9;W;25.7;1014.3;0;1.8;1.2;30
-40.582224;-64.991186;12/1/2021;1951;36.06;tortugómetros;hembra;28.2;7.5;15.8;6.4;34.9;W;25.7;1014.3;0;1.8;1.2;30
-40.582294;-64.991387;12/1/2021;1956;35.82;tortugómetros;hembra;28.2;7.5;15.8;6.4;34.9;W;25.7;1014.3;0;1.8;1.2;30
-40.581602;-64.990036;12/1/2021;2001;35.58;tortugómetros;hembra;28.2;7.5;15.8;6.4;34.5;W;25.4;1014.3;0;1.5;1;30
-40.582948;-64.992915;12/1/2021;2006;35.49;tortugómetros;hembra;28.2;7.5;15.8;6.4;34.5;W;25.4;1014.3;0;1.5;1;30
-40.582926;-64.992916;12/1/2021;2011;35.34;tortugómetros;hembra;28.2;7.5;15.8;6.4;34.5;W;25.4;1014.3;0;1.5;1;30
-40.58292;-64.992935;12/1/2021;2016;35.22;tortugómetros;hembra;28.2;7.5;15.8;6.4;34.5;W;25.4;1014.3;0;1.5;1;30
-40.582928;-64.992863;12/1/2021;2021;35.11;tortugómetros;hembra;28.2;7.5;15.8;6.4;34.5;W;25.4;1014.3;0;1.5;1;30
-40.58292;-64.992854;12/1/2021;2026;35.03;tortugómetros;hembra;28.2;7.5;15.8;6.4;34.5;W;25.4;1014.3;0;1.5;1;30
-40.582922;-64.992856;12/1/2021;2031;34.79;tortugómetros;hembra;28.2;7.5;15.8;6.4;34.5;W;25.4;1014.3;0;1.5;1;30
-40.582942;-64.992889;12/1/2021;2036;34.61;tortugómetros;hembra;28.2;7.5;15.8;6.4;34.5;W;25.4;1014.3;0;1.5;1;30
-40.582958;-64.992884;12/1/2021;2041;35.68;tortugómetros;hembra;28.2;7.5;15.8;6.4;34.5;W;25.4;1014.3;0;1.5;1;30
-40.582904;-64.992756;12/1/2021;2046;40.5;tortugómetros;hembra;28.2;7.5;15.8;6.4;34.5;W;25.4;1014.3;0;1.5;1;30
-40.582936;-64.992745;12/1/2021;2051;40.46;tortugómetros;hembra;28.2;7.5;15.8;6.4;34.5;W;25.4;1014.3;0;1.5;1;30
-40.582911;-64.992614;12/1/2021;2056;43.82;tortugómetros;hembra;28.2;7.5;15.8;6.4;34.5;W;25.4;1014.3;0;1.5;1;30
-40.582906;-64.992523;12/1/2021;2101;43.81;tortugómetros;hembra;28.2;7.5;15.8;6.2;33.7;W;25.8;1014.3;0;1.3;0.8;30
-40.582738;-64.992437;12/1/2021;2107;45.7;tortugómetros;hembra;28.2;7.5;15.8;6.2;33.7;W;25.8;1014.3;0;1.3;0.8;30
-40.582806;-64.992388;12/1/2021;2112;46.02;tortugómetros;hembra;28.2;7.5;15.8;6.2;33.7;W;25.8;1014.3;0;1.3;0.8;30
-40.582809;-64.992392;12/1/2021;2116;44.19;tortugómetros;hembra;28.2;7.5;15.8;6.2;33.7;W;25.8;1014.3;0;1.3;0.8;30
-40.582771;-64.992359;12/1/2021;2122;43.67;tortugómetros;hembra;28.2;7.5;15.8;6.2;33.7;W;25.8;1014.3;0;1.3;0.8;30
-40.582819;-64.992373;12/1/2021;2127;42.86;tortugómetros;hembra;28.2;7.5;15.8;6.2;33.7;W;25.8;1014.3;0;1.3;0.8;30
-40.58279;-64.992282;12/1/2021;2132;42.5;tortugómetros;hembra;28.2;7.5;15.8;6.2;33.7;W;25.8;1014.3;0;1.3;0.8;30
-40.582812;-64.992147;12/1/2021;2137;39.53;tortugómetros;hembra;28.2;7.5;15.8;6.2;33.7;W;25.8;1014.3;0;1.3;0.8;30
-40.582821;-64.992136;12/1/2021;2142;37.67;tortugómetros;hembra;28.2;7.5;15.8;6.2;33.7;W;25.8;1014.3;0;1.3;0.8;30
-40.582844;-64.992102;12/1/2021;2147;36.77;tortugómetros;hembra;28.2;7.5;15.8;6.2;33.7;W;25.8;1014.3;0;1.3;0.8;30
-40.582825;-64.992133;12/1/2021;2152;35.97;tortugómetros;hembra;28.2;7.5;15.8;6.2;33.7;W;25.8;1014.3;0;1.3;0.8;30
-40.582857;-64.992152;12/1/2021;2157;35.27;tortugómetros;hembra;28.2;7.5;15.8;6.2;33.7;W;25.8;1014.3;0;1.3;0.8;30
-40.582774;-64.992169;12/1/2021;2202;34.74;tortugómetros;hembra;28.2;7.5;14;6.3;33.9;WSW;26.2;1014.4;0;1.2;0.6;30
-40.582856;-64.992116;12/1/2021;2207;34.28;tortugómetros;hembra;28.2;7.5;14;6.3;33.9;WSW;26.2;1014.4;0;1.2;0.6;30
-40.582906;-64.992084;12/1/2021;2212;33.89;tortugómetros;hembra;28.2;7.5;14;6.3;33.9;WSW;26.2;1014.4;0;1.2;0.6;30
-40.582535;-64.992212;12/1/2021;2217;33.52;tortugómetros;hembra;28.2;7.5;14;6.3;33.9;WSW;26.2;1014.4;0;1.2;0.6;30
-40.582838;-64.992067;12/1/2021;2222;33.34;tortugómetros;hembra;28.2;7.5;14;6.3;33.9;WSW;26.2;1014.4;0;1.2;0.6;30
-40.582903;-64.992162;12/1/2021;2227;33.81;tortugómetros;hembra;28.2;7.5;14;6.3;33.9;WSW;26.2;1014.4;0;1.2;0.6;30
-40.582918;-64.992139;12/1/2021;2232;34.05;tortugómetros;hembra;28.2;7.5;14;6.3;33.9;WSW;26.2;1014.4;0;1.2;0.6;30
-40.582872;-64.992222;12/1/2021;2237;34.06;tortugómetros;hembra;28.2;7.5;14;6.3;33.9;WSW;26.2;1014.4;0;1.2;0.6;30
-40.582906;-64.992172;13/1/2021;1104;25.26;tortugómetros;hembra;29;18.5;23.8;6.9;36.3;WSW;26.8;1014.5;*;0.8;0;30
-40.582871;-64.992144;13/1/2021;1109;24.14;tortugómetros;hembra;29;18.5;23.8;6.9;36.3;WSW;26.8;1014.5;*;0.8;0;30
-40.582852;-64.992272;13/1/2021;1114;23.71;tortugómetros;hembra;29;18.5;23.8;6.9;36.3;WSW;26.8;1014.5;*;0.8;0;30
-40.582974;-64.992464;13/1/2021;1119;26.2;tortugómetros;hembra;29;18.5;23.8;6.9;36.3;WSW;26.8;1014.5;*;0.8;0;30
-40.582794;-64.992264;13/1/2021;1124;28.49;tortugómetros;hembra;29;18.5;23.8;6.9;36.3;WSW;26.8;1014.5;*;0.8;0;30
-40.582864;-64.992204;13/1/2021;1129;30.46;tortugómetros;hembra;29;18.5;23.8;6.9;36.3;WSW;26.8;1014.5;*;0.8;0;30
-40.582876;-64.992292;13/1/2021;1134;32.03;tortugómetros;hembra;29;18.5;23.8;6.9;36.3;WSW;26.8;1014.5;*;0.8;0;30
-40.582855;-64.992174;13/1/2021;1139;33.48;tortugómetros;hembra;29;18.5;23.8;6.9;36.3;WSW;26.8;1014.5;*;0.8;0;30
-40.582848;-64.992157;13/1/2021;1145;35.07;tortugómetros;hembra;29;18.5;23.8;6.9;36.3;WSW;26.8;1014.5;*;0.8;0;30
-40.582884;-64.992194;13/1/2021;1149;36.4;tortugómetros;hembra;29;18.5;23.8;6.9;36.3;WSW;26.8;1014.5;*;0.8;0;30
-40.582795;-64.992185;13/1/2021;1154;37;tortugómetros;hembra;29;18.5;23.8;6.9;36.3;WSW;26.8;1014.5;*;0.8;0;30
-40.582757;-64.992198;13/1/2021;1159;38;tortugómetros;hembra;29;18.5;23.8;6.9;36.3;WSW;26.8;1014.5;*;0.8;0;30
-40.582853;-64.992158;13/1/2021;1204;39.35;tortugómetros;hembra;29;12.3;20.6;7.4;37;W;27.9;1014.8;0;1.1;0.2;30
-40.582904;-64.992103;13/1/2021;1209;40.52;tortugómetros;hembra;29;12.3;20.6;7.4;37;W;27.9;1014.8;0;1.1;0.2;30
-40.582775;-64.992209;13/1/2021;1215;41.27;tortugómetros;hembra;29;12.3;20.6;7.4;37;W;27.9;1014.8;0;1.1;0.2;30
-40.582796;-64.992177;13/1/2021;1220;42.05;tortugómetros;hembra;29;12.3;20.6;7.4;37;W;27.9;1014.8;0;1.1;0.2;30
-40.582814;-64.992162;13/1/2021;1225;42.57;tortugómetros;hembra;29;12.3;20.6;7.4;37;W;27.9;1014.8;0;1.1;0.2;30
-40.582834;-64.992216;13/1/2021;1230;43.6;tortugómetros;hembra;29;12.3;20.6;7.4;37;W;27.9;1014.8;0;1.1;0.2;30
-40.582803;-64.992209;13/1/2021;1235;44.09;tortugómetros;hembra;29;12.3;20.6;7.4;37;W;27.9;1014.8;0;1.1;0.2;30
-40.582816;-64.992191;13/1/2021;1240;42.85;tortugómetros;hembra;29;12.3;20.6;7.4;37;W;27.9;1014.8;0;1.1;0.2;30
-40.58287;-64.992148;13/1/2021;1245;41.9;tortugómetros;hembra;29;12.3;20.6;7.4;37;W;27.9;1014.8;0;1.1;0.2;30
-40.582804;-64.992174;13/1/2021;1250;41.72;tortugómetros;hembra;29;12.3;20.6;7.4;37;W;27.9;1014.8;0;1.1;0.2;30
-40.582827;-64.992121;13/1/2021;1255;40.51;tortugómetros;hembra;29;12.3;20.6;7.4;37;W;27.9;1014.8;0;1.1;0.2;30
-40.582867;-64.992156;13/1/2021;1300;34.83;tortugómetros;hembra;29;12.3;20.6;8.7;39.3;WNW;28.4;1014.6;0;1.3;0.3;30
-40.582894;-64.992149;13/1/2021;1305;32.73;tortugómetros;hembra;29;12.3;20.6;8.7;39.3;WNW;28.4;1014.6;0;1.3;0.3;30
-40.582816;-64.992205;13/1/2021;1310;31.6;tortugómetros;hembra;29;12.3;20.6;8.7;39.3;WNW;28.4;1014.6;0;1.3;0.3;30
-40.582846;-64.992077;13/1/2021;1315;31.3;tortugómetros;hembra;29;12.3;20.6;8.7;39.3;WNW;28.4;1014.6;0;1.3;0.3;30
-40.5829;-64.992012;13/1/2021;1320;31.04;tortugómetros;hembra;29;12.3;20.6;8.7;39.3;WNW;28.4;1014.6;0;1.3;0.3;30
-40.582909;-64.992088;13/1/2021;1325;30.94;tortugómetros;hembra;29;12.3;20.6;8.7;39.3;WNW;28.4;1014.6;0;1.3;0.3;30
-40.58283;-64.992212;13/1/2021;1330;30.84;tortugómetros;hembra;29;12.3;20.6;8.7;39.3;WNW;28.4;1014.6;0;1.3;0.3;30
-40.582858;-64.992165;13/1/2021;1338;31.9;tortugómetros;hembra;29;12.3;20.6;8.7;39.3;WNW;28.4;1014.6;0;1.3;0.3;30
-40.582822;-64.992207;13/1/2021;1340;32.48;tortugómetros;hembra;29;12.3;20.6;8.7;39.3;WNW;28.4;1014.6;0;1.3;0.3;30
-40.582816;-64.992182;13/1/2021;1346;31.52;tortugómetros;hembra;29;12.3;20.6;8.7;39.3;WNW;28.4;1014.6;0;1.3;0.3;30
-40.582781;-64.992148;13/1/2021;1351;31.18;tortugómetros;hembra;29;12.3;20.6;8.7;39.3;WNW;28.4;1014.6;0;1.3;0.3;30
-40.582871;-64.992204;13/1/2021;1356;31.07;tortugómetros;hembra;29;12.3;20.6;8.7;39.3;WNW;28.4;1014.6;0;1.3;0.3;30
-40.582847;-64.992158;13/1/2021;1401;31.03;tortugómetros;hembra;29;12.3;20.6;9.2;39.9;WNW;27.9;1014.6;0;1.5;0.4;30
-40.582849;-64.992155;13/1/2021;1406;31.04;tortugómetros;hembra;29;12.3;20.6;9.2;39.9;WNW;27.9;1014.6;0;1.5;0.4;30
-40.582828;-64.992149;13/1/2021;1411;31.08;tortugómetros;hembra;29;12.3;20.6;9.2;39.9;WNW;27.9;1014.6;0;1.5;0.4;30
-40.582904;-64.992181;13/1/2021;1416;31.13;tortugómetros;hembra;29;12.3;20.6;9.2;39.9;WNW;27.9;1014.6;0;1.5;0.4;30
-40.582894;-64.992209;13/1/2021;1421;31.21;tortugómetros;hembra;29;12.3;20.6;9.2;39.9;WNW;27.9;1014.6;0;1.5;0.4;30
-40.582809;-64.992191;13/1/2021;1426;31.31;tortugómetros;hembra;29;12.3;20.6;9.2;39.9;WNW;27.9;1014.6;0;1.5;0.4;30
-40.582857;-64.992187;13/1/2021;1431;31.41;tortugómetros;hembra;29;12.3;20.6;9.2;39.9;WNW;27.9;1014.6;0;1.5;0.4;30
-40.582853;-64.992186;13/1/2021;1436;31.49;tortugómetros;hembra;29;12.3;20.6;9.2;39.9;WNW;27.9;1014.6;0;1.5;0.4;30
-40.58293;-64.992129;13/1/2021;1441;31.6;tortugómetros;hembra;29;12.3;20.6;9.2;39.9;WNW;27.9;1014.6;0;1.5;0.4;30
-40.582858;-64.992173;13/1/2021;1446;31.69;tortugómetros;hembra;29;12.3;20.6;9.2;39.9;WNW;27.9;1014.6;0;1.5;0.4;30
-40.582912;-64.992176;13/1/2021;1451;31.79;tortugómetros;hembra;29;12.3;20.6;9.2;39.9;WNW;27.9;1014.6;0;1.5;0.4;30
-40.582876;-64.992126;13/1/2021;1456;31.92;tortugómetros;hembra;29;12.3;20.6;9.2;39.9;WNW;27.9;1014.6;0;1.5;0.4;30
-40.582878;-64.992206;13/1/2021;1501;32.02;tortugómetros;hembra;29;12.3;20.6;9.3;39.7;W;27.2;1014.5;0;1.5;0.5;30
-40.582808;-64.992091;13/1/2021;1506;32.13;tortugómetros;hembra;29;12.3;20.6;9.3;39.7;W;27.2;1014.5;0;1.5;0.5;30
-40.582816;-64.99216;13/1/2021;1512;32.21;tortugómetros;hembra;29;12.3;20.6;9.3;39.7;W;27.2;1014.5;0;1.5;0.5;30
-40.58287;-64.992148;13/1/2021;1517;32.34;tortugómetros;hembra;29;12.3;20.6;9.3;39.7;W;27.2;1014.5;0;1.5;0.5;30
-40.582929;-64.992167;13/1/2021;1522;32.56;tortugómetros;hembra;29;12.3;20.6;9.3;39.7;W;27.2;1014.5;0;1.5;0.5;30
-40.58287;-64.992177;13/1/2021;1527;32.7;tortugómetros;hembra;29;12.3;20.6;9.3;39.7;W;27.2;1014.5;0;1.5;0.5;30
-40.582858;-64.992169;13/1/2021;1532;32.88;tortugómetros;hembra;29;12.3;20.6;9.3;39.7;W;27.2;1014.5;0;1.5;0.5;30
-40.582861;-64.992187;13/1/2021;1537;33.2;tortugómetros;hembra;29;12.3;20.6;9.3;39.7;W;27.2;1014.5;0;1.5;0.5;30
-40.582859;-64.992182;13/1/2021;1542;33.38;tortugómetros;hembra;29;12.3;20.6;9.3;39.7;W;27.2;1014.5;0;1.5;0.5;30
-40.58285;-64.992176;13/1/2021;1547;33.46;tortugómetros;hembra;29;12.3;20.6;9.3;39.7;W;27.2;1014.5;0;1.5;0.5;30
-40.582853;-64.992172;13/1/2021;1552;33.5;tortugómetros;hembra;29;12.3;20.6;9.3;39.7;W;27.2;1014.5;0;1.5;0.5;30
-40.582836;-64.992168;13/1/2021;1557;33.61;tortugómetros;hembra;29;12.3;20.6;9.3;39.7;W;27.2;1014.5;0;1.5;0.5;30
-40.58286;-64.992169;13/1/2021;1603;33.66;tortugómetros;hembra;29;12.3;20.6;9.6;39.9;SSE;25.5;1014.5;0;1.5;0.6;30
-40.582868;-64.992168;13/1/2021;1607;33.84;tortugómetros;hembra;29;12.3;20.6;9.6;39.9;SSE;25.5;1014.5;0;1.5;0.6;30
-40.582924;-64.9922;13/1/2021;1612;33.84;tortugómetros;hembra;29;12.3;20.6;9.6;39.9;SSE;25.5;1014.5;0;1.5;0.6;30
-40.582882;-64.992164;13/1/2021;1618;33.93;tortugómetros;hembra;29;12.3;20.6;9.6;39.9;SSE;25.5;1014.5;0;1.5;0.6;30
-40.582888;-64.992188;13/1/2021;1623;34.2;tortugómetros;hembra;29;12.3;20.6;9.6;39.9;SSE;25.5;1014.5;0;1.5;0.6;30
-40.582881;-64.992171;13/1/2021;1628;34.38;tortugómetros;hembra;29;12.3;20.6;9.6;39.9;SSE;25.5;1014.5;0;1.5;0.6;30
-40.582871;-64.992183;13/1/2021;1633;34.44;tortugómetros;hembra;29;12.3;20.6;9.6;39.9;SSE;25.5;1014.5;0;1.5;0.6;30
-40.582867;-64.992203;13/1/2021;1643;34.37;tortugómetros;hembra;29;12.3;20.6;9.6;39.9;SSE;25.5;1014.5;0;1.5;0.6;30
-40.582877;-64.992199;13/1/2021;1648;34.51;tortugómetros;hembra;29;12.3;20.6;9.6;39.9;SSE;25.5;1014.5;0;1.5;0.6;30
-40.582781;-64.992053;13/1/2021;1653;34.57;tortugómetros;hembra;29;12.3;20.6;9.6;39.9;SSE;25.5;1014.5;0;1.5;0.6;30
-40.582747;-64.991956;13/1/2021;1658;34.67;tortugómetros;hembra;29;12.3;20.6;9.6;39.9;SSE;25.5;1014.5;0;1.5;0.6;30
-40.582866;-64.99214;13/1/2021;1703;34.94;tortugómetros;hembra;29;12.3;20.6;10.1;41.4;ESE;24.2;1014.6;0;1.4;0.8;30
-40.582828;-64.992114;13/1/2021;1708;34.19;tortugómetros;hembra;29;12.3;20.6;10.1;41.4;ESE;24.2;1014.6;0;1.4;0.8;30
-40.582777;-64.992076;13/1/2021;1713;33.66;tortugómetros;hembra;29;12.3;20.6;10.1;41.4;ESE;24.2;1014.6;0;1.4;0.8;30
-40.58283;-64.9921;13/1/2021;1718;33.42;tortugómetros;hembra;29;12.3;20.6;10.1;41.4;ESE;24.2;1014.6;0;1.4;0.8;30
-40.582831;-64.992089;13/1/2021;1723;33.99;tortugómetros;hembra;29;12.3;20.6;10.1;41.4;ESE;24.2;1014.6;0;1.4;0.8;30
-40.582696;-64.991974;13/1/2021;1728;33.57;tortugómetros;hembra;29;12.3;20.6;10.1;41.4;ESE;24.2;1014.6;0;1.4;0.8;30
-40.582745;-64.991896;13/1/2021;1733;33.39;tortugómetros;hembra;29;12.3;20.6;10.1;41.4;ESE;24.2;1014.6;0;1.4;0.8;30
-40.582855;-64.992088;13/1/2021;1738;33.31;tortugómetros;hembra;29;12.3;20.6;10.1;41.4;ESE;24.2;1014.6;0;1.4;0.8;30
-40.582794;-64.992114;13/1/2021;1743;33.36;tortugómetros;hembra;29;12.3;20.6;10.1;41.4;ESE;24.2;1014.6;0;1.4;0.8;30
-40.58276;-64.992021;13/1/2021;1748;33.38;tortugómetros;hembra;29;12.3;20.6;10.1;41.4;ESE;24.2;1014.6;0;1.4;0.8;30
-40.582916;-64.992175;13/1/2021;1753;33.42;tortugómetros;hembra;29;12.3;20.6;10.1;41.4;ESE;24.2;1014.6;0;1.4;0.8;30
-40.582882;-64.992195;13/1/2021;1759;33.46;tortugómetros;hembra;29;12.3;20.6;10.1;41.4;ESE;24.2;1014.6;0;1.4;0.8;30
-40.58286;-64.992183;13/1/2021;1804;33.5;tortugómetros;hembra;29;12.3;20.6;10.7;43;SE;22.4;1014.7;0;1.5;1.1;30
-40.582854;-64.99217;13/1/2021;1809;33.58;tortugómetros;hembra;29;12.3;20.6;10.7;43;SE;22.4;1014.7;0;1.5;1.1;30
-40.582989;-64.992146;13/1/2021;1814;33.89;tortugómetros;hembra;29;12.3;20.6;10.7;43;SE;22.4;1014.7;0;1.5;1.1;30
-40.582879;-64.992134;13/1/2021;1819;33.81;tortugómetros;hembra;29;12.3;20.6;10.7;43;SE;22.4;1014.7;0;1.5;1.1;30
-40.582871;-64.992183;13/1/2021;1824;33.84;tortugómetros;hembra;29;12.3;20.6;10.7;43;SE;22.4;1014.7;0;1.5;1.1;30
-40.582901;-64.992198;13/1/2021;1829;33.89;tortugómetros;hembra;29;12.3;20.6;10.7;43;SE;22.4;1014.7;0;1.5;1.1;30
-40.582822;-64.992139;13/1/2021;1834;33.96;tortugómetros;hembra;29;12.3;20.6;10.7;43;SE;22.4;1014.7;0;1.5;1.1;30
-40.582881;-64.992192;13/1/2021;1839;33.99;tortugómetros;hembra;29;12.3;20.6;10.7;43;SE;22.4;1014.7;0;1.5;1.1;30
-40.582854;-64.992118;13/1/2021;1844;34.06;tortugómetros;hembra;29;12.3;20.6;10.7;43;SE;22.4;1014.7;0;1.5;1.1;30
-40.582858;-64.992161;13/1/2021;1849;34.1;tortugómetros;hembra;29;12.3;20.6;10.7;43;SE;22.4;1014.7;0;1.5;1.1;30
-40.582911;-64.992203;13/1/2021;1854;34.13;tortugómetros;hembra;29;12.3;20.6;10.7;43;SE;22.4;1014.7;0;1.5;1.1;30
-40.582832;-64.992235;13/1/2021;1859;34.18;tortugómetros;hembra;29;12.3;20.6;10.7;43;SE;22.4;1014.7;0;1.5;1.1;30
-40.582833;-64.992214;13/1/2021;1904;34.23;tortugómetros;hembra;29;12.3;20.6;11.2;44.9;SE;21.1;1014.9;0;1.5;1.4;30
-40.582859;-64.992202;13/1/2021;1909;34.27;tortugómetros;hembra;29;12.3;20.6;11.2;44.9;SE;21.1;1014.9;0;1.5;1.4;30
-40.582916;-64.992194;13/1/2021;1914;34.32;tortugómetros;hembra;29;12.3;20.6;11.2;44.9;SE;21.1;1014.9;0;1.5;1.4;30
-40.582894;-64.99219;13/1/2021;1919;34.35;tortugómetros;hembra;29;12.3;20.6;11.2;44.9;SE;21.1;1014.9;0;1.5;1.4;30
-40.582891;-64.992122;13/1/2021;1924;34.39;tortugómetros;hembra;29;12.3;20.6;11.2;44.9;SE;21.1;1014.9;0;1.5;1.4;30
-40.582873;-64.992188;13/1/2021;1930;34.44;tortugómetros;hembra;29;12.3;20.6;11.2;44.9;SE;21.1;1014.9;0;1.5;1.4;30
-40.582869;-64.992171;13/1/2021;1935;34.6;tortugómetros;hembra;29;12.3;20.6;11.2;44.9;SE;21.1;1014.9;0;1.5;1.4;30
-40.582862;-64.992183;13/1/2021;1940;34.62;tortugómetros;hembra;29;12.3;20.6;11.2;44.9;SE;21.1;1014.9;0;1.5;1.4;30
-40.582881;-64.9922;13/1/2021;1945;34.56;tortugómetros;hembra;29;12.3;20.6;11.2;44.9;SE;21.1;1014.9;0;1.5;1.4;30
-40.582869;-64.992189;13/1/2021;1950;34.57;tortugómetros;hembra;29;12.3;20.6;11.2;44.9;SE;21.1;1014.9;0;1.5;1.4;30
-40.582877;-64.992201;13/1/2021;1955;34.54;tortugómetros;hembra;29;12.3;20.6;11.2;44.9;SE;21.1;1014.9;0;1.5;1.4;30
-40.582881;-64.992212;13/1/2021;2000;34.75;tortugómetros;hembra;29;12.3;20.6;11.4;45.7;SE;20.8;1015.2;0;1.8;1.4;30
-40.582886;-64.992222;13/1/2021;2005;34.85;tortugómetros;hembra;29;12.3;20.6;11.4;45.7;SE;20.8;1015.2;0;1.8;1.4;30
-40.582905;-64.992262;13/1/2021;2010;35.34;tortugómetros;hembra;29;12.3;20.6;11.4;45.7;SE;20.8;1015.2;0;1.8;1.4;30
-40.582876;-64.992211;13/1/2021;2015;35.53;tortugómetros;hembra;29;12.3;20.6;11.4;45.7;SE;20.8;1015.2;0;1.8;1.4;30
-40.582969;-64.992345;13/1/2021;2020;35.7;tortugómetros;hembra;29;12.3;20.6;11.4;45.7;SE;20.8;1015.2;0;1.8;1.4;30
-40.582898;-64.99225;13/1/2021;2025;35.73;tortugómetros;hembra;29;12.3;20.6;11.4;45.7;SE;20.8;1015.2;0;1.8;1.4;30
