lat;lon;date;timeGMT;tempIMU;metodologia;sexo;tempmax(C);tempmin(C);tempmed(C);Temprocíomediadiaria(C);Humedadrelativadiaria(%);vientodir;viento(km/h)vel;Presionsobreniveldelmar(Hp);Prec(mm);NubesTotOct;NubbajOct;Vis(km)
-40.584912;-64.998214;30/11/2020;1951;42.06;tortugómetro;macho;32;7;13.7;-3.8;18.2;NNW;29.8;1020;0;0;*;30
-40.58493;-64.99815;30/11/2020;1951;*;yagui;macho;32;7;13.7;-3.8;18.2;NNW;29.8;1020;0;0;*;30
-40.584908;-64.998238;30/11/2020;2001;39.13;tortugómetro;macho;32.5;7;13.7;-4.7;16.3;NNW;30.4;1020.1;0;0.1;*;30
-40.584864;-64.998189;30/11/2020;2011;40.51;tortugómetro;macho;32.5;7;13.7;-4.7;16.3;NNW;30.4;1020.1;0;0.1;*;30
-40.584709;-64.998042;30/11/2020;2020;41.15;tortugómetro;macho;32.5;7;13.7;-4.7;16.3;NNW;30.4;1020.1;0;0.1;*;30
-40.584982;-64.998327;30/11/2020;2030;42.81;tortugómetro;macho;32.5;7;13.7;-4.7;16.3;NNW;30.4;1020.1;0;0.1;*;30
-40.585216;-64.9986;30/11/2020;2040;40.85;tortugómetro;macho;32.5;7;13.7;-4.7;16.3;NNW;30.4;1020.1;0;0.1;*;30
-40.584978;-64.998283;30/11/2020;2050;41.41;tortugómetro;macho;32.5;7;13.7;-4.7;16.3;NNW;30.4;1020.1;0;0.1;*;30
-40.584505;-64.997718;30/11/2020;2100;45.48;tortugómetro;macho;32.7;7;13.7;-5.4;14.9;NW;31.4;1020.2;0;0.2;0;30
-40.584528;-64.997704;30/11/2020;2110;42.39;tortugómetro;macho;32.7;7;13.7;-5.4;14.9;NW;31.4;1020.2;0;0.2;0;30
-40.584562;-64.997738;30/11/2020;2120;42.54;tortugómetro;macho;32.7;7;13.7;-5.4;14.9;NW;31.4;1020.2;0;0.2;0;30
-40.584616;-64.997816;30/11/2020;2130;38.06;tortugómetro;macho;32.7;7;13.7;-5.4;14.9;NW;31.4;1020.2;0;0.2;0;30
-40.584622;-64.99778;30/11/2020;2140;37.06;tortugómetro;macho;32.7;7;13.7;-5.4;14.9;NW;31.4;1020.2;0;0.2;0;30
-40.584921;-64.998197;30/11/2020;2150;36.04;tortugómetro;macho;32.7;7;13.7;-5.4;14.9;NW;31.4;1020.2;0;0.2;0;30
-40.584896;-64.998118;30/11/2020;2200;36.04;tortugómetro;macho;32.7;7;13.7;-6.3;13.4;NW;32.6;1020.4;0;0.2;0;30
-40.584856;-64.9983;30/11/2020;2210;37.59;tortugómetro;macho;32.7;7;13.7;-6.3;13.4;NW;32.6;1020.4;0;0.2;0;30
-40.584931;-64.998098;30/11/2020;2219;37.46;tortugómetro;macho;32.7;7;13.7;-6.3;13.4;NW;32.6;1020.4;0;0.2;0;30
-40.58491;-64.998081;30/11/2020;2229;37.29;tortugómetro;macho;32.7;7;13.7;-6.3;13.4;NW;32.6;1020.4;0;0.2;0;30
-40.584909;-64.998111;30/11/2020;2239;36.63;tortugómetro;macho;32.7;7;13.7;-6.3;13.4;NW;32.6;1020.4;0;0.2;0;30
-40.58488;-64.99808;30/11/2020;2245;*;yagui;macho;32.7;7;13.7;-6.3;13.4;NW;32.6;1020.4;0;0.2;0;30
-40.58438;-64.99686;1/12/2020;2100;*;yagui;macho;36.5;18.5;26.2;-15.3;5.6;WNW;28.1;1008.8;0;0.8;0.5;30
-40.58456;-64.99709;1/12/2020;2317;*;yagui;macho;36.5;18.5;23.2;-15.9;5.5;WNW;27.8;1008.8;0;0.8;0.8;30
-40.58487;-64.99773;2/12/2020;2240;*;yagui;macho;35.3;14.8;17.4;2.9;31.7;SE;22.2;1011.4;0;1;1.1;30
-40.58479;-64.99756;3/12/2020;1200;*;yagui;macho;23.4;12.8;18.1;4.8;36.2;SE;23;1011.6;0;0.8;1;30.0 !Ojo, el horario decÃ­a 900
-40.58474;-64.99635;3/12/2020;1624;*;yagui;macho;23.4;12.8;18.1;3.7;34.7;SE;25.5;1012.3;0;0.9;0.9;30
-40.58539;-64.99622;3/12/2020;2128;*;yagui;macho;23.4;12.8;18.1;2.6;34.5;SE;25.4;1014.6;0;0.5;0.8;30
