lat;lon;date;timeGMT;tempIMU;metodologia;sexo;tempmax(C);tempmin(C);tempmed(C);Temprocíomediadiaria(C);Humedadrelativadiaria(%);vientodir;viento(km/h)vel;Presionsobreniveldelmar(Hp);Prec(mm);NubesTotOct;NubbajOct;Vis(km)
-40.58413;-64.99888;1/12/2020;2209;*;yagui;macho;36.5;18.5;23.2;-15.8;5.4;WNW;27.7;1008.8;0;0.8;0.6;30
-40.58413;-64.9989;1/12/2020;2315;*;yagui;macho;36.5;18.5;23.2;-15.9;5.5;WNW;27.8;1008.8;0;0.8;0.8;30
-40.5841;-64.9989;2/12/2020;1046;*;yagui;macho;37.3;18.2;27.8;-15.8;6.1;WNW;28.8;1005.8;*;0.6;0.8;30
-40.58412;-64.99887;2/12/2020;1201;*;yagui;macho;37.3;14.8;26;-15.6;7.3;W;29.2;1009.2;0;0.8;0.9;30
-40.58409;-64.99876;2/12/2020;1218;*;yagui;macho;37.3;14.8;26;-15.6;7.3;W;29.2;1009.2;0;0.8;0.9;30
-40.58361;-64.9983;2/12/2020;1305;*;yagui;macho;37.3;14.8;26;-14.9;9.1;W;29.7;1010.9;0;0.8;0.9;30
-40.58337;-64.99798;2/12/2020;1314;*;yagui;macho;37.3;14.8;26;-14.9;9.1;W;29.7;1010.9;0;0.8;0.9;30
-40.58169;-64.99635;2/12/2020;1406;*;yagui;macho;37.3;14.8;26;-13.7;11.5;W;29.2;1011.7;0;0.8;1;30
-40.58128;-64.99633;2/12/2020;1427;*;yagui;macho;37.3;14.8;26;-13.7;11.5;W;29.2;1011.7;0;0.8;1;30
-40.58094;-64.9963;2/12/2020;1559;*;yagui;macho;37.3;14.8;26;-12.1;13.9;WSW;28.2;1012.1;0;0.8;1.1;30
-40.58036;-64.9966;2/12/2020;1722;*;yagui;macho;37.3;14.8;26;-7.8;19;SW;26.2;1012.4;0;0.9;1.1;30
-40.58048;-64.99647;2/12/2020;1839;*;yagui;macho;37.3;14.8;26;-5.7;21.3;SSW;25.1;1012.3;0;1;1.1;30
-40.58053;-64.99677;2/12/2020;2101;*;yagui;macho;37.3;14.8;26;0.7;28.6;SSE;22.7;1011.6;0;1;1.1;30
-40.58038;-64.99659;2/12/2020;2330;*;yagui;macho;27.1;14.8;17.4;4.3;34.9;SE;22.2;1011.2;0;0.9;1.1;30
-40.58036;-64.99656;2/12/2020;2330;*;yagui;macho;27.1;14.8;17.4;4.3;34.9;SE;22.2;1011.2;0;0.9;1.1;30.0 !Repetido el horario con fila anterior
-40.58031;-64.99654;3/12/2020;1047;*;yagui;macho;23.4;18.4;20.9;5.1;36.7;SE;22.2;1011.6;*;0.8;1.1;30
-40.58031;-64.99661;3/12/2020;1235;*;yagui;macho;23.4;12.8;18.1;4.8;36.2;SE;23;1011.6;0;0.8;1;30
-40.57992;-64.99639;3/12/2020;1416;*;yagui;macho;23.4;12.8;18.1;3.9;34.8;SE;24.5;1011.9;0;0.9;1;30
-40.57993;-64.9964;3/12/2020;1548;*;yagui;macho;23.4;12.8;18.1;3.7;34.5;SE;24.9;1012.1;0;0.9;1;30
-40.57936;-64.99757;3/12/2020;1918;*;yagui;macho;23.4;12.8;18.1;3;34.3;SE;26.1;1013.4;0;0.7;0.9;30
-40.57892;-64.99808;3/12/2020;2240;*;yagui;macho;21.4;12.8;16.3;2;33.7;SE;26.2;1015.4;0;0.5;0.8;30
