lat;lon;date;timeGMT;tempIMU;Metodología;sexo;tempmax(C);tempmin(C);tempmed(C);Temprocíomediadiaria(C);Humedadrelativadiaria(%);vientodir;viento(km/h)vel;Presionsobreniveldelmar(Hp);Prec(mm);NubesTotOct;NubbajOct;Vis(km)
-40.586163;-65.002007;21/11/2021;1321;37.11;tortugómetro;hembra;34;9.5;21.8;3;20.9;SE;16.3;1008.7;0;4.3;0.7;30
-40.58616;-65.001995;21/11/2021;1331;34.91;tortugómetro;hembra;34;9.5;21.8;3;20.9;SE;16.3;1008.7;0;4.3;0.7;30
-40.58616;-65.002004;21/11/2021;1341;35.47;tortugómetro;hembra;34;9.5;21.8;3;20.9;SE;16.3;1008.7;0;4.3;0.7;30
-40.586166;-65.002008;21/11/2021;1351;36.44;tortugómetro;hembra;34;9.5;21.8;3;20.9;SE;16.3;1008.7;0;4.3;0.7;30
-40.586175;-65.001997;21/11/2021;1401;37.22;tortugómetro;hembra;34;9.5;21.8;3.3;21.3;SE;16.1;1008.5;0;4.3;0.8;30
-40.58618;-65.001845;21/11/2021;1411;37.34;tortugómetro;hembra;34;9.5;21.8;3.3;21.3;SE;16.1;1008.5;0;4.3;0.8;30
-40.586186;-65.002066;21/11/2021;1421;41.85;tortugómetro;hembra;34;9.5;21.8;3.3;21.3;SE;16.1;1008.5;0;4.3;0.8;30
-40.586156;-65.002007;21/11/2021;1431;38.08;tortugómetro;hembra;34;9.5;21.8;3.3;21.3;SE;16.1;1008.5;0;4.3;0.8;30
-40.586171;-65.001985;21/11/2021;1441;37.84;tortugómetro;hembra;34;9.5;21.8;3.3;21.3;SE;16.1;1008.5;0;4.3;0.8;30
-40.586168;-65.001995;21/11/2021;1452;37.89;tortugómetro;hembra;34;9.5;21.8;3.3;21.3;SE;16.1;1008.5;0;4.3;0.8;30
-40.586183;-65.001973;21/11/2021;1502;38.53;tortugómetro;hembra;34;9.5;21.8;3.5;21.5;SE;16;1008.2;0;4.5;0.8;30
-40.586181;-65.002009;21/11/2021;1512;38.85;tortugómetro;hembra;34;9.5;21.8;3.5;21.5;SE;16;1008.2;0;4.5;0.8;30
-40.586171;-65.002016;21/11/2021;1522;39.67;tortugómetro;hembra;34;9.5;21.8;3.5;21.5;SE;16;1008.2;0;4.5;0.8;30
-40.586153;-65.00203;21/11/2021;1532;38.48;tortugómetro;hembra;34;9.5;21.8;3.5;21.5;SE;16;1008.2;0;4.5;0.8;30
-40.586184;-65.00201;21/11/2021;1542;38.67;tortugómetro;hembra;34;9.5;21.8;3.5;21.5;SE;16;1008.2;0;4.5;0.8;30
-40.586177;-65.002012;21/11/2021;1552;39.81;tortugómetro;hembra;34;9.5;21.8;3.5;21.5;SE;16;1008.2;0;4.5;0.8;30
-40.586194;-65.002009;21/11/2021;1602;39.98;tortugómetro;hembra;34;9.5;21.8;3.7;21.7;SE;15.4;1007.9;0;4.5;0.9;30
-40.586194;-65.002016;21/11/2021;1612;39.27;tortugómetro;hembra;34;9.5;21.8;3.7;21.7;SE;15.4;1007.9;0;4.5;0.9;30
-40.586202;-65.001982;21/11/2021;1622;38.1;tortugómetro;hembra;34;9.5;21.8;3.7;21.7;SE;15.4;1007.9;0;4.5;0.9;30
-40.58618;-65.002;21/11/2021;1632;38.87;tortugómetro;hembra;34;9.5;21.8;3.7;21.7;SE;15.4;1007.9;0;4.5;0.9;30
-40.586208;-65.002037;21/11/2021;1642;37.19;tortugómetro;hembra;34;9.5;21.8;3.7;21.7;SE;15.4;1007.9;0;4.5;0.9;30
-40.586038;-65.002002;21/11/2021;1652;37.63;tortugómetro;hembra;34;9.5;21.8;3.7;21.7;SE;15.4;1007.9;0;4.5;0.9;30
-40.586143;-65.002019;21/11/2021;1702;36.86;tortugómetro;hembra;34;9.5;21.8;4;21.9;SE;15.1;1007.5;0;4.7;1.1;30
-40.586177;-65.002002;21/11/2021;1712;36.88;tortugómetro;hembra;34;9.5;21.8;4;21.9;SE;15.1;1007.5;0;4.7;1.1;30
-40.586179;-65.002015;21/11/2021;1723;38.53;tortugómetro;hembra;34;9.5;21.8;4;21.9;SE;15.1;1007.5;0;4.7;1.1;30
-40.586186;-65.002004;21/11/2021;1732;36.79;tortugómetro;hembra;34;9.5;21.8;4;21.9;SE;15.1;1007.5;0;4.7;1.1;30
-40.586182;-65.001951;21/11/2021;1743;36.78;tortugómetro;hembra;34;9.5;21.8;4;21.9;SE;15.1;1007.5;0;4.7;1.1;30
-40.586182;-65.001964;21/11/2021;1752;36.57;tortugómetro;hembra;34;9.5;21.8;4;21.9;SE;15.1;1007.5;0;4.7;1.1;30
-40.586169;-65.002009;21/11/2021;1802;35.35;tortugómetro;hembra;34;9.5;21.8;4.6;22.9;SE;15.1;1007.2;0;4.8;1.2;30
-40.586191;-65.002004;21/11/2021;1813;35.52;tortugómetro;hembra;34;9.5;21.8;4.6;22.9;SE;15.1;1007.2;0;4.8;1.2;30
-40.586129;-65.00204;21/11/2021;1823;36.28;tortugómetro;hembra;34;9.5;21.8;4.6;22.9;SE;15.1;1007.2;0;4.8;1.2;30
-40.586141;-65.001804;21/11/2021;1833;40.51;tortugómetro;hembra;34;9.5;21.8;4.6;22.9;SE;15.1;1007.2;0;4.8;1.2;30
-40.586182;-65.001747;21/11/2021;1843;49.29;tortugómetro;hembra;34;9.5;21.8;4.6;22.9;SE;15.1;1007.2;0;4.8;1.2;30
-40.58611;-65.001577;21/11/2021;1853;47.89;tortugómetro;hembra;34;9.5;21.8;4.6;22.9;SE;15.1;1007.2;0;4.8;1.2;30
-40.586165;-65.001532;21/11/2021;1903;46.96;tortugómetro;hembra;34;9.5;21.8;5;24.2;SE;15.1;1006.8;0;4.8;1.3;30
-40.586152;-65.001516;21/11/2021;1913;51.51;tortugómetro;hembra;34;9.5;21.8;5;24.2;SE;15.1;1006.8;0;4.8;1.3;30
-40.58615;-65.001507;21/11/2021;1923;44.33;tortugómetro;hembra;34;9.5;21.8;5;24.2;SE;15.1;1006.8;0;4.8;1.3;30
-40.586142;-65.001514;21/11/2021;1933;40.61;tortugómetro;hembra;34;9.5;21.8;5;24.2;SE;15.1;1006.8;0;4.8;1.3;30
-40.58615;-65.001503;21/11/2021;1943;39.06;tortugómetro;hembra;34;9.5;21.8;5;24.2;SE;15.1;1006.8;0;4.8;1.3;30
-40.586152;-65.001494;21/11/2021;1953;37.97;tortugómetro;hembra;34;9.5;21.8;5;24.2;SE;15.1;1006.8;0;4.8;1.3;30
-40.586156;-65.001619;21/11/2021;2003;37.01;tortugómetro;hembra;34;9.5;21.8;5.6;25.6;SE;15;1006.8;0;4.9;1.4;30
-40.586137;-65.001526;21/11/2021;2013;36.88;tortugómetro;hembra;34;9.5;21.8;5.6;25.6;SE;15;1006.8;0;4.9;1.4;30
-40.586165;-65.001517;21/11/2021;2023;37.07;tortugómetro;hembra;34;9.5;21.8;5.6;25.6;SE;15;1006.8;0;4.9;1.4;30
-40.586069;-65.001594;21/11/2021;2034;37.39;tortugómetro;hembra;34;9.5;21.8;5.6;25.6;SE;15;1006.8;0;4.9;1.4;30
-40.586142;-65.001529;21/11/2021;2044;36.13;tortugómetro;hembra;34;9.5;21.8;5.6;25.6;SE;15;1006.8;0;4.9;1.4;30
-40.586139;-65.001475;21/11/2021;2053;36.2;tortugómetro;hembra;34;9.5;21.8;5.6;25.6;SE;15;1006.8;0;4.9;1.4;30
-40.586184;-65.001388;21/11/2021;2104;36.54;tortugómetro;hembra;34;9.5;21.8;6.2;27.3;SE;14.4;1006.9;0;5;1.4;30
-40.586041;-65.001352;21/11/2021;2114;36.36;tortugómetro;hembra;34;9.5;21.8;6.2;27.3;SE;14.4;1006.9;0;5;1.4;30
-40.586477;-65.001377;21/11/2021;2124;35.59;tortugómetro;hembra;34;9.5;21.8;6.2;27.3;SE;14.4;1006.9;0;5;1.4;30
-40.586463;-65.001716;21/11/2021;2134;34.02;tortugómetro;hembra;34;9.5;21.8;6.2;27.3;SE;14.4;1006.9;0;5;1.4;30
-40.586511;-65.001779;21/11/2021;2144;33.55;tortugómetro;hembra;34;9.5;21.8;6.2;27.3;SE;14.4;1006.9;0;5;1.4;30
-40.586503;-65.001816;21/11/2021;2154;33.37;tortugómetro;hembra;34;9.5;21.8;6.2;27.3;SE;14.4;1006.9;0;5;1.4;30
-40.586482;-65.001829;21/11/2021;2204;33.23;tortugómetro;hembra;32;9.5;19.2;6.7;28.6;SE;14.1;1007.4;0;5.1;1.4;30
-40.586472;-65.001826;21/11/2021;2214;32.75;tortugómetro;hembra;32;9.5;19.2;6.7;28.6;SE;14.1;1007.4;0;5.1;1.4;30
-40.586413;-65.001876;21/11/2021;2224;32.12;tortugómetro;hembra;32;9.5;19.2;6.7;28.6;SE;14.1;1007.4;0;5.1;1.4;30
-40.58645;-65.001813;21/11/2021;2234;31.38;tortugómetro;hembra;32;9.5;19.2;6.7;28.6;SE;14.1;1007.4;0;5.1;1.4;30
-40.586456;-65.00181;21/11/2021;2244;30.83;tortugómetro;hembra;32;9.5;19.2;6.7;28.6;SE;14.1;1007.4;0;5.1;1.4;30
-40.586424;-65.00184;21/11/2021;2254;30.36;tortugómetro;hembra;32;9.5;19.2;6.7;28.6;SE;14.1;1007.4;0;5.1;1.4;30
-40.586439;-65.001807;21/11/2021;2304;30.01;tortugómetro;hembra;30.5;9.5;19.2;7.2;30.2;SE;14;1008.3;0;5.2;1.5;30
-40.58645;-65.001808;21/11/2021;2314;29.7;tortugómetro;hembra;30.5;9.5;19.2;7.2;30.2;SE;14;1008.3;0;5.2;1.5;30
-40.586449;-65.001804;21/11/2021;2324;29.29;tortugómetro;hembra;30.5;9.5;19.2;7.2;30.2;SE;14;1008.3;0;5.2;1.5;30
-40.586681;-65.001854;21/11/2021;2335;29.22;tortugómetro;hembra;30.5;9.5;19.2;7.2;30.2;SE;14;1008.3;0;5.2;1.5;30
-40.5865;-65.001787;21/11/2021;2345;28.75;tortugómetro;hembra;30.5;9.5;19.2;7.2;30.2;SE;14;1008.3;0;5.2;1.5;30
-40.586475;-65.001784;21/11/2021;2355;28.55;tortugómetro;hembra;30.5;9.5;19.2;7.2;30.2;SE;14;1008.3;0;5.2;1.5;30
-40.586473;-65.0018;22/11/2021;5;28.5;tortugómetro;hembra;29;9.5;19.2;7.4;31.1;SE;13.8;1007.8;0;5.2;1.5;30
-40.586478;-65.001793;22/11/2021;15;28;tortugómetro;hembra;29;9.5;19.2;7.4;31.1;SE;13.8;1007.8;0;5.2;1.5;30
-40.586477;-65.001823;22/11/2021;25;27.75;tortugómetro;hembra;29;9.5;19.2;7.4;31.1;SE;13.8;1007.8;0;5.2;1.5;30
-40.586479;-65.001802;22/11/2021;35;27.56;tortugómetro;hembra;29;9.5;19.2;7.4;31.1;SE;13.8;1007.8;0;5.2;1.5;30
-40.586461;-65.001794;22/11/2021;45;27.35;tortugómetro;hembra;29;9.5;19.2;7.4;31.1;SE;13.8;1007.8;0;5.2;1.5;30
-40.586471;-65.001791;22/11/2021;55;27;tortugómetro;hembra;29;9.5;19.2;7.4;31.1;SE;13.8;1007.8;0;5.2;1.5;30
-40.586445;-65.001846;22/11/2021;105;26.79;tortugómetro;hembra;29;9.5;25.8;7.4;31.1;SE;13.8;1007.8;0;5.2;1.5;30
-40.586462;-65.001828;22/11/2021;115;26.51;tortugómetro;hembra;29;9.5;25.8;7.4;31.1;SE;13.8;1007.8;0;5.2;1.5;30
-40.586476;-65.001802;22/11/2021;125;26.17;tortugómetro;hembra;29;9.5;25.8;7.4;31.1;SE;13.8;1007.8;0;5.2;1.5;30
-40.586468;-65.001797;22/11/2021;135;25.71;tortugómetro;hembra;29;9.5;25.8;7.4;31.1;SE;13.8;1007.8;0;5.2;1.5;30
-40.586466;-65.001812;22/11/2021;145;25.34;tortugómetro;hembra;29;9.5;25.8;7.4;31.1;SE;13.8;1007.8;0;5.2;1.5;30
-40.586474;-65.001827;22/11/2021;155;24.92;tortugómetro;hembra;29;9.5;25.8;7.4;31.1;SE;13.8;1007.8;0;5.2;1.5;30
-40.586465;-65.001814;22/11/2021;206;24.67;tortugómetro;hembra;29;9.5;25.7;7.4;31.1;SE;13.8;1007.8;0;5.2;1.5;30
-40.586477;-65.001815;22/11/2021;216;24.28;tortugómetro;hembra;29;9.5;25.7;7.4;31.1;SE;13.8;1007.8;0;5.2;1.5;30
-40.586429;-65.001821;22/11/2021;226;23.62;tortugómetro;hembra;29;9.5;25.7;7.4;31.1;SE;13.8;1007.8;0;5.2;1.5;30
-40.586462;-65.001802;22/11/2021;236;23.49;tortugómetro;hembra;29;9.5;25.7;7.4;31.1;SE;13.8;1007.8;0;5.2;1.5;30
-40.586461;-65.001804;22/11/2021;246;23.42;tortugómetro;hembra;29;9.5;25.7;7.4;31.1;SE;13.8;1007.8;0;5.2;1.5;30
-40.586482;-65.001793;22/11/2021;256;23.02;tortugómetro;hembra;29;9.5;25.7;7.4;31.1;SE;13.8;1007.8;0;5.2;1.5;30
-40.586462;-65.001833;22/11/2021;306;22.6;tortugómetro;hembra;29;9.5;25.7;7.4;31.1;SE;13.8;1007.8;0;5.2;1.5;30
-40.586474;-65.0018;22/11/2021;316;22.54;tortugómetro;hembra;29;9.5;25.7;7.4;31.1;SE;13.8;1007.8;0;5.2;1.5;30
-40.586476;-65.0018;22/11/2021;326;22.4;tortugómetro;hembra;29;9.5;25.7;7.4;31.1;SE;13.8;1007.8;0;5.2;1.5;30
-40.586464;-65.001815;22/11/2021;336;22.46;tortugómetro;hembra;29;9.5;25.7;7.4;31.1;SE;13.8;1007.8;0;5.2;1.5;30
-40.58647;-65.001799;22/11/2021;346;22.68;tortugómetro;hembra;29;9.5;25.7;7.4;31.1;SE;13.8;1007.8;0;5.2;1.5;30
-40.586486;-65.001806;22/11/2021;356;22.64;tortugómetro;hembra;29;9.5;25.7;7.4;31.1;SE;13.8;1007.8;0;5.2;1.5;30
-40.586472;-65.00181;22/11/2021;407;22.49;tortugómetro;hembra;29;9.5;25.6;7.4;31.1;SE;13.8;1007.8;0;5.2;1.5;30
-40.586471;-65.001794;22/11/2021;417;22.35;tortugómetro;hembra;29;9.5;25.6;7.4;31.1;SE;13.8;1007.8;0;5.2;1.5;30
-40.586523;-65.001862;22/11/2021;427;22.12;tortugómetro;hembra;29;9.5;25.6;7.4;31.1;SE;13.8;1007.8;0;5.2;1.5;30
-40.586487;-65.001809;22/11/2021;437;21.84;tortugómetro;hembra;29;9.5;25.6;7.4;31.1;SE;13.8;1007.8;0;5.2;1.5;30
-40.586462;-65.001784;22/11/2021;447;21.61;tortugómetro;hembra;29;9.5;25.6;7.4;31.1;SE;13.8;1007.8;0;5.2;1.5;30
-40.586524;-65.001868;22/11/2021;457;21.44;tortugómetro;hembra;29;9.5;25.6;7.4;31.1;SE;13.8;1007.8;0;5.2;1.5;30
-40.586464;-65.001782;22/11/2021;507;21.1;tortugómetro;hembra;29;9.5;25.6;7.4;31.1;SE;13.8;1007.8;0;5.2;1.5;30
-40.586435;-65.00179;22/11/2021;517;20.75;tortugómetro;hembra;29;9.5;25.6;7.4;31.1;SE;13.8;1007.8;0;5.2;1.5;30
-40.586421;-65.001711;22/11/2021;527;20.34;tortugómetro;hembra;29;9.5;25.6;7.4;31.1;SE;13.8;1007.8;0;5.2;1.5;30
-40.586668;-65.00163;22/11/2021;1227;40.75;tortugómetro;hembra;28.7;14.4;21.6;7.3;31.6;SE;14.7;1008;0;5;1.5;30
-40.586508;-65.00188;22/11/2021;1237;36.34;tortugómetro;hembra;28.7;14.4;21.6;7.3;31.6;SE;14.7;1008;0;5;1.5;30
-40.586507;-65.001895;22/11/2021;1247;39.81;tortugómetro;hembra;28.7;14.4;21.6;7.3;31.6;SE;14.7;1008;0;5;1.5;30
-40.586531;-65.001976;22/11/2021;1257;41.64;tortugómetro;hembra;28.7;14.4;21.6;7.3;31.6;SE;14.7;1008;0;5;1.5;30
-40.58665;-65.002175;22/11/2021;1307;38.9;tortugómetro;hembra;28.7;14.4;21.6;7.4;32.5;SSE;16;1008;0;4.8;1.5;30
-40.5868;-65.002229;22/11/2021;1317;39.42;tortugómetro;hembra;28.7;14.4;21.6;7.4;32.5;SSE;16;1008;0;4.8;1.5;30
-40.586878;-65.002231;22/11/2021;1327;41.74;tortugómetro;hembra;28.7;14.4;21.6;7.4;32.5;SSE;16;1008;0;4.8;1.5;30
-40.58708;-65.002229;22/11/2021;1337;44.52;tortugómetro;hembra;28.7;14.4;21.6;7.4;32.5;SSE;16;1008;0;4.8;1.5;30
-40.587203;-65.002274;22/11/2021;1347;44.53;tortugómetro;hembra;28.7;14.4;21.6;7.4;32.5;SSE;16;1008;0;4.8;1.5;30
-40.587471;-65.002517;22/11/2021;1358;41.7;tortugómetro;hembra;28.7;14.4;21.6;7.4;32.5;SSE;16;1008;0;4.8;1.5;30
-40.587548;-65.002753;22/11/2021;1407;39.3;tortugómetro;hembra;28.7;14.4;21.6;7.5;33.7;SSE;17.5;1008;0;4.7;1.5;30
-40.58751;-65.002606;22/11/2021;1418;46.04;tortugómetro;hembra;28.7;14.4;21.6;7.5;33.7;SSE;17.5;1008;0;4.7;1.5;30
-40.586978;-65.002482;22/11/2021;1428;46.66;tortugómetro;hembra;28.7;14.4;21.6;7.5;33.7;SSE;17.5;1008;0;4.7;1.5;30
-40.58719;-65.002748;22/11/2021;1438;41.44;tortugómetro;hembra;28.7;14.4;21.6;7.5;33.7;SSE;17.5;1008;0;4.7;1.5;30
-40.587104;-65.002734;22/11/2021;1448;45.91;tortugómetro;hembra;28.7;14.4;21.6;7.5;33.7;SSE;17.5;1008;0;4.7;1.5;30
-40.587104;-65.002739;22/11/2021;1458;45.94;tortugómetro;hembra;28.7;14.4;21.6;7.5;33.7;SSE;17.5;1008;0;4.7;1.5;30
-40.587102;-65.002734;22/11/2021;1508;35.95;tortugómetro;hembra;28.7;14.4;21.6;7.7;34.7;SSE;18.1;1008;0;4.5;1.5;30
-40.587091;-65.002728;22/11/2021;1518;33.95;tortugómetro;hembra;28.7;14.4;21.6;7.7;34.7;SSE;18.1;1008;0;4.5;1.5;30
-40.58724;-65.002761;22/11/2021;1528;32.69;tortugómetro;hembra;28.7;14.4;21.6;7.7;34.7;SSE;18.1;1008;0;4.5;1.5;30
-40.587118;-65.002736;22/11/2021;1538;35.64;tortugómetro;hembra;28.7;14.4;21.6;7.7;34.7;SSE;18.1;1008;0;4.5;1.5;30
-40.587117;-65.002736;22/11/2021;1548;37.94;tortugómetro;hembra;28.7;14.4;21.6;7.7;34.7;SSE;18.1;1008;0;4.5;1.5;30
-40.587119;-65.002728;22/11/2021;1558;35.04;tortugómetro;hembra;28.7;14.4;21.6;7.7;34.7;SSE;18.1;1008;0;4.5;1.5;30
-40.587117;-65.002734;22/11/2021;1609;34.43;tortugómetro;hembra;28.7;14.4;21.6;7.8;35.9;SSE;19.1;1008;0;4.2;1.6;30
-40.587144;-65.002762;22/11/2021;1618;33.66;tortugómetro;hembra;28.7;14.4;21.6;7.8;35.9;SSE;19.1;1008;0;4.2;1.6;30
-40.587112;-65.002728;22/11/2021;1629;32.84;tortugómetro;hembra;28.7;14.4;21.6;7.8;35.9;SSE;19.1;1008;0;4.2;1.6;30
-40.587157;-65.002759;22/11/2021;1638;32.02;tortugómetro;hembra;28.7;14.4;21.6;7.8;35.9;SSE;19.1;1008;0;4.2;1.6;30
-40.587113;-65.002739;22/11/2021;1649;31.32;tortugómetro;hembra;28.7;14.4;21.6;7.8;35.9;SSE;19.1;1008;0;4.2;1.6;30
-40.587148;-65.002736;22/11/2021;1659;31.18;tortugómetro;hembra;28.7;14.4;21.6;7.8;35.9;SSE;19.1;1008;0;4.2;1.6;30
-40.587153;-65.002818;22/11/2021;1709;37.72;tortugómetro;hembra;28.7;14.4;21.6;7.9;37.2;SSE;19.2;1008;0;3.9;1.5;30
-40.587105;-65.002807;22/11/2021;1719;46.98;tortugómetro;hembra;28.7;14.4;21.6;7.9;37.2;SSE;19.2;1008;0;3.9;1.5;30
-40.586937;-65.002933;22/11/2021;1729;48.7;tortugómetro;hembra;28.7;14.4;21.6;7.9;37.2;SSE;19.2;1008;0;3.9;1.5;30
-40.586934;-65.002931;22/11/2021;1739;50.29;tortugómetro;hembra;28.7;14.4;21.6;7.9;37.2;SSE;19.2;1008;0;3.9;1.5;30
-40.586905;-65.002945;22/11/2021;1749;37.04;tortugómetro;hembra;28.7;14.4;21.6;7.9;37.2;SSE;19.2;1008;0;3.9;1.5;30
-40.586888;-65.002942;22/11/2021;1759;32.93;tortugómetro;hembra;28.7;14.4;21.6;7.9;37.2;SSE;19.2;1008;0;3.9;1.5;30
-40.586791;-65.003001;22/11/2021;1809;32.99;tortugómetro;hembra;28.7;14.4;21.6;7.6;37.3;SSE;19.8;1008;0;3.6;1.5;30
-40.586616;-65.00301;22/11/2021;1819;46.7;tortugómetro;hembra;28.7;14.4;21.6;7.6;37.3;SSE;19.8;1008;0;3.6;1.5;30
-40.586567;-65.002973;22/11/2021;1829;48.78;tortugómetro;hembra;28.7;14.4;21.6;7.6;37.3;SSE;19.8;1008;0;3.6;1.5;30
-40.586404;-65.003029;22/11/2021;1839;48.73;tortugómetro;hembra;28.7;14.4;21.6;7.6;37.3;SSE;19.8;1008;0;3.6;1.5;30
-40.586362;-65.003025;22/11/2021;1849;47.4;tortugómetro;hembra;28.7;14.4;21.6;7.6;37.3;SSE;19.8;1008;0;3.6;1.5;30
-40.586366;-65.003022;22/11/2021;1859;37.52;tortugómetro;hembra;28.7;14.4;21.6;7.6;37.3;SSE;19.8;1008;0;3.6;1.5;30
-40.586363;-65.00302;22/11/2021;1909;32.16;tortugómetro;hembra;28.7;14.4;21.6;7.2;37;SSE;20.8;1008;0;3.3;1.4;30
-40.586277;-65.003001;22/11/2021;1920;31.02;tortugómetro;hembra;28.7;14.4;21.6;7.2;37;SSE;20.8;1008;0;3.3;1.4;30
-40.586197;-65.003123;22/11/2021;1929;41.79;tortugómetro;hembra;28.7;14.4;21.6;7.2;37;SSE;20.8;1008;0;3.3;1.4;30
-40.586126;-65.003287;22/11/2021;1940;42.26;tortugómetro;hembra;28.7;14.4;21.6;7.2;37;SSE;20.8;1008;0;3.3;1.4;30
-40.586124;-65.003322;22/11/2021;1950;41.88;tortugómetro;hembra;28.7;14.4;21.6;7.2;37;SSE;20.8;1008;0;3.3;1.4;30
-40.586124;-65.003357;22/11/2021;2000;40.2;tortugómetro;hembra;28.7;14.4;21.6;6.9;37.7;SSE;21.2;1008;0;2.9;1.2;30
-40.585943;-65.003433;22/11/2021;2010;40.46;tortugómetro;hembra;28.7;14.4;21.6;6.9;37.7;SSE;21.2;1008;0;2.9;1.2;30
-40.585942;-65.003708;22/11/2021;2020;39.54;tortugómetro;hembra;28.7;14.4;21.6;6.9;37.7;SSE;21.2;1008;0;2.9;1.2;30
-40.585932;-65.003733;22/11/2021;2030;38.06;tortugómetro;hembra;28.7;14.4;21.6;6.9;37.7;SSE;21.2;1008;0;2.9;1.2;30
-40.585871;-65.003715;22/11/2021;2040;36.71;tortugómetro;hembra;28.7;14.4;21.6;6.9;37.7;SSE;21.2;1008;0;2.9;1.2;30
-40.58587;-65.003709;22/11/2021;2050;36.66;tortugómetro;hembra;28.7;14.4;21.6;6.9;37.7;SSE;21.2;1008;0;2.9;1.2;30
-40.585868;-65.003703;22/11/2021;2100;35.56;tortugómetro;hembra;28.7;14.4;21.6;6.9;38.9;SSE;22.8;1008;0;2.5;1.2;30
-40.585874;-65.003721;22/11/2021;2110;34.5;tortugómetro;hembra;28.7;14.4;21.6;6.9;38.9;SSE;22.8;1008;0;2.5;1.2;30
-40.585916;-65.003689;22/11/2021;2120;33.31;tortugómetro;hembra;28.7;14.4;21.6;6.9;38.9;SSE;22.8;1008;0;2.5;1.2;30
-40.585863;-65.003745;22/11/2021;2130;32.44;tortugómetro;hembra;28.7;14.4;21.6;6.9;38.9;SSE;22.8;1008;0;2.5;1.2;30
-40.585929;-65.003681;22/11/2021;2140;31.75;tortugómetro;hembra;28.7;14.4;21.6;6.9;38.9;SSE;22.8;1008;0;2.5;1.2;30
-40.585889;-65.003694;22/11/2021;2150;31.45;tortugómetro;hembra;28.7;14.4;21.6;6.9;38.9;SSE;22.8;1008;0;2.5;1.2;30
-40.585858;-65.003714;22/11/2021;2201;30.11;tortugómetro;hembra;26.6;14.4;20.5;7;41;SSE;24.5;1008;0;2.2;1.1;30
-40.585858;-65.003679;22/11/2021;2211;29.2;tortugómetro;hembra;26.6;14.4;20.5;7;41;SSE;24.5;1008;0;2.2;1.1;30
-40.585862;-65.003715;22/11/2021;2221;28.21;tortugómetro;hembra;26.6;14.4;20.5;7;41;SSE;24.5;1008;0;2.2;1.1;30
-40.585858;-65.003714;22/11/2021;2231;27.04;tortugómetro;hembra;26.6;14.4;20.5;7;41;SSE;24.5;1008;0;2.2;1.1;30
-40.586247;-65.001174;22/11/2021;2241;26.25;tortugómetro;hembra;26.6;14.4;20.5;7;41;SSE;24.5;1008;0;2.2;1.1;30
