lat;lon;date;timeGMT;tempIMU;metodologia;sexo;tempmax(C);tempmin(C);tempmed(C);Temprocíomediadiaria(C);Humedadrelativadiaria(%);vientodir;viento(km/h)vel;Presionsobreniveldelmar(Hp);Prec(mm);NubesTotOct;NubbajOct;Vis(km)
-40.584082;-64.998608;29/11/2020;2142;34.98;tortugómetro;macho;31;10.8;20.9;0.8;29.2;SSE;26.7;1017.5;0;1.6;3;30
-40.58397;-64.99861;30/11/2020;1206;*;yagui;macho;20.3;7;13.7;-1;26.7;ESE;20.8;1020.1;0;0.1;*;30
-40.58395;-64.9986;30/11/2020;1209;26.34;tortugómetro;macho;20.3;7;13.7;-1;26.7;ESE;20.8;1020.1;0;0.1;*;30
-40.583931;-64.998597;30/11/2020;1219;25.71;tortugómetro;macho;20.3;7;13.7;-1;26.7;ESE;20.8;1020.1;0;0.1;*;30
-40.583901;-64.998616;30/11/2020;1229;25.51;tortugómetro;macho;20.3;7;13.7;-1;26.7;ESE;20.8;1020.1;0;0.1;*;30
-40.584084;-64.998912;30/11/2020;1239;24.05;tortugómetro;macho;20.3;7;13.7;-1;26.7;ESE;20.8;1020.1;0;0.1;*;30
-40.584114;-64.998537;30/11/2020;1249;23.82;tortugómetro;macho;20.3;7;13.7;-1;26.7;ESE;20.8;1020.1;0;0.1;*;30
-40.58372;-64.999326;30/11/2020;1259;27.9;tortugómetro;macho;20.3;7;13.7;-1;26.7;ESE;20.8;1020.1;0;0.1;*;30
-40.583965;-64.998614;30/11/2020;1309;26.2;tortugómetro;macho;21.2;7;13.7;-1.1;26;ESE;21.7;1020.1;0;0;*;30
-40.583866;-64.999216;30/11/2020;1320;30.73;tortugómetro;macho;21.2;7;13.7;-1.1;26;ESE;21.7;1020.1;0;0;*;30
-40.583878;-64.999816;30/11/2020;1330;30.94;tortugómetro;macho;21.2;7;13.7;-1.1;26;ESE;21.7;1020.1;0;0;*;30
-40.583989;-64.998811;30/11/2020;1340;29.6;tortugómetro;macho;21.2;7;13.7;-1.1;26;ESE;21.7;1020.1;0;0;*;30
-40.584028;-65.000146;30/11/2020;1350;33.96;tortugómetro;macho;21.2;7;13.7;-1.1;26;ESE;21.7;1020.1;0;0;*;30
-40.58399;-64.998638;30/11/2020;1400;37.97;tortugómetro;macho;22.7;7;13.7;-1.1;25.5;ENE;22.7;1020;0;0;*;30
-40.584019;-64.998645;30/11/2020;1410;33.71;tortugómetro;macho;22.7;7;13.7;-1.1;25.5;ENE;22.7;1020;0;0;*;30
-40.584112;-64.998677;30/11/2020;1420;33.93;tortugómetro;macho;22.7;7;13.7;-1.1;25.5;ENE;22.7;1020;0;0;*;30
-40.583994;-64.998578;30/11/2020;1430;35.11;tortugómetro;macho;22.7;7;13.7;-1.1;25.5;ENE;22.7;1020;0;0;*;30
-40.584096;-64.998655;30/11/2020;1440;39.7;tortugómetro;macho;22.7;7;13.7;-1.1;25.5;ENE;22.7;1020;0;0;*;30
-40.583948;-64.998687;30/11/2020;1450;42.57;tortugómetro;macho;22.7;7;13.7;-1.1;25.5;ENE;22.7;1020;0;0;*;30
-40.584018;-64.9987;30/11/2020;1500;44.65;tortugómetro;macho;26.3;7;13.7;-1.3;24.6;NE;24.1;1020;0;0;*;30
-40.58401;-64.998638;30/11/2020;1510;35.78;tortugómetro;macho;26.3;7;13.7;-1.3;24.6;NE;24.1;1020;0;0;*;30
-40.583488;-64.998769;30/11/2020;1521;33.2;tortugómetro;macho;26.3;7;13.7;-1.3;24.6;NE;24.1;1020;0;0;*;30
-40.58507;-64.999556;30/11/2020;1530;32.84;tortugómetro;macho;26.3;7;13.7;-1.3;24.6;NE;24.1;1020;0;0;*;30
-40.584968;-64.999447;30/11/2020;1541;32.99;tortugómetro;macho;26.3;7;13.7;-1.3;24.6;NE;24.1;1020;0;0;*;30
-40.583891;-64.998777;30/11/2020;1550;32.94;tortugómetro;macho;26.3;7;13.7;-1.3;24.6;NE;24.1;1020;0;0;*;30
-40.583388;-64.999044;30/11/2020;1601;34.75;tortugómetro;macho;27.4;7;13.7;-1.6;23.4;NNE;26.2;1019.9;0;0;*;30
-40.583993;-64.99956;30/11/2020;1611;34.77;tortugómetro;macho;27.4;7;13.7;-1.6;23.4;NNE;26.2;1019.9;0;0;*;30
-40.584443;-64.997091;30/11/2020;1621;35.76;tortugómetro;macho;27.4;7;13.7;-1.6;23.4;NNE;26.2;1019.9;0;0;*;30
-40.584435;-65.000265;30/11/2020;1631;34.01;tortugómetro;macho;27.4;7;13.7;-1.6;23.4;NNE;26.2;1019.9;0;0;*;30
-40.583944;-64.998615;30/11/2020;1641;33.8;tortugómetro;macho;27.4;7;13.7;-1.6;23.4;NNE;26.2;1019.9;0;0;*;30
-40.584665;-65.000215;30/11/2020;1651;33.99;tortugómetro;macho;27.4;7;13.7;-1.6;23.4;NNE;26.2;1019.9;0;0;*;30
-40.584891;-65.000508;30/11/2020;1701;33.94;tortugómetro;macho;29.8;7;13.7;-2;22;N;27.5;1019.9;0;0;*;30
-40.584541;-65.000152;30/11/2020;1711;34.21;tortugómetro;macho;29.8;7;13.7;-2;22;N;27.5;1019.9;0;0;*;30
-40.584507;-65.000179;30/11/2020;1721;34.38;tortugómetro;macho;29.8;7;13.7;-2;22;N;27.5;1019.9;0;0;*;30
-40.583693;-64.998558;30/11/2020;1731;34.23;tortugómetro;macho;29.8;7;13.7;-2;22;N;27.5;1019.9;0;0;*;30
-40.583773;-64.998238;30/11/2020;1742;34.59;tortugómetro;macho;29.8;7;13.7;-2;22;N;27.5;1019.9;0;0;*;30
-40.583877;-64.999031;30/11/2020;1752;34.76;tortugómetro;macho;29.8;7;13.7;-2;22;N;27.5;1019.9;0;0;*;30
-40.584216;-64.998563;30/11/2020;1802;33.79;tortugómetro;macho;30.1;7;13.7;-2.8;20.2;NNW;28.8;1019.9;0;0;*;30
-40.583702;-65.00057;30/11/2020;1811;33.72;tortugómetro;macho;30.1;7;13.7;-2.8;20.2;NNW;28.8;1019.9;0;0;*;30
-40.582886;-64.99784;30/11/2020;1821;33.87;tortugómetro;macho;30.1;7;13.7;-2.8;20.2;NNW;28.8;1019.9;0;0;*;30
-40.583899;-64.999137;30/11/2020;1832;34.23;tortugómetro;macho;30.1;7;13.7;-2.8;20.2;NNW;28.8;1019.9;0;0;*;30
-40.584697;-64.99864;30/11/2020;1842;34.47;tortugómetro;macho;30.1;7;13.7;-2.8;20.2;NNW;28.8;1019.9;0;0;*;30
-40.584038;-64.998638;30/11/2020;1852;37.01;tortugómetro;macho;30.1;7;13.7;-2.8;20.2;NNW;28.8;1019.9;0;0;*;30
-40.584757;-64.999918;30/11/2020;1902;35.57;tortugómetro;macho;32;7;13.7;-3.8;18.2;NNW;29.8;1020;0;0;*;30
-40.584791;-64.999846;30/11/2020;1912;35.59;tortugómetro;macho;32;7;13.7;-3.8;18.2;NNW;29.8;1020;0;0;*;30
-40.584806;-64.9996;30/11/2020;1922;40.81;tortugómetro;macho;32;7;13.7;-3.8;18.2;NNW;29.8;1020;0;0;*;30
-41.036786;-65.645142;30/11/2020;1930;46.14;tortugómetro;macho;32;7;13.7;-3.8;18.2;NNW;29.8;1020;0;0;*;30
-41.466398;-66.213939;30/11/2020;1939;45.61;tortugómetro;macho;32;7;13.7;-3.8;18.2;NNW;29.8;1020;0;0;*;30
-41.436168;-66.11012;30/11/2020;1949;45.55;tortugómetro;macho;32;7;13.7;-3.8;18.2;NNW;29.8;1020;0;0;*;30
-40.583076;-64.997917;30/11/2020;2002;46.91;tortugómetro;macho;32.5;7;13.7;-4.7;16.3;NNW;30.4;1020.1;0;0.1;*;30
-40.582355;-64.998962;30/11/2020;2012;47;tortugómetro;macho;32.5;7;13.7;-4.7;16.3;NNW;30.4;1020.1;0;0.1;*;30
-40.582817;-64.997726;30/11/2020;2022;41.91;tortugómetro;macho;32.5;7;13.7;-4.7;16.3;NNW;30.4;1020.1;0;0.1;*;30
-40.58266;-64.997481;30/11/2020;2032;44.97;tortugómetro;macho;32.5;7;13.7;-4.7;16.3;NNW;30.4;1020.1;0;0.1;*;30
-40.58281;-64.997509;30/11/2020;2042;42.32;tortugómetro;macho;32.5;7;13.7;-4.7;16.3;NNW;30.4;1020.1;0;0.1;*;30
-40.582731;-64.997412;30/11/2020;2053;37.93;tortugómetro;macho;32.5;7;13.7;-4.7;16.3;NNW;30.4;1020.1;0;0.1;*;30
-40.582933;-64.997374;30/11/2020;2102;35.99;tortugómetro;macho;32.7;7;13.7;-5.4;14.9;NW;31.4;1020.2;0;0.2;0;30
-40.582101;-64.99894;30/11/2020;2112;35.05;tortugómetro;macho;32.7;7;13.7;-5.4;14.9;NW;31.4;1020.2;0;0.2;0;30
-40.582491;-64.999084;30/11/2020;2122;34.22;tortugómetro;macho;32.7;7;13.7;-5.4;14.9;NW;31.4;1020.2;0;0.2;0;30
-40.583803;-64.999485;30/11/2020;2132;36.79;tortugómetro;macho;32.7;7;13.7;-5.4;14.9;NW;31.4;1020.2;0;0.2;0;30
-40.583519;-64.999293;30/11/2020;2142;37.73;tortugómetro;macho;32.7;7;13.7;-5.4;14.9;NW;31.4;1020.2;0;0.2;0;30
-40.58242;-64.997087;30/11/2020;2153;37.72;tortugómetro;macho;32.7;7;13.7;-5.4;14.9;NW;31.4;1020.2;0;0.2;0;30
-40.58235;-64.996964;30/11/2020;2203;39.33;tortugómetro;macho;32.7;7;13.7;-6.3;13.4;NW;32.6;1020.4;0;0.2;0;30
-40.582405;-64.996818;30/11/2020;2213;37.08;tortugómetro;macho;32.7;7;13.7;-6.3;13.4;NW;32.6;1020.4;0;0.2;0;30
-40.582272;-64.996858;30/11/2020;2223;33.95;tortugómetro;macho;32.7;7;13.7;-6.3;13.4;NW;32.6;1020.4;0;0.2;0;30
-40.58234;-64.99691;30/11/2020;2236;*;yagui;macho;32.7;7;13.7;-6.3;13.4;NW;32.6;1020.4;0;0.2;0;30
-40.58208;-64.99676;1/12/2020;1123;*;yagui;macho;34;18.5;26.2;-7.4;10.3;NW;33.9;1015;0.6;0.2;*;30
-40.582105;-64.996773;1/12/2020;1132;29;tortugómetro;macho;34;18.5;26.2;-7.4;10.3;NW;33.9;1015;*;0.6;0.2;30
-40.5822;-64.996746;1/12/2020;1137;30.47;tortugómetro;macho;34;18.5;26.2;-7.4;10.3;NW;33.9;1015;*;0.6;0.2;30
-40.582277;-64.996942;1/12/2020;1142;30.41;tortugómetro;macho;34;18.5;26.2;-7.4;10.3;NW;33.9;1015;*;0.6;0.2;30
-40.582422;-64.997084;1/12/2020;1147;31.12;tortugómetro;macho;34;18.5;26.2;-7.4;10.3;NW;33.9;1015;*;0.6;0.2;30
-40.58251;-64.997163;1/12/2020;1152;32.3;tortugómetro;macho;34;18.5;26.2;-7.4;10.3;NW;33.9;1015;*;0.6;0.2;30
-40.582582;-64.997287;1/12/2020;1157;33.8;tortugómetro;macho;34;18.5;26.2;-7.4;10.3;NW;33.9;1015;*;0.6;0.2;30
-40.58251;-64.997274;1/12/2020;1202;35.87;tortugómetro;macho;34;18.5;26.2;-7;10.4;NW;33.1;1008.8;0;0.6;0.2;30
-40.58242;-64.997217;1/12/2020;1207;40.28;tortugómetro;macho;34;18.5;26.2;-7;10.4;NW;33.1;1008.8;0;0.6;0.2;30
-40.582421;-64.997212;1/12/2020;1212;39.8;tortugómetro;macho;34;18.5;26.2;-7;10.4;NW;33.1;1008.8;0;0.6;0.2;30
-40.582377;-64.997134;1/12/2020;1217;42.78;tortugómetro;macho;34;18.5;26.2;-7;10.4;NW;33.1;1008.8;0;0.6;0.2;30
-40.582337;-64.997142;1/12/2020;1222;46.23;tortugómetro;macho;34;18.5;26.2;-7;10.4;NW;33.1;1008.8;0;0.6;0.2;30
-40.582364;-64.997152;1/12/2020;1227;48.31;tortugómetro;macho;34;18.5;26.2;-7;10.4;NW;33.1;1008.8;0;0.6;0.2;30
-40.582338;-64.997115;1/12/2020;1232;50.31;tortugómetro;macho;34;18.5;26.2;-7;10.4;NW;33.1;1008.8;0;0.6;0.2;30
-40.582436;-64.997229;1/12/2020;1237;50.57;tortugómetro;macho;34;18.5;26.2;-7;10.4;NW;33.1;1008.8;0;0.6;0.2;30
-40.58257;-64.997186;1/12/2020;1242;44.99;tortugómetro;macho;34;18.5;26.2;-7;10.4;NW;33.1;1008.8;0;0.6;0.2;30
-40.582792;-64.997456;1/12/2020;1247;44.63;tortugómetro;macho;34;18.5;26.2;-7;10.4;NW;33.1;1008.8;0;0.6;0.2;30
-40.58215;-64.998871;1/12/2020;1252;41.18;tortugómetro;macho;34;18.5;26.2;-7;10.4;NW;33.1;1008.8;0;0.6;0.2;30
-40.583418;-64.998986;1/12/2020;1257;41.66;tortugómetro;macho;34;18.5;26.2;-7;10.4;NW;33.1;1008.8;0;0.6;0.2;30
-40.583538;-64.999181;1/12/2020;1302;43.57;tortugómetro;macho;34;18.5;26.2;-7.2;9.8;NW;31.8;1008.8;0;0.6;0.2;30
-40.58365;-64.999284;1/12/2020;1307;40.39;tortugómetro;macho;34;18.5;26.2;-7.2;9.8;NW;31.8;1008.8;0;0.6;0.2;30
-40.583788;-64.99927;1/12/2020;1312;38.84;tortugómetro;macho;34;18.5;26.2;-7.2;9.8;NW;31.8;1008.8;0;0.6;0.2;30
-40.583901;-64.999466;1/12/2020;1317;41.46;tortugómetro;macho;34;18.5;26.2;-7.2;9.8;NW;31.8;1008.8;0;0.6;0.2;30
-40.584139;-64.999749;1/12/2020;1322;43.19;tortugómetro;macho;34;18.5;26.2;-7.2;9.8;NW;31.8;1008.8;0;0.6;0.2;30
-40.584348;-64.999903;1/12/2020;1327;45.7;tortugómetro;macho;34;18.5;26.2;-7.2;9.8;NW;31.8;1008.8;0;0.6;0.2;30
-40.584474;-64.999955;1/12/2020;1332;43.44;tortugómetro;macho;34;18.5;26.2;-7.2;9.8;NW;31.8;1008.8;0;0.6;0.2;30
-40.583882;-64.998526;1/12/2020;1338;45.24;tortugómetro;macho;34;18.5;26.2;-7.2;9.8;NW;31.8;1008.8;0;0.6;0.2;30
-40.583893;-64.998538;1/12/2020;1342;45.68;tortugómetro;macho;34;18.5;26.2;-7.2;9.8;NW;31.8;1008.8;0;0.6;0.2;30
-40.583863;-64.998629;1/12/2020;1347;40.08;tortugómetro;macho;34;18.5;26.2;-7.2;9.8;NW;31.8;1008.8;0;0.6;0.2;30
-40.583862;-64.998615;1/12/2020;1352;38.33;tortugómetro;macho;34;18.5;26.2;-7.2;9.8;NW;31.8;1008.8;0;0.6;0.2;30
-40.583927;-64.998575;1/12/2020;1357;37.4;tortugómetro;macho;34;18.5;26.2;-7.2;9.8;NW;31.8;1008.8;0;0.6;0.2;30
-40.583968;-64.99862;1/12/2020;1403;39.83;tortugómetro;macho;34;18.5;26.2;-7.8;9;NW;30.5;1008.8;0;0.7;0.2;30
-40.583971;-64.998628;1/12/2020;1408;36.69;tortugómetro;macho;34;18.5;26.2;-7.8;9;NW;30.5;1008.8;0;0.7;0.2;30
-40.584162;-64.998827;1/12/2020;1413;35.83;tortugómetro;macho;34;18.5;26.2;-7.8;9;NW;30.5;1008.8;0;0.7;0.2;30
-40.585288;-64.998238;1/12/2020;1418;35.31;tortugómetro;macho;34;18.5;26.2;-7.8;9;NW;30.5;1008.8;0;0.7;0.2;30
-40.58418;-64.998673;1/12/2020;1423;35.18;tortugómetro;macho;34;18.5;26.2;-7.8;9;NW;30.5;1008.8;0;0.7;0.2;30
-40.583903;-64.998569;1/12/2020;1428;34.96;tortugómetro;macho;34;18.5;26.2;-7.8;9;NW;30.5;1008.8;0;0.7;0.2;30
-42.444784;-59.022579;1/12/2020;1433;34.79;tortugómetro;macho;34;18.5;26.2;-7.8;9;NW;30.5;1008.8;0;0.7;0.2;30
-40.583945;-64.998597;1/12/2020;1438;34.63;tortugómetro;macho;34;18.5;26.2;-7.8;9;NW;30.5;1008.8;0;0.7;0.2;30
-40.58444;-64.998932;1/12/2020;1443;34.78;tortugómetro;macho;34;18.5;26.2;-7.8;9;NW;30.5;1008.8;0;0.7;0.2;30
-40.583636;-64.99831;1/12/2020;1448;34.85;tortugómetro;macho;34;18.5;26.2;-7.8;9;NW;30.5;1008.8;0;0.7;0.2;30
-40.584003;-64.998622;1/12/2020;1453;35.01;tortugómetro;macho;34;18.5;26.2;-7.8;9;NW;30.5;1008.8;0;0.7;0.2;30
-40.584108;-64.99872;1/12/2020;1458;35.18;tortugómetro;macho;34;18.5;26.2;-7.8;9;NW;30.5;1008.8;0;0.7;0.2;30
-40.58401;-64.99859;1/12/2020;1503;36.77;tortugómetro;macho;34;18.5;26.2;-8.7;8.3;NW;29.7;1008.8;0;0.8;0.1;30
-40.584006;-64.998619;1/12/2020;1508;36.48;tortugómetro;macho;34;18.5;26.2;-8.7;8.3;NW;29.7;1008.8;0;0.8;0.1;30
-40.583971;-64.998648;1/12/2020;1513;37.29;tortugómetro;macho;34;18.5;26.2;-8.7;8.3;NW;29.7;1008.8;0;0.8;0.1;30
-40.583917;-64.998593;1/12/2020;1518;37.27;tortugómetro;macho;34;18.5;26.2;-8.7;8.3;NW;29.7;1008.8;0;0.8;0.1;30
-40.58408;-64.998657;1/12/2020;1523;45.85;tortugómetro;macho;34;18.5;26.2;-8.7;8.3;NW;29.7;1008.8;0;0.8;0.1;30
-40.584002;-64.998622;1/12/2020;1528;54.63;tortugómetro;macho;34;18.5;26.2;-8.7;8.3;NW;29.7;1008.8;0;0.8;0.1;30
-40.584211;-64.99852;1/12/2020;1533;55.03;tortugómetro;macho;34;18.5;26.2;-8.7;8.3;NW;29.7;1008.8;0;0.8;0.1;30
-40.584339;-64.99867;1/12/2020;1538;52.39;tortugómetro;macho;34;18.5;26.2;-8.7;8.3;NW;29.7;1008.8;0;0.8;0.1;30
-40.584218;-64.998793;1/12/2020;1543;46.64;tortugómetro;macho;34;18.5;26.2;-8.7;8.3;NW;29.7;1008.8;0;0.8;0.1;30
-40.584231;-64.998795;1/12/2020;1548;43.61;tortugómetro;macho;34;18.5;26.2;-8.7;8.3;NW;29.7;1008.8;0;0.8;0.1;30
-40.584269;-64.998775;1/12/2020;1553;41.71;tortugómetro;macho;34;18.5;26.2;-8.7;8.3;NW;29.7;1008.8;0;0.8;0.1;30
-40.584336;-64.998748;1/12/2020;1558;49.03;tortugómetro;macho;34;18.5;26.2;-8.7;8.3;NW;29.7;1008.8;0;0.8;0.1;30
-40.584293;-64.998856;1/12/2020;1603;43.26;tortugómetro;macho;34;18.5;26.2;-9.8;7.6;NW;28.4;1008.8;0;0.8;0.1;30
-40.584392;-64.998762;1/12/2020;1609;41.72;tortugómetro;macho;34;18.5;26.2;-9.8;7.6;NW;28.4;1008.8;0;0.8;0.1;30
-40.584361;-64.998777;1/12/2020;1614;40.51;tortugómetro;macho;34;18.5;26.2;-9.8;7.6;NW;28.4;1008.8;0;0.8;0.1;30
-40.58415;-64.998251;1/12/2020;1618;40.18;tortugómetro;macho;34;18.5;26.2;-9.8;7.6;NW;28.4;1008.8;0;0.8;0.1;30
-40.584161;-64.998375;1/12/2020;1623;39.62;tortugómetro;macho;34;18.5;26.2;-9.8;7.6;NW;28.4;1008.8;0;0.8;0.1;30
-40.584132;-64.998245;1/12/2020;1628;39.71;tortugómetro;macho;34;18.5;26.2;-9.8;7.6;NW;28.4;1008.8;0;0.8;0.1;30
-40.584233;-64.998385;1/12/2020;1633;39.42;tortugómetro;macho;34;18.5;26.2;-9.8;7.6;NW;28.4;1008.8;0;0.8;0.1;30
-40.58466;-64.99874;1/12/2020;1638;39.78;tortugómetro;macho;34;18.5;26.2;-9.8;7.6;NW;28.4;1008.8;0;0.8;0.1;30
-40.584442;-64.998806;1/12/2020;1644;39.83;tortugómetro;macho;34;18.5;26.2;-9.8;7.6;NW;28.4;1008.8;0;0.8;0.1;30
-40.584715;-64.998998;1/12/2020;1648;40.25;tortugómetro;macho;34;18.5;26.2;-9.8;7.6;NW;28.4;1008.8;0;0.8;0.1;30
-40.584732;-64.999033;1/12/2020;1653;40.36;tortugómetro;macho;34;18.5;26.2;-9.8;7.6;NW;28.4;1008.8;0;0.8;0.1;30
-40.58479;-64.999715;1/12/2020;1659;39.63;tortugómetro;macho;34;18.5;26.2;-9.8;7.6;NW;28.4;1008.8;0;0.8;0.1;30
-40.584658;-64.999094;1/12/2020;1704;40.34;tortugómetro;macho;34;18.5;26.2;-11.5;7;NW;27.8;1008.8;0;0.8;0.1;30
-40.584645;-64.999058;1/12/2020;1709;40.51;tortugómetro;macho;34;18.5;26.2;-11.5;7;NW;27.8;1008.8;0;0.8;0.1;30
-40.584571;-64.999032;1/12/2020;1714;40.61;tortugómetro;macho;34;18.5;26.2;-11.5;7;NW;27.8;1008.8;0;0.8;0.1;30
-40.584589;-64.999156;1/12/2020;1719;40.03;tortugómetro;macho;34;18.5;26.2;-11.5;7;NW;27.8;1008.8;0;0.8;0.1;30
-40.584543;-64.998933;1/12/2020;1724;40.6;tortugómetro;macho;34;18.5;26.2;-11.5;7;NW;27.8;1008.8;0;0.8;0.1;30
-40.584456;-64.999049;1/12/2020;1729;41.02;tortugómetro;macho;34;18.5;26.2;-11.5;7;NW;27.8;1008.8;0;0.8;0.1;30
-40.5847;-64.998947;1/12/2020;1734;40.88;tortugómetro;macho;34;18.5;26.2;-11.5;7;NW;27.8;1008.8;0;0.8;0.1;30
-40.584688;-64.99882;1/12/2020;1739;40.62;tortugómetro;macho;34;18.5;26.2;-11.5;7;NW;27.8;1008.8;0;0.8;0.1;30
-40.584444;-64.998907;1/12/2020;1744;40.71;tortugómetro;macho;34;18.5;26.2;-11.5;7;NW;27.8;1008.8;0;0.8;0.1;30
-40.585006;-64.998808;1/12/2020;1749;40.77;tortugómetro;macho;34;18.5;26.2;-11.5;7;NW;27.8;1008.8;0;0.8;0.1;30
