lat;lon;date;timeGMT;tempIMU;metodologia;sexo;tempmax(C);tempmin(C);tempmed(C);TemprocÃ­omediadiaria(C);Humedadrelativadiaria(%);vientodir;viento(km/h)vel;Presionsobreniveldelmar(Hp);Prec(mm);NubesTotOct;NubbajOct;Vis(km)
-40.584392;-64.996236;10/1/2021;1553;34.1;tortugómetro;hembra;35;16.1;25.6;-0.2;14.9;NW;32.1;1003.5;0;3.5;0;30
-40.584318;-64.996214;10/1/2021;1558;33.9;tortugómetro;hembra;35;16.1;25.6;-0.2;14.9;NW;32.1;1003.5;0;3.5;0;30
-40.58433;-64.996196;10/1/2021;1603;33.85;tortugómetro;hembra;35;16.1;25.6;-0.2;14.9;NW;32.8;1003.5;0;3.6;0;30
-40.584353;-64.996235;10/1/2021;1608;33.93;tortugómetro;hembra;35;16.1;25.6;-0.2;14.9;NW;32.8;1003.5;0;3.6;0;30
-40.584397;-64.996248;10/1/2021;1613;34.13;tortugómetro;hembra;35;16.1;25.6;-0.2;14.9;NW;32.8;1003.5;0;3.6;0;30
-40.584453;-64.996221;10/1/2021;1618;34.34;tortugómetro;hembra;35;16.1;25.6;-0.2;14.9;NW;32.8;1003.5;0;3.6;0;30
-40.584204;-64.996251;10/1/2021;1623;34.52;tortugómetro;hembra;35;16.1;25.6;-0.2;14.9;NW;32.8;1003.5;0;3.6;0;30
-40.58429;-64.996235;10/1/2021;1629;34.67;tortugómetro;hembra;35;16.1;25.6;-0.2;14.9;NW;32.8;1003.5;0;3.6;0;30
-40.58433;-64.996192;10/1/2021;1634;35.21;tortugómetro;hembra;35;16.1;25.6;-0.2;14.9;NW;32.8;1003.5;0;3.6;0;30
-40.584304;-64.996103;10/1/2021;1638;35.65;tortugómetro;hembra;35;16.1;25.6;-0.2;14.9;NW;32.8;1003.5;0;3.6;0;30
-40.584345;-64.996212;10/1/2021;1643;35.49;tortugómetro;hembra;35;16.1;25.6;-0.2;14.9;NW;32.8;1003.5;0;3.6;0;30
-40.584294;-64.996163;10/1/2021;1649;35.49;tortugómetro;hembra;35;16.1;25.6;-0.2;14.9;NW;32.8;1003.5;0;3.6;0;30
-40.584328;-64.996169;10/1/2021;1654;35.45;tortugómetro;hembra;35;16.1;25.6;-0.2;14.9;NW;32.8;1003.5;0;3.6;0;30
-40.58421;-64.996094;10/1/2021;1659;35.51;tortugómetro;hembra;35;16.1;25.6;-0.2;14.9;NW;32.8;1003.5;0;3.6;0;30
-40.584323;-64.996183;10/1/2021;1704;35.78;tortugómetro;hembra;35;16.1;25.6;-0.5;14.9;NW;33.5;1003.5;0;3.7;0.1;30
-40.584329;-64.996208;10/1/2021;1709;35.75;tortugómetro;hembra;35;16.1;25.6;-0.5;14.9;NW;33.5;1003.5;0;3.7;0.1;30
-40.584367;-64.99623;10/1/2021;1714;35.91;tortugómetro;hembra;35;16.1;25.6;-0.5;14.9;NW;33.5;1003.5;0;3.7;0.1;30
-40.58436;-64.996198;10/1/2021;1719;35.87;tortugómetro;hembra;35;16.1;25.6;-0.5;14.9;NW;33.5;1003.5;0;3.7;0.1;30
-40.584324;-64.996173;10/1/2021;1724;35.84;tortugómetro;hembra;35;16.1;25.6;-0.5;14.9;NW;33.5;1003.5;0;3.7;0.1;30
-40.584634;-64.99642;10/1/2021;1729;35.8;tortugómetro;hembra;35;16.1;25.6;-0.5;14.9;NW;33.5;1003.5;0;3.7;0.1;30
-40.584766;-64.996638;10/1/2021;1734;35.86;tortugómetro;hembra;35;16.1;25.6;-0.5;14.9;NW;33.5;1003.5;0;3.7;0.1;30
-40.584671;-64.996562;10/1/2021;1739;35.93;tortugómetro;hembra;35;16.1;25.6;-0.5;14.9;NW;33.5;1003.5;0;3.7;0.1;30
-40.584784;-64.99672;10/1/2021;1744;35.98;tortugómetro;hembra;35;16.1;25.6;-0.5;14.9;NW;33.5;1003.5;0;3.7;0.1;30
-40.584712;-64.99661;10/1/2021;1749;36.06;tortugómetro;hembra;35;16.1;25.6;-0.5;14.9;NW;33.5;1003.5;0;3.7;0.1;30
-40.584784;-64.996741;10/1/2021;1754;36.16;tortugómetro;hembra;35;16.1;25.6;-0.5;14.9;NW;33.5;1003.5;0;3.7;0.1;30
-40.584171;-64.995934;10/1/2021;1759;36.16;tortugómetro;hembra;35;16.1;25.6;-0.5;14.9;NW;33.5;1003.5;0;3.7;0.1;30
-40.58464;-64.996632;10/1/2021;1804;36.35;tortugómetro;hembra;35;16.1;25.6;-0.8;14.6;NW;33.9;1003.5;0;3.8;0.2;30
-40.585452;-64.997823;10/1/2021;1809;36.31;tortugómetro;hembra;35;16.1;25.6;-0.8;14.6;NW;33.9;1003.5;0;3.8;0.2;30
-40.584569;-64.996727;10/1/2021;1814;36.64;tortugómetro;hembra;35;16.1;25.6;-0.8;14.6;NW;33.9;1003.5;0;3.8;0.2;30
-40.584601;-64.996459;10/1/2021;1819;36.02;tortugómetro;hembra;35;16.1;25.6;-0.8;14.6;NW;33.9;1003.5;0;3.8;0.2;30
-40.584606;-64.996578;10/1/2021;1824;36.35;tortugómetro;hembra;35;16.1;25.6;-0.8;14.6;NW;33.9;1003.5;0;3.8;0.2;30
-40.584647;-64.996455;10/1/2021;1829;36.24;tortugómetro;hembra;35;16.1;25.6;-0.8;14.6;NW;33.9;1003.5;0;3.8;0.2;30
-40.584519;-64.996499;10/1/2021;1834;36.46;tortugómetro;hembra;35;16.1;25.6;-0.8;14.6;NW;33.9;1003.5;0;3.8;0.2;30
-40.585126;-64.997237;10/1/2021;1840;36.51;tortugómetro;hembra;35;16.1;25.6;-0.8;14.6;NW;33.9;1003.5;0;3.8;0.2;30
-40.58445;-64.996328;10/1/2021;1844;36.67;tortugómetro;hembra;35;16.1;25.6;-0.8;14.6;NW;33.9;1003.5;0;3.8;0.2;30
-40.584517;-64.996438;10/1/2021;1849;36.72;tortugómetro;hembra;35;16.1;25.6;-0.8;14.6;NW;33.9;1003.5;0;3.8;0.2;30
-40.584411;-64.996253;10/1/2021;1854;36.71;tortugómetro;hembra;35;16.1;25.6;-0.8;14.6;NW;33.9;1003.5;0;3.8;0.2;30
-40.584277;-64.99604;10/1/2021;1900;36.71;tortugómetro;hembra;35;16.1;25.6;-0.9;14.5;WNW;34.4;1003.5;0;3.8;0.4;30
-40.584286;-64.996062;10/1/2021;1905;36.66;tortugómetro;hembra;35;16.1;25.6;-0.9;14.5;WNW;34.4;1003.5;0;3.8;0.4;30
-40.584282;-64.996022;10/1/2021;1909;36.54;tortugómetro;hembra;35;16.1;25.6;-0.9;14.5;WNW;34.4;1003.5;0;3.8;0.4;30
-40.584294;-64.996076;10/1/2021;1914;36.36;tortugómetro;hembra;35;16.1;25.6;-0.9;14.5;WNW;34.4;1003.5;0;3.8;0.4;30
-40.584207;-64.995886;10/1/2021;1919;36.13;tortugómetro;hembra;35;16.1;25.6;-0.9;14.5;WNW;34.4;1003.5;0;3.8;0.4;30
-40.583456;-64.993978;10/1/2021;1925;35.64;tortugómetro;hembra;35;16.1;25.6;-0.9;14.5;WNW;34.4;1003.5;0;3.8;0.4;30
-40.58431;-64.99613;10/1/2021;1930;35.73;tortugómetro;hembra;35;16.1;25.6;-0.9;14.5;WNW;34.4;1003.5;0;3.8;0.4;30
-40.584336;-64.996173;10/1/2021;1935;36.04;tortugómetro;hembra;35;16.1;25.6;-0.9;14.5;WNW;34.4;1003.5;0;3.8;0.4;30
-40.584328;-64.996187;10/1/2021;1940;36.16;tortugómetro;hembra;35;16.1;25.6;-0.9;14.5;WNW;34.4;1003.5;0;3.8;0.4;30
-40.584318;-64.996168;10/1/2021;1945;35.78;tortugómetro;hembra;35;16.1;25.6;-0.9;14.5;WNW;34.4;1003.5;0;3.8;0.4;30
-40.584318;-64.996186;10/1/2021;1950;35.5;tortugómetro;hembra;35;16.1;25.6;-0.9;14.5;WNW;34.4;1003.5;0;3.8;0.4;30
-40.58433;-64.996174;10/1/2021;1955;35.09;tortugómetro;hembra;35;16.1;25.6;-0.9;14.5;WNW;34.4;1003.5;0;3.8;0.4;30
-40.58434;-64.99617;10/1/2021;2000;35.4;tortugómetro;hembra;35;16.1;25.6;-0.9;14.6;WNW;35.4;1003.5;0;3.9;0.5;30
-40.584323;-64.996215;10/1/2021;2005;35.47;tortugómetro;hembra;35;16.1;25.6;-0.9;14.6;WNW;35.4;1003.5;0;3.9;0.5;30
-40.58432;-64.996168;10/1/2021;2010;35.42;tortugómetro;hembra;35;16.1;25.6;-0.9;14.6;WNW;35.4;1003.5;0;3.9;0.5;30
-40.584336;-64.996198;10/1/2021;2015;35.52;tortugómetro;hembra;35;16.1;25.6;-0.9;14.6;WNW;35.4;1003.5;0;3.9;0.5;30
-40.584334;-64.996169;10/1/2021;2020;35.43;tortugómetro;hembra;35;16.1;25.6;-0.9;14.6;WNW;35.4;1003.5;0;3.9;0.5;30
-40.584404;-64.996502;10/1/2021;2025;35.07;tortugómetro;hembra;35;16.1;25.6;-0.9;14.6;WNW;35.4;1003.5;0;3.9;0.5;30
-40.584259;-64.996092;10/1/2021;2030;34.87;tortugómetro;hembra;35;16.1;25.6;-0.9;14.6;WNW;35.4;1003.5;0;3.9;0.5;30
-40.584343;-64.9962;10/1/2021;2035;34.6;tortugómetro;hembra;35;16.1;25.6;-0.9;14.6;WNW;35.4;1003.5;0;3.9;0.5;30
-40.584345;-64.996189;10/1/2021;2040;34.67;tortugómetro;hembra;35;16.1;25.6;-0.9;14.6;WNW;35.4;1003.5;0;3.9;0.5;30
-40.584397;-64.996224;10/1/2021;2045;34.4;tortugómetro;hembra;35;16.1;25.6;-0.9;14.6;WNW;35.4;1003.5;0;3.9;0.5;30
-40.584384;-64.99621;10/1/2021;2050;34.39;tortugómetro;hembra;35;16.1;25.6;-0.9;14.6;WNW;35.4;1003.5;0;3.9;0.5;30
-40.584397;-64.996253;10/1/2021;2055;34.55;tortugómetro;hembra;35;16.1;25.6;-0.9;14.6;WNW;35.4;1003.5;0;3.9;0.5;30
-40.584381;-64.996202;10/1/2021;2100;34.34;tortugómetro;hembra;35;16.1;25.6;-0.8;14.8;WNW;36.2;1003.5;0;4;0.7;30
-40.584344;-64.996228;10/1/2021;2105;34.45;tortugómetro;hembra;35;16.1;25.6;-0.8;14.8;WNW;36.2;1003.5;0;4;0.7;30
-40.584317;-64.996178;10/1/2021;2110;34.44;tortugómetro;hembra;35;16.1;25.6;-0.8;14.8;WNW;36.2;1003.5;0;4;0.7;30
-40.584274;-64.996239;10/1/2021;2115;34.09;tortugómetro;hembra;35;16.1;25.6;-0.8;14.8;WNW;36.2;1003.5;0;4;0.7;30
-40.58436;-64.996231;10/1/2021;2120;34.3;tortugómetro;hembra;35;16.1;25.6;-0.8;14.8;WNW;36.2;1003.5;0;4;0.7;30
-40.584298;-64.996272;10/1/2021;2125;34.22;tortugómetro;hembra;35;16.1;25.6;-0.8;14.8;WNW;36.2;1003.5;0;4;0.7;30
-40.584342;-64.996207;10/1/2021;2130;34.29;tortugómetro;hembra;35;16.1;25.6;-0.8;14.8;WNW;36.2;1003.5;0;4;0.7;30
-40.58435;-64.996228;10/1/2021;2135;34.32;tortugómetro;hembra;35;16.1;25.6;-0.8;14.8;WNW;36.2;1003.5;0;4;0.7;30
-40.584348;-64.996156;10/1/2021;2140;34.3;tortugómetro;hembra;35;16.1;25.6;-0.8;14.8;WNW;36.2;1003.5;0;4;0.7;30
-40.584324;-64.996139;10/1/2021;2145;34.41;tortugómetro;hembra;35;16.1;25.6;-0.8;14.8;WNW;36.2;1003.5;0;4;0.7;30
-40.584292;-64.996103;10/1/2021;2150;34.33;tortugómetro;hembra;35;16.1;25.6;-0.8;14.8;WNW;36.2;1003.5;0;4;0.7;30
-40.584392;-64.99622;10/1/2021;2155;34.25;tortugómetro;hembra;35;16.1;25.6;-0.8;14.8;WNW;36.2;1003.5;0;4;0.7;30
-40.584344;-64.99619;10/1/2021;2201;34.25;tortugómetro;hembra;33.3;16.1;23.5;-0.5;15.3;WNW;36.8;1003.5;0;4;0.8;30
-40.584303;-64.996161;10/1/2021;2205;34.53;tortugómetro;hembra;33.3;16.1;23.5;-0.5;15.3;WNW;36.8;1003.5;0;4;0.8;30
-40.584422;-64.99615;10/1/2021;2211;34.09;tortugómetro;hembra;33.3;16.1;23.5;-0.5;15.3;WNW;36.8;1003.5;0;4;0.8;30
-40.584317;-64.996164;10/1/2021;2216;33.97;tortugómetro;hembra;33.3;16.1;23.5;-0.5;15.3;WNW;36.8;1003.5;0;4;0.8;30
-40.584319;-64.996177;10/1/2021;2221;33.89;tortugómetro;hembra;33.3;16.1;23.5;-0.5;15.3;WNW;36.8;1003.5;0;4;0.8;30
-40.584338;-64.996154;10/1/2021;2226;33.72;tortugómetro;hembra;33.3;16.1;23.5;-0.5;15.3;WNW;36.8;1003.5;0;4;0.8;30
-40.584325;-64.996171;10/1/2021;2231;33.58;tortugómetro;hembra;33.3;16.1;23.5;-0.5;15.3;WNW;36.8;1003.5;0;4;0.8;30
-40.584315;-64.996134;10/1/2021;2236;33.38;tortugómetro;hembra;33.3;16.1;23.5;-0.5;15.3;WNW;36.8;1003.5;0;4;0.8;30
-40.58434;-64.996214;10/1/2021;2241;32.98;tortugómetro;hembra;33.3;16.1;23.5;-0.5;15.3;WNW;36.8;1003.5;0;4;0.8;30
-40.584323;-64.996184;10/1/2021;2246;32.95;tortugómetro;hembra;33.3;16.1;23.5;-0.5;15.3;WNW;36.8;1003.5;0;4;0.8;30
-40.584346;-64.996202;10/1/2021;2251;32.93;tortugómetro;hembra;33.3;16.1;23.5;-0.5;15.3;WNW;36.8;1003.5;0;4;0.8;30
-40.584266;-64.996134;10/1/2021;2256;32.99;tortugómetro;hembra;33.3;16.1;23.5;-0.5;15.3;WNW;36.8;1003.5;0;4;0.8;30
-40.584315;-64.996169;10/1/2021;2301;32.97;tortugómetro;hembra;32.3;16.1;23.5;0.1;16.1;WNW;37.5;1003.5;0;4;1;30
-40.584342;-64.996209;10/1/2021;2306;32.79;tortugómetro;hembra;32.3;16.1;23.5;0.1;16.1;WNW;37.5;1003.5;0;4;1;30
-40.584265;-64.996131;10/1/2021;2311;32.7;tortugómetro;hembra;32.3;16.1;23.5;0.1;16.1;WNW;37.5;1003.5;0;4;1;30
-40.584339;-64.996222;10/1/2021;2316;32.71;tortugómetro;hembra;32.3;16.1;23.5;0.1;16.1;WNW;37.5;1003.5;0;4;1;30
-40.584297;-64.996169;10/1/2021;2321;32.62;tortugómetro;hembra;32.3;16.1;23.5;0.1;16.1;WNW;37.5;1003.5;0;4;1;30
-40.584321;-64.996204;10/1/2021;2326;32.47;tortugómetro;hembra;32.3;16.1;23.5;0.1;16.1;WNW;37.5;1003.5;0;4;1;30
-40.584347;-64.996221;10/1/2021;2331;32.37;tortugómetro;hembra;32.3;16.1;23.5;0.1;16.1;WNW;37.5;1003.5;0;4;1;30
-40.58434;-64.99622;10/1/2021;2336;32.13;tortugómetro;hembra;32.3;16.1;23.5;0.1;16.1;WNW;37.5;1003.5;0;4;1;30
-40.584334;-64.996144;10/1/2021;2341;32.04;tortugómetro;hembra;32.3;16.1;23.5;0.1;16.1;WNW;37.5;1003.5;0;4;1;30
-40.584365;-64.996189;10/1/2021;2346;32.03;tortugómetro;hembra;32.3;16.1;23.5;0.1;16.1;WNW;37.5;1003.5;0;4;1;30
-40.584233;-64.995672;11/1/2021;1216;23.39;tortugómetro;hembra;33;14;23.5;0.8;18.5;WNW;37.5;1007.3;0;3.8;1.5;30
-40.58421;-64.995702;11/1/2021;1221;22.47;tortugómetro;hembra;33;14;23.5;0.8;18.5;WNW;37.5;1007.3;0;3.8;1.5;30
-40.584287;-64.99566;11/1/2021;1226;21.8;tortugómetro;hembra;33;14;23.5;0.8;18.5;WNW;37.5;1007.3;0;3.8;1.5;30
-40.584567;-64.995449;11/1/2021;1231;21.62;tortugómetro;hembra;33;14;23.5;0.8;18.5;WNW;37.5;1007.3;0;3.8;1.5;30
-40.584093;-64.995731;11/1/2021;1236;21.83;tortugómetro;hembra;33;14;23.5;0.8;18.5;WNW;37.5;1007.3;0;3.8;1.5;30
-40.584269;-64.995587;11/1/2021;1242;21.85;tortugómetro;hembra;33;14;23.5;0.8;18.5;WNW;37.5;1007.3;0;3.8;1.5;30
-40.58408;-64.995546;11/1/2021;1247;22.49;tortugómetro;hembra;33;14;23.5;0.8;18.5;WNW;37.5;1007.3;0;3.8;1.5;30
-40.584242;-64.995402;11/1/2021;1252;25.36;tortugómetro;hembra;33;14;23.5;0.8;18.5;WNW;37.5;1007.3;0;3.8;1.5;30
-40.58424;-64.995317;11/1/2021;1257;26.06;tortugómetro;hembra;33;14;23.5;0.8;18.5;WNW;37.5;1007.3;0;3.8;1.5;30
-40.584266;-64.995292;11/1/2021;1302;26.16;tortugómetro;hembra;33;14;23.5;0.8;19.1;WNW;38.5;1008.7;0;3.8;1.8;30
-40.584256;-64.995237;11/1/2021;1307;26.5;tortugómetro;hembra;33;14;23.5;0.8;19.1;WNW;38.5;1008.7;0;3.8;1.8;30
-40.584287;-64.995245;11/1/2021;1312;27.42;tortugómetro;hembra;33;14;23.5;0.8;19.1;WNW;38.5;1008.7;0;3.8;1.8;30
-40.58425;-64.995239;11/1/2021;1317;27.48;tortugómetro;hembra;33;14;23.5;0.8;19.1;WNW;38.5;1008.7;0;3.8;1.8;30
-40.58426;-64.995207;11/1/2021;1322;27.21;tortugómetro;hembra;33;14;23.5;0.8;19.1;WNW;38.5;1008.7;0;3.8;1.8;30
-40.584276;-64.99523;11/1/2021;1327;27.19;tortugómetro;hembra;33;14;23.5;0.8;19.1;WNW;38.5;1008.7;0;3.8;1.8;30
-40.584367;-64.995102;11/1/2021;1332;27.15;tortugómetro;hembra;33;14;23.5;0.8;19.1;WNW;38.5;1008.7;0;3.8;1.8;30
-40.584284;-64.99521;11/1/2021;1337;27.24;tortugómetro;hembra;33;14;23.5;0.8;19.1;WNW;38.5;1008.7;0;3.8;1.8;30
-40.584249;-64.995185;11/1/2021;1342;27.48;tortugómetro;hembra;33;14;23.5;0.8;19.1;WNW;38.5;1008.7;0;3.8;1.8;30
-40.584258;-64.99516;11/1/2021;1347;28.34;tortugómetro;hembra;33;14;23.5;0.8;19.1;WNW;38.5;1008.7;0;3.8;1.8;30
-40.584245;-64.995139;11/1/2021;1352;28.91;tortugómetro;hembra;33;14;23.5;0.8;19.1;WNW;38.5;1008.7;0;3.8;1.8;30
-40.584252;-64.995111;11/1/2021;1357;29.09;tortugómetro;hembra;33;14;23.5;0.8;19.1;WNW;38.5;1008.7;0;3.8;1.8;30
-40.584224;-64.995051;11/1/2021;1402;28.66;tortugómetro;hembra;33;14;23.5;0.4;19.1;WNW;36.9;1009.5;0;3.8;2.2;30
-40.58426;-64.995086;11/1/2021;1407;28.01;tortugómetro;hembra;33;14;23.5;0.4;19.1;WNW;36.9;1009.5;0;3.8;2.2;30
-40.584347;-64.995066;11/1/2021;1412;26.91;tortugómetro;hembra;33;14;23.5;0.4;19.1;WNW;36.9;1009.5;0;3.8;2.2;30
-40.584233;-64.995081;11/1/2021;1417;33.69;tortugómetro;hembra;33;14;23.5;0.4;19.1;WNW;36.9;1009.5;0;3.8;2.2;30
-40.584236;-64.995063;11/1/2021;1422;36.43;tortugómetro;hembra;33;14;23.5;0.4;19.1;WNW;36.9;1009.5;0;3.8;2.2;30
-40.584266;-64.995066;11/1/2021;1427;41.12;tortugómetro;hembra;33;14;23.5;0.4;19.1;WNW;36.9;1009.5;0;3.8;2.2;30
-40.584232;-64.995019;11/1/2021;1432;43.19;tortugómetro;hembra;33;14;23.5;0.4;19.1;WNW;36.9;1009.5;0;3.8;2.2;30
-40.584227;-64.994919;11/1/2021;1437;41.65;tortugómetro;hembra;33;14;23.5;0.4;19.1;WNW;36.9;1009.5;0;3.8;2.2;30
-40.584184;-64.994853;11/1/2021;1442;41.1;tortugómetro;hembra;33;14;23.5;0.4;19.1;WNW;36.9;1009.5;0;3.8;2.2;30
-40.58406;-64.994736;11/1/2021;1447;41.81;tortugómetro;hembra;33;14;23.5;0.4;19.1;WNW;36.9;1009.5;0;3.8;2.2;30
-40.58414;-64.994805;11/1/2021;1452;41.65;tortugómetro;hembra;33;14;23.5;0.4;19.1;WNW;36.9;1009.5;0;3.8;2.2;30
-40.584197;-64.994849;11/1/2021;1457;40.45;tortugómetro;hembra;33;14;23.5;0.4;19.1;WNW;36.9;1009.5;0;3.8;2.2;30
-40.584127;-64.994792;11/1/2021;1502;39.32;tortugómetro;hembra;33;14;23.5;0.6;19.6;WNW;36.8;1009.5;0;3.8;2.3;30
-40.584146;-64.994758;11/1/2021;1507;34.43;tortugómetro;hembra;33;14;23.5;0.6;19.6;WNW;36.8;1009.5;0;3.8;2.3;30
-40.584015;-64.994503;11/1/2021;1513;31.89;tortugómetro;hembra;33;14;23.5;0.6;19.6;WNW;36.8;1009.5;0;3.8;2.3;30
-40.584208;-64.994938;11/1/2021;1518;30.64;tortugómetro;hembra;33;14;23.5;0.6;19.6;WNW;36.8;1009.5;0;3.8;2.3;30
-40.583945;-64.994724;11/1/2021;1523;30.3;tortugómetro;hembra;33;14;23.5;0.6;19.6;WNW;36.8;1009.5;0;3.8;2.3;30
-40.584145;-64.994806;11/1/2021;1528;30.69;tortugómetro;hembra;33;14;23.5;0.6;19.6;WNW;36.8;1009.5;0;3.8;2.3;30
-40.584109;-64.994788;11/1/2021;1533;41.33;tortugómetro;hembra;33;14;23.5;0.6;19.6;WNW;36.8;1009.5;0;3.8;2.3;30
-40.584097;-64.99486;11/1/2021;1538;45.16;tortugómetro;hembra;33;14;23.5;0.6;19.6;WNW;36.8;1009.5;0;3.8;2.3;30
-40.584111;-64.994943;11/1/2021;1543;45.58;tortugómetro;hembra;33;14;23.5;0.6;19.6;WNW;36.8;1009.5;0;3.8;2.3;30
-40.58409;-64.994806;11/1/2021;1548;45.27;tortugómetro;hembra;33;14;23.5;0.6;19.6;WNW;36.8;1009.5;0;3.8;2.3;30
-40.584184;-64.994829;11/1/2021;1553;46.07;tortugómetro;hembra;33;14;23.5;0.6;19.6;WNW;36.8;1009.5;0;3.8;2.3;30
-40.584381;-64.995021;11/1/2021;1558;39.03;tortugómetro;hembra;33;14;23.5;0.6;19.6;WNW;36.8;1009.5;0;3.8;2.3;30
-40.584118;-64.99477;11/1/2021;1603;36.5;tortugómetro;hembra;33;14;23.5;0.4;20;W;35.8;1010;0;3.8;2.7;30
-40.58411;-64.994754;11/1/2021;1608;35;tortugómetro;hembra;33;14;23.5;0.4;20;W;35.8;1010;0;3.8;2.7;30
-40.584241;-64.994667;11/1/2021;1613;36.35;tortugómetro;hembra;33;14;23.5;0.4;20;W;35.8;1010;0;3.8;2.7;30
-40.584599;-64.994602;11/1/2021;1618;36.92;tortugómetro;hembra;33;14;23.5;0.4;20;W;35.8;1010;0;3.8;2.7;30
-40.584533;-64.994621;11/1/2021;1623;35.24;tortugómetro;hembra;33;14;23.5;0.4;20;W;35.8;1010;0;3.8;2.7;30
-40.584541;-64.994682;11/1/2021;1628;31;tortugómetro;hembra;33;14;23.5;0.4;20;W;35.8;1010;0;3.8;2.7;30
-40.584718;-64.994768;11/1/2021;1633;30.8;tortugómetro;hembra;33;14;23.5;0.4;20;W;35.8;1010;0;3.8;2.7;30
-40.585375;-64.99469;11/1/2021;1638;29.85;tortugómetro;hembra;33;14;23.5;0.4;20;W;35.8;1010;0;3.8;2.7;30
-40.585299;-64.995118;11/1/2021;1643;29.23;tortugómetro;hembra;33;14;23.5;0.4;20;W;35.8;1010;0;3.8;2.7;30
-40.585278;-64.995202;11/1/2021;1648;29.14;tortugómetro;hembra;33;14;23.5;0.4;20;W;35.8;1010;0;3.8;2.7;30
-40.585312;-64.995505;11/1/2021;1653;39.05;tortugómetro;hembra;33;14;23.5;0.4;20;W;35.8;1010;0;3.8;2.7;30
-40.585274;-64.995623;11/1/2021;1658;38.93;tortugómetro;hembra;33;14;23.5;0.4;20;W;35.8;1010;0;3.8;2.7;30
-40.585312;-64.995747;11/1/2021;1703;34.65;tortugómetro;hembra;33;14;23.5;0.1;20.3;W;33.4;1010.4;0;4.1;3;30
-40.583447;-64.994388;11/1/2021;1708;37.77;tortugómetro;hembra;33;14;23.5;0.1;20.3;W;33.4;1010.4;0;4.1;3;30
-40.583888;-64.994984;11/1/2021;1713;39.4;tortugómetro;hembra;33;14;23.5;0.1;20.3;W;33.4;1010.4;0;4.1;3;30
-40.583677;-64.994675;11/1/2021;1718;42.07;tortugómetro;hembra;33;14;23.5;0.1;20.3;W;33.4;1010.4;0;4.1;3;30
-40.583667;-64.994623;11/1/2021;1723;44.08;tortugómetro;hembra;33;14;23.5;0.1;20.3;W;33.4;1010.4;0;4.1;3;30
